date,os_version,visits
2023-12-12,10,296299
2023-11-01,10,290233
2023-12-04,10,283748
2024-01-04,10,276112
2023-11-17,10,247805
2023-10-24,10,243781
2023-11-09,10,240001
2023-10-12,10,239155
2023-11-07,10,237194
2023-11-14,10,233898
2023-10-11,10,231330
2023-11-15,10,229706
2023-10-19,10,229351
2023-11-02,10,226663
2023-10-31,10,224022
2023-10-17,10,223565
2023-11-30,10,223123
2023-11-06,10,220732
2023-12-05,10,220252
2023-10-25,10,220191
2023-11-08,10,220162
2024-01-03,10,220097
2023-10-26,10,220005
2023-10-10,10,218244
2023-10-30,10,217136
2023-10-18,10,217017
2023-11-28,10,216442
2023-11-16,10,215761
2023-12-13,10,215611
2023-12-11,10,215473
2023-10-16,10,214094
2023-11-29,10,214016
2023-10-23,10,212823
2023-12-19,10,212121
2023-11-21,10,209838
2023-11-13,10,209763
2023-11-27,10,208295
2023-12-06,10,206134
2023-12-07,10,205865
2023-10-13,10,202171
2023-12-14,10,201588
2023-11-20,10,200588
2023-11-03,10,199234
2023-12-01,10,196400
2023-12-20,10,194382
2024-01-02,10,194166
2023-12-18,10,191488
2023-10-20,10,188555
2023-12-08,10,187411
2023-10-27,10,187207
2023-10-09,10,185932
2023-12-21,10,177864
2023-12-15,10,175087
2023-11-22,10,155896
2023-11-10,10,148690
2023-12-28,10,148014
2023-12-27,10,143079
2023-12-22,10,132017
2023-11-14,11,104656
2023-12-29,10,104495
2023-12-26,10,102457
2023-11-29,11,101671
2023-12-05,11,101390
2023-12-12,11,100516
2023-11-15,11,100365
2023-11-06,11,100128
2023-12-04,11,99455
2023-11-27,11,98800
2023-11-13,11,98483
2024-01-04,11,97257
2023-12-13,11,96984
2023-12-11,11,96902
2023-11-30,11,96767
2023-12-07,11,96638
2023-11-01,11,96482
2023-10-30,11,95884
2023-11-16,11,95740
2023-11-07,11,95512
2023-11-08,11,95471
2023-10-26,11,95469
2023-11-28,11,95388
2024-01-03,11,94957
2023-12-06,11,93621
2023-11-09,11,92896
2023-10-25,11,92494
2023-11-02,11,92284
2023-10-16,11,90885
2023-12-14,11,90296
2023-10-11,11,90143
2023-10-24,11,90084
2023-11-20,11,90071
2023-10-17,11,89967
2023-10-12,11,89375
2023-10-23,11,88788
2023-10-18,11,88172
2023-10-10,11,87637
2023-10-31,11,87426
2023-11-21,11,86818
2023-12-18,11,86691
2023-10-19,11,86141
2024-01-02,11,85872
2023-12-19,11,85639
2023-12-01,11,85402
2023-12-08,11,84655
2023-11-03,11,80697
2023-10-09,11,80663
2023-11-17,11,80618
2023-12-20,11,79859
2023-10-27,11,79396
2023-12-15,11,76716
2023-10-13,11,74420
2023-12-21,11,73126
2023-10-20,11,72064
2023-11-10,11,71578
2023-11-22,11,69312
2023-10-14,10,63338
2023-12-27,11,62813
2023-12-28,11,62502
2023-11-05,10,62249
2023-10-15,10,60818
2023-11-24,10,55544
2023-10-08,10,51833
2023-12-03,10,50906
2023-11-12,10,50225
2023-12-22,11,49792
2023-10-29,10,49620
2023-10-22,10,48633
2023-12-29,11,48237
2023-12-10,10,48184
2023-12-26,11,47767
2023-11-19,10,47223
2023-11-26,10,46804
2023-11-05,11,45566
2023-11-04,10,43942
2023-12-03,11,43859
2023-11-23,10,42803
2023-11-12,11,42640
2023-10-21,10,41495
2023-10-07,10,41449
2023-12-31,10,41445
2023-10-22,11,41078
2023-11-26,11,40984
2023-11-19,11,40823
2023-12-17,10,40507
2023-10-28,10,40243
2023-11-11,10,40200
2023-12-02,10,40106
2024-01-01,10,39765
2023-12-09,10,39193
2023-11-18,10,38812
2023-12-10,11,38405
2023-10-15,11,38316
2023-10-29,11,37494
2023-10-08,11,36276
2023-12-16,10,35735
2023-12-30,10,34912
2023-11-25,10,34351
2023-12-23,10,34152
2023-11-24,11,33208
2023-11-04,11,32787
2023-12-02,11,32518
2023-11-18,11,30547
2023-12-09,11,29826
2023-10-14,11,29568
2023-12-25,10,29558
2023-10-21,11,29488
2023-10-07,11,29396
2023-11-11,11,29192
2023-12-24,10,28405
2023-12-17,11,27241
2023-11-25,11,27231
2023-10-28,11,26940
2023-11-23,11,25797
2024-01-01,11,24117
2023-12-16,11,22942
2023-12-30,11,19154
2023-12-31,11,17105
2023-12-23,11,14903
2023-12-25,11,13587
2023-12-24,11,12388
2023-11-14,7,2837
2023-11-16,7,2814
2023-12-12,7,2800
2023-11-15,7,2790
2023-10-25,7,2785
2023-11-01,7,2752
2023-11-21,7,2748
2023-10-19,7,2738
2023-10-12,7,2729
2023-10-09,7,2727
2023-10-18,7,2727
2023-11-02,7,2713
2023-11-09,7,2643
2023-10-23,7,2640
2023-11-06,7,2633
2023-10-24,7,2612
2023-11-13,7,2605
2023-12-13,7,2604
2023-10-10,7,2599
2023-12-06,7,2561
2023-11-07,7,2560
2023-12-11,7,2557
2023-10-11,7,2553
2023-12-18,7,2549
2023-12-07,7,2548
2023-10-13,7,2546
2023-11-20,7,2545
2023-11-22,7,2514
2023-10-27,7,2510
2023-11-03,7,2505
2023-11-30,7,2504
2023-11-28,7,2496
2023-10-30,7,2487
2023-12-05,7,2486
2023-11-29,7,2485
2023-10-17,7,2479
2023-11-17,7,2479
2023-10-16,7,2476
2023-10-31,7,2469
2023-12-21,7,2465
2024-01-03,7,2464
2023-10-20,7,2458
2024-01-04,7,2458
2023-11-08,7,2427
2023-12-14,7,2424
2023-12-15,7,2422
2023-10-26,7,2399
2023-11-27,7,2391
2023-12-04,7,2385
2023-12-20,7,2358
2023-12-19,7,2350
2023-12-01,7,2308
2023-11-10,7,2307
2023-12-27,7,2280
2023-12-08,7,2269
2024-01-02,7,2241
2023-10-14,7,1969
2023-12-28,7,1916
2023-12-22,7,1911
2023-12-26,7,1826
2023-10-21,7,1702
2023-12-03,7,1625
2023-12-29,7,1598
2023-10-07,7,1586
2023-10-28,7,1562
2023-11-05,7,1497
2023-10-29,7,1493
2023-12-10,7,1487
2023-10-08,7,1470
2023-10-22,7,1454
2023-11-12,7,1451
2023-10-15,7,1440
2023-11-23,7,1436
2023-11-24,7,1431
2023-11-18,7,1409
2023-12-09,7,1392
2023-12-16,7,1375
2023-11-04,7,1374
2023-11-11,7,1373
2023-12-02,7,1307
2023-11-26,7,1278
2023-11-19,7,1269
2023-12-17,7,1189
2023-12-23,7,1177
2023-11-25,7,1120
2024-01-01,7,1057
2023-10-11,8.1,1021
2023-11-15,8.1,977
2023-10-12,8.1,971
2023-12-12,8.1,954
2023-11-06,8.1,941
2023-11-14,8.1,939
2023-12-30,7,923
2023-11-02,8.1,914
2023-10-09,8.1,905
2023-10-10,8.1,904
2023-10-13,8.1,888
2023-11-03,8.1,888
2023-11-16,8.1,884
2023-12-24,7,882
2023-10-19,8.1,880
2023-12-12,8,875
2023-10-16,8.1,869
2023-10-25,8.1,862
2023-10-18,8.1,861
2023-10-17,8.1,857
2023-10-30,8.1,854
2023-10-26,8.1,851
2023-12-14,8.1,849
2023-10-31,8.1,847
2023-11-01,8.1,847
2023-11-09,8.1,847
2023-12-25,7,833
2023-11-07,8.1,831
2023-12-06,8.1,826
2024-01-04,8.1,823
2024-01-03,8.1,821
2023-12-13,8.1,820
2023-11-20,8.1,819
2023-11-13,8.1,818
2023-10-23,8.1,814
2023-12-05,8.1,813
2023-11-08,8.1,785
2023-11-29,8.1,784
2023-11-27,8.1,782
2023-11-28,8.1,780
2023-11-17,8.1,779
2023-12-07,8.1,778
2023-12-18,8.1,778
2023-10-24,8.1,776
2023-11-30,8.1,774
2023-12-11,8.1,774
2024-01-02,8.1,774
2023-12-31,7,769
2023-11-22,8.1,765
2023-11-21,8.1,757
2023-12-08,8.1,756
2023-12-15,8.1,753
2023-12-19,8.1,752
2023-12-04,8.1,748
2023-10-20,8.1,729
2023-12-20,8.1,717
2023-10-27,8.1,714
2023-12-21,8.1,709
2023-12-01,8.1,703
2023-12-27,8.1,694
2023-12-28,8.1,686
2023-11-10,8.1,685
2023-12-05,8,671
2023-12-29,8.1,602
2023-12-01,8,576
2023-12-26,8.1,544
2023-11-05,8.1,531
2023-12-22,8.1,531
2023-10-29,8.1,497
2023-10-08,8.1,473
2023-10-15,8.1,469
2023-10-22,8.1,457
2023-11-24,8.1,457
2023-11-12,8.1,451
2023-10-12,8,447
2023-11-19,8.1,447
2023-10-07,8.1,440
2023-12-03,8.1,439
2023-10-14,8.1,436
2023-11-09,8,430
2023-11-26,8.1,428
2023-10-28,8.1,421
2023-11-18,8.1,415
2023-11-20,8,412
2023-11-25,8.1,401
2023-11-04,8.1,398
2023-11-23,8.1,395
2023-12-10,8.1,389
2023-11-11,8.1,387
2023-10-23,8,383
2023-12-02,8.1,383
2023-12-17,8.1,380
2023-10-21,8.1,378
2023-12-09,8.1,366
2023-11-17,8,344
2023-10-16,8,333
2023-10-10,8,331
2023-12-04,8,331
2024-01-01,8.1,331
2023-10-24,8,330
2023-12-16,8.1,329
2023-11-13,8,326
2023-10-13,8,325
2023-10-19,8,325
2023-12-14,8,311
2023-11-14,8,308
2023-10-31,8,307
2023-10-17,8,304
2023-10-26,8,303
2023-11-30,8,302
2023-10-18,8,300
2023-10-11,8,294
2023-12-19,8,294
2023-11-08,8,293
2023-12-30,8.1,292
2023-12-21,8,291
2023-11-21,8,290
2023-10-25,8,287
2023-11-15,8,286
2023-12-11,8,285
2023-12-25,8.1,283
2023-10-09,8,280
2023-12-23,8.1,275
2023-10-14,8,274
2023-11-16,8,272
2023-12-15,8,271
2023-10-20,8,270
2023-10-30,8,265
2023-12-07,8,263
2023-10-27,8,259
2023-11-06,8,256
2023-12-27,8,247
2023-12-20,8,245
2023-12-28,8,245
2023-11-01,8,242
2023-11-07,8,240
2023-12-31,8.1,238
2023-12-18,8,236
2023-11-27,8,235
2023-11-18,8,234
2023-12-24,8.1,233
2023-11-28,8,230
2023-11-29,8,230
2024-01-03,8,229
2023-11-02,8,228
2023-11-10,8,226
2023-11-03,8,225
2023-12-13,8,221
2024-01-04,8,211
2023-12-06,8,210
2023-11-05,8,207
2023-11-22,8,207
2023-11-19,8,206
2024-01-02,8,204
2023-10-28,8,199
2023-12-08,8,199
2023-12-10,8,195
2023-10-15,8,194
2023-12-22,8,189
2023-12-26,8,189
2023-11-25,8,186
2023-10-21,8,185
2023-11-23,8,185
2023-11-24,8,181
2023-12-29,8,180
2023-11-11,8,178
2023-11-12,8,178
2023-12-09,8,173
2023-12-03,8,171
2023-12-25,8,169
2023-10-29,8,167
2023-11-04,8,166
2023-11-26,8,166
2023-10-07,8,163
2023-10-08,8,163
2023-12-02,8,157
2023-10-22,8,156
2023-12-16,8,141
2023-12-17,8,141
2023-12-30,8,141
2023-12-23,8,138
2023-12-24,8,138
2024-01-01,8,121
2023-12-31,8,120
2023-11-16,XP,112
2023-12-21,XP,109
2023-12-15,XP,105
2023-12-14,XP,102
