domain,landing_page,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
(other),(other),9900400,8604710,5657003,1.1505791595533144,131.08657590582507,0.36941837667974864
www.bls.gov,/ooh/,737847,229457,178398,3.2156220991296842,367.103095334834,0.15968133462914622
www.careeronestop.org,/,731697,120733,93513,6.0604557163327346,385.51663320609941,0.26131215160726562
www.bls.gov,/,663703,249528,193300,2.6598337661504923,253.91438091331233,0.23949616876663141
flag.dol.gov,/,617645,172391,34716,3.5828146480964782,552.6604338275896,0.31347924195578658
www.osha.gov,/,590379,198994,153672,2.96681809501794,299.60468402204083,0.28053107128858157
www.careeronestop.org,/toolkit/training/find-scholarships.aspx,456615,64086,49703,7.1250351090721846,399.5745280253409,0.25752894547951188
webapps.dol.gov,/wow/,373855,101624,98125,3.6788061875147604,110.47852958825672,0.12721404392663149
www.dol.gov,/,370674,238517,215284,1.554077906396609,100.25335770895157,0.54467396453921524
www.osha.gov,/ords/imis/establishment.html,321531,73195,22062,4.392800054648542,534.15737670349063,0.13491358699364711
www.bls.gov,/cpi/,272656,138685,123658,1.9660093016548292,161.03483829106247,0.25898258643688937
www.careeronestop.org,/toolkit/careers/interest-assessment.aspx,229490,23424,20556,9.7972165300546443,630.63087246469433,0.068049863387978138
seasonaljobs.dol.gov,/,225464,28958,20259,7.7858968160784583,550.05883696446574,0.10860556668278196
flag.dol.gov,/processingtimes,218540,206937,107693,1.0560702049416006,123.24155883371267,0.47565201003203872
flag.dol.gov,/dashboard,215065,35923,8707,5.9868329482504246,955.23516451126011,0.034379088606185451
www.careeronestop.org,/Toolkit/Careers/interest-assessment.aspx,195147,19604,17406,9.9544480718220765,553.345195429198,0.10620281575188736
data.bls.gov,/,194144,89991,76160,2.1573712926848239,163.20120901706835,0.0018557411296685224
www.osha.gov,/data/sic-search,192392,57622,31008,3.3388636284752353,279.1389285007636,0.14678421436256986
www.careeronestop.org,/JobSearch/FindJobs/find-jobs.aspx,172034,18834,12456,9.1342253371562077,359.0090120397154,0.0805989168525008
www.dol.gov,/agencies/whd/fmla,170382,98173,91039,1.7355280983569821,194.43521967482911,0.27012518716958839
