date,browser,visits
2024-01-04,Internet Explorer,4130
2024-01-03,Internet Explorer,4880
2024-01-02,Internet Explorer,4219
2024-01-01,Internet Explorer,18622
2023-12-31,Internet Explorer,3179
2023-12-30,Internet Explorer,15958
2023-12-29,Internet Explorer,6500
2023-12-28,Internet Explorer,5401
2023-12-27,Internet Explorer,4504
2023-12-26,Internet Explorer,4095
2023-12-25,Internet Explorer,13874
2023-12-24,Internet Explorer,1351
2023-12-23,Internet Explorer,4256
2023-12-22,Internet Explorer,19690
2023-12-21,Internet Explorer,4299
2023-12-20,Internet Explorer,4609
2023-12-19,Internet Explorer,4050
2023-12-18,Internet Explorer,4193
2023-12-17,Internet Explorer,1959
2023-12-16,Internet Explorer,5010
2023-12-15,Internet Explorer,4458
2023-12-14,Internet Explorer,3818
2023-12-13,Internet Explorer,3908
2023-12-12,Internet Explorer,3885
2023-12-11,Internet Explorer,4095
2023-12-10,Internet Explorer,2073
2023-12-09,Internet Explorer,5344
2023-12-08,Internet Explorer,4611
2023-12-07,Internet Explorer,12569
2023-12-06,Internet Explorer,10850
2023-12-05,Internet Explorer,28278
2023-12-04,Internet Explorer,6274
2023-12-03,Internet Explorer,3173
2023-12-02,Internet Explorer,5451
2023-12-01,Internet Explorer,5018
2023-11-30,Internet Explorer,14808
2023-11-29,Internet Explorer,11243
2023-11-28,Internet Explorer,34267
2023-11-27,Internet Explorer,6180
2023-11-26,Internet Explorer,2971
2023-11-25,Internet Explorer,4845
2023-11-24,Internet Explorer,5365
2023-11-23,Internet Explorer,11403
2023-11-22,Internet Explorer,3902
2023-11-21,Internet Explorer,4359
2023-11-20,Internet Explorer,4920
2023-11-19,Internet Explorer,2274
2023-11-18,Internet Explorer,5898
2023-11-17,Internet Explorer,4869
2023-11-16,Internet Explorer,4537
2023-11-15,Internet Explorer,4401
2023-11-14,Internet Explorer,4414
2023-11-13,Internet Explorer,4820
2023-11-12,Internet Explorer,2373
2023-11-11,Internet Explorer,5955
2023-11-10,Internet Explorer,5445
2023-11-09,Internet Explorer,4656
2023-11-08,Internet Explorer,4845
2023-11-07,Internet Explorer,4825
2023-11-06,Internet Explorer,5116
2023-11-05,Internet Explorer,2546
2023-11-04,Internet Explorer,6134
2023-11-03,Internet Explorer,5012
2023-11-02,Internet Explorer,4610
2023-11-01,Internet Explorer,4539
2023-10-31,Internet Explorer,4407
2023-10-30,Internet Explorer,5300
2023-10-29,Internet Explorer,2543
2023-10-28,Internet Explorer,6202
2023-10-27,Internet Explorer,5739
2023-10-26,Internet Explorer,5266
2023-10-25,Internet Explorer,5174
2023-10-24,Internet Explorer,5493
2023-10-23,Internet Explorer,5735
2023-10-22,Internet Explorer,2700
2023-10-21,Internet Explorer,6583
2023-10-20,Internet Explorer,6003
2023-10-19,Internet Explorer,5458
2023-10-18,Internet Explorer,5782
2023-10-17,Internet Explorer,6679
2023-10-16,Internet Explorer,8003
2023-10-15,Internet Explorer,2404
2023-10-14,Internet Explorer,29295
2023-10-13,Internet Explorer,13885
2023-10-12,Internet Explorer,19211
2023-10-11,Internet Explorer,20717
2023-10-10,Internet Explorer,7317
2023-10-09,Internet Explorer,8188
2023-10-08,Internet Explorer,2555
2023-10-07,Internet Explorer,11355
