date,os_version,visits
2023-11-15,8.1,683
2023-10-30,8.1,682
2023-11-13,8.1,682
2023-10-26,8.1,680
2023-11-07,8.1,669
2023-11-20,8.1,667
2023-10-16,8.1,664
2023-11-02,8.1,655
2023-10-13,8.1,654
2023-10-18,8.1,654
2023-10-24,8.1,652
2023-10-10,8.1,650
2023-10-23,8.1,648
2023-10-25,8.1,648
2023-11-16,8.1,639
2023-11-27,8.1,637
2023-11-01,8.1,632
2023-12-12,8.1,626
2023-11-14,8.1,619
2023-10-19,8.1,617
2023-11-21,8.1,613
2024-01-03,8.1,613
2023-10-17,8.1,611
2023-10-27,8.1,611
2023-11-09,8.1,611
2023-10-12,8.1,610
2023-12-19,8.1,607
2023-10-20,8.1,599
2023-12-13,8.1,594
2023-12-04,8.1,592
2023-10-31,8.1,591
2023-11-03,8.1,590
2023-10-09,8.1,583
2023-11-29,8.1,578
2023-12-20,8.1,573
2024-01-04,8.1,572
2023-12-01,8.1,571
2023-12-06,8.1,568
2023-11-30,8.1,567
2023-12-14,8.1,564
2023-12-07,8.1,558
2023-12-05,8.1,552
2023-12-08,8.1,549
2023-12-11,8.1,543
2023-12-21,8.1,542
2023-12-18,8.1,541
2023-11-10,8.1,531
2023-11-22,8.1,518
2023-11-17,8.1,510
2023-12-27,8.1,508
2023-12-28,8.1,495
2023-12-15,8.1,484
2023-12-29,8.1,469
2023-12-26,8.1,405
2023-12-22,8.1,393
2023-11-24,8.1,348
2023-10-14,8.1,340
2023-11-04,8.1,332
2023-10-28,8.1,297
2023-11-23,8.1,297
2023-11-12,8.1,295
2023-11-05,8.1,294
2023-11-11,8.1,290
2023-12-03,8.1,290
2023-10-22,8.1,289
2023-10-21,8.1,282
2023-10-07,8.1,281
2023-10-08,8.1,281
2023-12-09,8.1,277
2023-10-29,8.1,274
2023-10-15,8.1,265
2023-11-18,8.1,262
2023-11-25,8.1,260
2023-12-02,8.1,260
2023-11-26,8.1,259
2023-11-19,8.1,242
2023-12-30,8.1,241
2023-12-10,8.1,239
2024-01-01,8.1,234
2023-12-16,8.1,221
2023-12-23,8.1,216
2023-12-25,8.1,211
2023-12-31,8.1,208
2023-12-17,8.1,203
2023-12-24,8.1,144
2023-12-27,2000,107
2024-01-04,2000,101
