domain,visits
www.nhtsa.gov,1005697
www.faa.gov,522508
www.fmcsa.dot.gov,298868
www.transportation.gov,229236
www.fhwa.dot.gov,68364
nationalregistry.fmcsa.dot.gov,53429
mutcd.fhwa.dot.gov,33829
www.phmsa.dot.gov,32239
highways.dot.gov,31386
www.transit.dot.gov,23867
hazmatsafety.dot.gov,18678
www.bts.gov,16980
railroads.dot.gov,16574
pipelinesafety.dot.gov,15125
(other),13966
ask.fmcsa.dot.gov,12394
www.maritime.dot.gov,11740
ops.fhwa.dot.gov,11140
www.911.gov,10591
www.usmma.edu,9554
