date,mobile_device,visits
2024-01-04,Chrome,134195
2024-01-04,iPhone,79564
2024-01-04,Edge,56596
2024-01-04,Safari,38682
2024-01-04,(not set),21736
2024-01-04,Firefox,11315
2024-01-04,ChromeBook,4862
2024-01-04,Internet Explorer,4118
2024-01-04,iPad,3653
2024-01-04,SM-S918U,1919
2024-01-04,SM-S908U,1906
2024-01-04,SM-S901U,1152
2024-01-03,Chrome,141211
2024-01-03,iPhone,81359
2024-01-03,Edge,60153
2024-01-03,Safari,36502
2024-01-03,(not set),21877
2024-01-03,Firefox,10559
2024-01-03,Internet Explorer,4867
2024-01-03,ChromeBook,4174
2024-01-03,iPad,3778
2024-01-03,SM-S918U,1989
2024-01-03,SM-S908U,1875
2024-01-03,SM-S901U,1156
2024-01-02,Chrome,138240
2024-01-02,iPhone,81592
2024-01-02,Edge,59803
2024-01-02,Safari,36805
2024-01-02,(not set),21014
2024-01-02,Firefox,11861
2024-01-02,Internet Explorer,4206
2024-01-02,iPad,3726
2024-01-02,ChromeBook,3190
2024-01-02,SM-S918U,2052
2024-01-02,SM-S908U,1893
2024-01-02,SM-S901U,1193
2024-01-02,SM-S911U,1092
2024-01-02,SM-G991U,1031
2024-01-01,iPhone,75105
2024-01-01,Chrome,45606
2024-01-01,Safari,24103
2024-01-01,Internet Explorer,18616
2024-01-01,Edge,12470
2024-01-01,(not set),10799
2024-01-01,Firefox,7006
2024-01-01,iPad,3656
2024-01-01,iPhone 14 Pro Max,2068
2024-01-01,SM-S918U,1904
2024-01-01,SM-S908U,1888
2024-01-01,iPhone 13 Pro Max,1882
2024-01-01,SM-A146U,1732
2024-01-01,iPhone 11,1670
2024-01-01,ChromeBook,1577
2024-01-01,SM-S901U,1519
2024-01-01,iPhone 13,1441
2024-01-01,SM-G991U,1232
2024-01-01,SM-S911U,1197
2024-01-01,SM-G998U,1013
2023-12-31,iPhone,89748
2023-12-31,Chrome,35381
2023-12-31,Safari,22999
2023-12-31,Edge,10773
2023-12-31,(not set),9372
2023-12-31,Firefox,4486
2023-12-31,iPad,3831
2023-12-31,Internet Explorer,3178
2023-12-31,SM-S918U,2243
2023-12-31,SM-S908U,2092
2023-12-31,SM-A146U,2067
2023-12-31,iPhone 14 Pro Max,1967
2023-12-31,iPhone 13 Pro Max,1727
2023-12-31,SM-S901U,1659
2023-12-31,iPhone 11,1542
2023-12-31,ChromeBook,1462
2023-12-31,SM-G991U,1421
2023-12-31,iPhone 13,1355
2023-12-31,SM-S911U,1347
2023-12-31,SM-G998U,1098
2023-12-30,iPhone,95624
2023-12-30,Chrome,54000
2023-12-30,Safari,24724
2023-12-30,Internet Explorer,15956
2023-12-30,Edge,13716
2023-12-30,(not set),12602
2023-12-30,Firefox,4619
2023-12-30,iPad,4167
2023-12-30,SM-S918U,2404
2023-12-30,SM-S908U,2367
2023-12-30,SM-A146U,2064
2023-12-30,iPhone 14 Pro Max,1919
2023-12-30,SM-S901U,1683
2023-12-30,iPhone 13 Pro Max,1596
2023-12-30,ChromeBook,1585
2023-12-30,iPhone 11,1564
2023-12-30,iPhone 13,1450
2023-12-30,SM-G991U,1389
2023-12-30,SM-S911U,1338
2023-12-30,SM-G998U,1155
2023-12-30,SM-A136U,1003
2023-12-29,iPhone,107660
2023-12-29,Chrome,92329
2023-12-29,Edge,32687
2023-12-29,Safari,31613
2023-12-29,(not set),16012
2023-12-29,Firefox,6920
2023-12-29,Internet Explorer,6495
2023-12-29,iPad,4398
2023-12-29,SM-S918U,2658
2023-12-29,SM-S908U,2400
2023-12-29,SM-A146U,2033
2023-12-29,ChromeBook,1923
2023-12-29,SM-S901U,1892
2023-12-29,iPhone 14 Pro Max,1859
2023-12-29,iPhone 13 Pro Max,1619
2023-12-29,iPhone 11,1601
2023-12-29,SM-G991U,1539
2023-12-29,SM-S911U,1514
2023-12-29,iPhone 13,1377
2023-12-29,SM-G998U,1260
2023-12-29,SM-S916U,1061
2023-12-28,iPhone,107133
2023-12-28,Chrome,104638
2023-12-28,Edge,41408
2023-12-28,Safari,33586
2023-12-28,(not set),16993
2023-12-28,Firefox,7629
2023-12-28,Internet Explorer,5395
2023-12-28,iPad,4520
2023-12-28,SM-S908U,2598
2023-12-28,SM-S918U,2592
2023-12-28,SM-A146U,2189
2023-12-28,ChromeBook,2069
2023-12-28,iPhone 14 Pro Max,1921
2023-12-28,SM-S901U,1901
2023-12-28,SM-S911U,1632
2023-12-28,SM-G991U,1619
2023-12-28,iPhone 13 Pro Max,1596
2023-12-28,iPhone 11,1520
2023-12-28,iPhone 13,1488
2023-12-28,SM-G998U,1283
2023-12-28,SM-S916U,1055
2023-12-28,SM-S906U,1027
2023-12-28,SM-A136U,1003
2023-12-27,iPhone,117123
2023-12-27,Chrome,104942
2023-12-27,Edge,41979
2023-12-27,Safari,33016
2023-12-27,(not set),18009
2023-12-27,Firefox,7489
2023-12-27,Internet Explorer,4500
2023-12-27,iPad,4438
2023-12-27,SM-S918U,2719
2023-12-27,SM-S908U,2624
2023-12-27,SM-A146U,2302
2023-12-27,ChromeBook,2182
2023-12-27,iPhone 14 Pro Max,2003
2023-12-27,SM-S901U,1934
2023-12-27,iPhone 11,1794
2023-12-27,iPhone 13 Pro Max,1667
2023-12-27,iPhone 13,1616
2023-12-27,SM-S911U,1609
2023-12-27,SM-G991U,1595
2023-12-27,SM-G998U,1381
2023-12-27,SM-A136U,1084
2023-12-27,SM-S916U,1071
2023-12-27,iPhone 12,1055
2023-12-27,SM-S906U,1049
2023-12-26,iPhone,106616
2023-12-26,Chrome,90791
2023-12-26,Edge,32497
2023-12-26,Safari,29692
2023-12-26,(not set),16281
2023-12-26,Firefox,6770
2023-12-26,iPad,4309
2023-12-26,Internet Explorer,4085
2023-12-26,SM-S908U,2398
2023-12-26,SM-S918U,2394
2023-12-26,SM-A146U,2230
2023-12-26,ChromeBook,2014
2023-12-26,iPhone 14 Pro Max,1984
2023-12-26,SM-S901U,1811
2023-12-26,iPhone 13 Pro Max,1725
2023-12-26,iPhone 11,1659
2023-12-26,SM-S911U,1567
2023-12-26,SM-G991U,1507
2023-12-26,iPhone 13,1504
2023-12-26,SM-G998U,1222
2023-12-26,SM-A136U,1071
2023-12-26,SM-S916U,1034
2023-12-25,iPhone,81809
2023-12-25,Chrome,36629
2023-12-25,Safari,18117
2023-12-25,Internet Explorer,13874
2023-12-25,Edge,9201
2023-12-25,(not set),7857
2023-12-25,Firefox,4157
