domain,visits,users,pageviews,pageviews_per_session,avg_session_duration,bounce_rate
www.nhtsa.gov,4485755,3317205,6510825,1.4514446286076703,128.28740881523817,0.67751248117652441
www.faa.gov,2276871,1503351,4590013,2.0159301954304834,204.75190488932225,0.47091205430610694
www.fmcsa.dot.gov,1273434,836143,2726072,2.1407250002748475,235.28075006140406,0.43248805984448352
www.transportation.gov,977824,756950,1750574,1.7902751415387637,159.73526102354515,0.48873723696697974
www.fhwa.dot.gov,338653,245280,659314,1.9468718717979761,183.732589365814,0.42425727809882091
nationalregistry.fmcsa.dot.gov,233903,100518,338324,1.4464286477727948,166.61392632875166,0.52443961813230267
mutcd.fhwa.dot.gov,166450,108764,362872,2.1800660859116854,231.69184898377884,0.40093721838389906
highways.dot.gov,151511,107753,242937,1.6034281339308698,181.88217344955154,0.40984482974833508
www.phmsa.dot.gov,142524,111882,403755,2.8328913025174707,199.18125897949815,0.50148045241503181
www.transit.dot.gov,127215,71509,260729,2.0495146012655741,230.91807584437376,0.463325865660496
railroads.dot.gov,108854,78783,243996,2.2414977860253185,195.98518023204477,0.4121300090028846
www.bts.gov,83975,62801,148131,1.7639892825245609,164.7853438899792,0.46193509973206309
ops.fhwa.dot.gov,61516,47378,100362,1.6314779894661551,161.81772903906298,0.44125105663567205
www.maritime.dot.gov,55209,47266,103078,1.8670506620297416,175.52981402573855,0.52906229056856668
ask.fmcsa.dot.gov,50925,29192,74543,1.4637800687285223,321.9894015116937,0.11986254295532646
rosap.ntl.bts.gov,49134,34460,70287,1.4305165465868848,178.39926951308661,0.49812756950380593
www.911.gov,45200,40406,69538,1.5384513274336282,99.098165630420368,0.516504424778761
www.usmma.edu,41784,28387,94985,2.2732385602144363,179.06449535882163,0.41949071414895656
www.plainlanguage.gov,41234,32407,87200,2.1147596643546587,161.40485313619828,0.46808459038657418
hazmatsafety.dot.gov,36165,36207,166106,4.5930042859117934,8.7342411137840479,0.23387252868795796
