domain,page,page_title,pageviews,visits,active_visitors,pageviews_per_session,avg_session_duration,bounce_rate
www.airnow.gov,www.airnow.gov/,AirNow.gov,1482013,774889,401882,1.9125487650489297,218.85849579904865,0.61007834670514094
www.airnow.gov,www.airnow.gov/aqi/aqi-basics/,"AQI Basics | AirNow.gov",254912,233367,209413,1.092322393483226,52.770119355765807,0.56105619046394739
www.epa.gov,www.epa.gov/,"U.S. Environmental Protection Agency | US EPA",218636,195512,167193,1.1182740701338025,75.312721901796309,0.49758071115839436
widget.airnow.gov,widget.airnow.gov/aq-dial-widget-signage/,Dial Widget from AirNow.gov,212174,234,151,906.72649572649573,223238.34557854276,0.58974358974358976
gispub.epa.gov,gispub.epa.gov/airnow/,AirNow Interactive Map,203537,76210,43428,2.6707387481957747,509.08957463504788,0.20532738485763022
portfoliomanager.energystar.gov,portfoliomanager.energystar.gov/pm/home,ENERGY STAR Portfolio Manager: My Portfolio,182329,67139,19490,2.7156943058431016,173.57902973773815,0.060471559004453446
widget.airnow.gov,widget.airnow.gov/aq-dial-widget/,Dial Widget from AirNow.gov,161361,22078,17938,7.3086783223118035,1085.0988243136608,0.79092309085967927
fire.airnow.gov,fire.airnow.gov/,Fire and Smoke Map,142052,134149,83297,1.0589121051964607,101.60093187342432,0.51438326040447557
www.energystar.gov,www.energystar.gov/,"ENERGY STAR | The simple choice for energy efficiency.",113258,100543,84597,1.1264633042578798,64.321162762181359,0.468028604676606
www.energystar.gov,www.energystar.gov/rebate-finder,"Special Offers and Rebates from ENERGY STAR Partners | EPA ENERGY STAR",108094,54785,43932,1.9730583188829058,132.36629535920417,0.1880076663320252
netdmr.epa.gov,netdmr.epa.gov/netdmr-web/protected/edit_dmr.htm,Edit DMR,105143,17167,11081,6.1247160249315549,306.3548764303606,0.017591891419584085
www.epa.gov,www.epa.gov/enforcement/fuel-waivers,"Fuel Waivers | US EPA",102866,40359,40647,2.5487747466488266,72.198703288114174,0.3326643375703065
www.epa.gov,www.epa.gov/renewable-fuel-standard-program/news-notices-and-announcements-renewable-fuel-standard,"News, Notices and Announcements for the Renewable Fuel Standard | US EPA",99673,79787,80207,1.2492385977665534,13.608364508303357,0.76971185782144957
www.epa.gov,www.epa.gov/fuels-registration-reporting-and-compliance-help,"Fuels Registration, Reporting, and Compliance Help | US EPA",94257,17305,16595,5.4468072811326209,213.85731703507659,0.090898584224212653
netdmr.epa.gov,netdmr.epa.gov/netdmr-web/protected/search_dmr.htm,Edit DMR,86724,21497,12653,4.034237335442155,400.23284777922504,0.017583848909150115
enviro.epa.gov,enviro.epa.gov/envirofacts/uv/search/results/zipcode/45349,"UV Index Search | Envirofacts | US EPA",79197,32,32,2474.90625,80566.5596535625,0
search.epa.gov,search.epa.gov/epasearch/?query=+renewable+fuel+standard+program+2022+announcements+renewable+fuel+standard,US EPA Search,77815,30005,30155,2.5934010998166972,52.23052495710715,0.23759373437760373
portfoliomanager.energystar.gov,portfoliomanager.energystar.gov/pm/login,ENERGY STAR Portfolio Manager: Login,69260,49583,19811,1.3968497267208519,101.83819182477865,0.1196377790775064
www.energystar.gov,www.energystar.gov/productfinder/product/certified-water-heaters/results,"ENERGY STAR Certified Water Heaters | EPA ENERGY STAR",63437,19973,15691,3.1761377860111151,194.57457263245379,0.16927852601011364
www.energystar.gov,www.energystar.gov/about/federal_tax_credits/non_business_energy_property_tax_credits,"Tax Credits for Homeowners | ENERGY STAR",62213,51534,45200,1.2072224162688709,77.183737877478947,0.14163464896961228
