date,browser,os_version,visits
2024-01-04,Chrome,10,84406
2024-01-04,Chrome,11,40120
2024-01-04,Edge,10,31907
2024-01-04,Edge,11,16348
2024-01-04,Firefox,10,6212
2024-01-04,Chrome,7,1873
2024-01-04,Opera,10,552
2024-01-04,Chrome,8.1,396
2024-01-04,Firefox,7,293
2024-01-04,Internet Explorer,10,130
2024-01-03,Chrome,10,75172
2024-01-03,Chrome,11,40385
2024-01-03,Edge,10,30796
2024-01-03,Edge,11,15566
2024-01-03,Firefox,10,6287
2024-01-03,Chrome,7,1611
2024-01-03,Opera,10,594
2024-01-03,Chrome,8.1,438
2024-01-03,Firefox,7,270
2024-01-03,Internet Explorer,10,118
2024-01-02,Chrome,10,64994
2024-01-02,Chrome,11,35921
2024-01-02,Edge,10,27250
2024-01-02,Edge,11,14251
2024-01-02,Firefox,10,5690
2024-01-02,Chrome,7,1418
2024-01-02,Opera,10,538
2024-01-02,Chrome,8.1,422
2024-01-02,Firefox,7,196
2024-01-02,Internet Explorer,10,121
2024-01-01,Chrome,10,17811
2024-01-01,Chrome,11,10626
2024-01-01,Edge,10,4711
2024-01-01,Edge,11,4201
2024-01-01,Firefox,10,2289
2024-01-01,Chrome,7,863
2024-01-01,Opera,10,351
2024-01-01,Chrome,8.1,232
2024-01-01,Firefox,7,178
2023-12-31,Chrome,10,12725
2023-12-31,Chrome,11,7468
2023-12-31,Edge,10,3182
2023-12-31,Edge,11,3169
2023-12-31,Firefox,10,1993
2023-12-31,Chrome,7,634
2023-12-31,Opera,10,277
2023-12-31,Chrome,8.1,188
2023-12-31,Firefox,7,131
2023-12-30,Chrome,10,14871
2023-12-30,Chrome,11,8952
2023-12-30,Edge,10,3675
2023-12-30,Edge,11,3637
2023-12-30,Firefox,10,2239
2023-12-30,Chrome,7,913
2023-12-30,Chrome,8,355
2023-12-30,Opera,10,325
2023-12-30,Chrome,8.1,234
2023-12-30,Firefox,7,157
2023-12-29,Chrome,10,32827
2023-12-29,Chrome,11,18529
2023-12-29,Edge,10,12277
2023-12-29,Edge,11,7466
2023-12-29,Firefox,10,3620
2023-12-29,Chrome,7,1277
2023-12-29,Opera,10,374
2023-12-29,Chrome,8.1,275
2023-12-29,Firefox,7,177
2023-12-29,Chrome,8,172
2023-12-28,Chrome,10,43845
2023-12-28,Chrome,11,23611
2023-12-28,Edge,10,16642
2023-12-28,Edge,11,9751
2023-12-28,Firefox,10,4217
2023-12-28,Chrome,7,1262
2023-12-28,Opera,10,444
2023-12-28,Chrome,8.1,313
2023-12-28,Firefox,7,223
2023-12-28,Chrome,8,152
2023-12-27,Chrome,10,45021
2023-12-27,Chrome,11,24066
2023-12-27,Edge,10,17108
2023-12-27,Edge,11,9759
2023-12-27,Firefox,10,4098
2023-12-27,Chrome,7,1382
2023-12-27,Opera,10,459
2023-12-27,Chrome,8.1,331
2023-12-27,Firefox,7,187
2023-12-27,Chrome,8,158
2023-12-26,Chrome,10,33982
2023-12-26,Chrome,11,19083
2023-12-26,Edge,10,12230
2023-12-26,Edge,11,7881
2023-12-26,Firefox,10,3403
2023-12-26,Chrome,7,1367
2023-12-26,Opera,10,428
2023-12-26,Chrome,8.1,344
2023-12-26,Chrome,8,226
2023-12-26,Firefox,7,204
2023-12-26,YaBrowser,10,104
2023-12-25,Chrome,10,14473
2023-12-25,Chrome,11,7673
2023-12-25,Edge,10,4560
2023-12-25,Edge,11,3853
2023-12-25,Firefox,10,1862
2023-12-25,Chrome,7,1043
2023-12-25,Opera,10,348
2023-12-25,Chrome,8.1,247
2023-12-25,Firefox,7,151
2023-12-24,Chrome,10,13681
2023-12-24,Chrome,11,6814
2023-12-24,Edge,10,3538
2023-12-24,Edge,11,3186
2023-12-24,Firefox,10,1743
2023-12-24,Chrome,7,855
2023-12-24,Opera,10,291
2023-12-24,Chrome,8.1,175
2023-12-24,Firefox,7,116
2023-12-23,Chrome,10,14802
2023-12-23,Chrome,11,7647
2023-12-23,Edge,10,3376
2023-12-23,Edge,11,3235
2023-12-23,Firefox,10,1823
2023-12-23,Chrome,7,941
2023-12-23,Opera,10,291
2023-12-23,Chrome,8.1,189
2023-12-23,Firefox,7,162
2023-12-22,Chrome,10,45189
2023-12-22,Chrome,11,20008
2023-12-22,Edge,10,14591
2023-12-22,Edge,11,8222
2023-12-22,Firefox,10,3889
2023-12-22,Chrome,7,1392
2023-12-22,Opera,10,358
2023-12-22,Chrome,8.1,302
2023-12-22,Firefox,7,164
2023-12-21,Chrome,10,62354
2023-12-21,Chrome,11,31965
2023-12-21,Edge,10,25594
2023-12-21,Edge,11,12578
2023-12-21,Firefox,10,5461
2023-12-21,Chrome,7,1318
2023-12-21,Opera,10,500
2023-12-21,Chrome,8.1,390
2023-12-21,Firefox,7,219
2023-12-21,Internet Explorer,10,105
2023-12-20,Chrome,10,78010
2023-12-20,Chrome,11,37171
2023-12-20,Edge,10,30505
2023-12-20,Edge,11,14306
2023-12-20,Firefox,10,6175
2023-12-20,Chrome,7,1793
2023-12-20,Opera,10,585
2023-12-20,Chrome,8,448
2023-12-20,Chrome,8.1,405
2023-12-20,Firefox,7,241
2023-12-20,Internet Explorer,10,118
2023-12-19,Chrome,10,73980
2023-12-19,Chrome,11,41418
2023-12-19,Edge,10,30570
2023-12-19,Edge,11,15342
2023-12-19,Firefox,10,6570
2023-12-19,Chrome,7,1609
2023-12-19,Opera,10,577
2023-12-19,Chrome,8.1,530
2023-12-19,Firefox,7,232
2023-12-19,Chrome,8,182
