date,mobile_device,visits
2024-01-04,Chrome,136195
2024-01-04,Edge,49461
2024-01-04,iPhone,44564
2024-01-04,Safari,30616
2024-01-04,ChromeBook,17374
2024-01-04,Firefox,9904
2024-01-04,(not set),4789
2024-01-04,iPad,1800
2024-01-03,Chrome,126728
2024-01-03,iPhone,47476
2024-01-03,Edge,46624
2024-01-03,Safari,29596
2024-01-03,ChromeBook,13515
2024-01-03,Firefox,8777
2024-01-03,(not set),4420
2024-01-03,iPad,1782
2024-01-02,Chrome,110207
2024-01-02,iPhone,44698
2024-01-02,Edge,41010
2024-01-02,Safari,27245
2024-01-02,ChromeBook,10215
2024-01-02,Firefox,6770
2024-01-02,(not set),4101
2024-01-02,iPad,1747
2024-01-01,iPhone,50345
2024-01-01,Chrome,37634
2024-01-01,Safari,17183
2024-01-01,Edge,8954
2024-01-01,ChromeBook,6516
2024-01-01,Firefox,2752
2024-01-01,(not set),1797
2024-01-01,iPad,1727
2024-01-01,Pixel 7,1107
2023-12-31,iPhone,34808
2023-12-31,Chrome,30761
2023-12-31,Safari,13188
2023-12-31,Edge,6337
2023-12-31,ChromeBook,6107
2023-12-31,Firefox,2477
2023-12-31,(not set),1396
2023-12-31,iPad,1274
2023-12-30,iPhone,37516
2023-12-30,Chrome,34529
2023-12-30,Safari,14814
2023-12-30,Edge,7343
2023-12-30,ChromeBook,6249
2023-12-30,Firefox,2828
2023-12-30,(not set),1947
2023-12-30,iPad,1408
2023-12-29,Chrome,59327
2023-12-29,iPhone,41807
2023-12-29,Edge,19709
2023-12-29,Safari,18076
2023-12-29,ChromeBook,6135
2023-12-29,Firefox,4508
2023-12-29,(not set),2760
2023-12-29,iPad,1487
2023-12-28,Chrome,76240
2023-12-28,iPhone,44666
2023-12-28,Edge,25806
2023-12-28,Safari,20062
2023-12-28,ChromeBook,6072
2023-12-28,Firefox,5373
2023-12-28,(not set),3093
2023-12-28,iPad,1524
2023-12-27,Chrome,75680
2023-12-27,iPhone,44248
2023-12-27,Edge,26822
2023-12-27,Safari,19216
2023-12-27,ChromeBook,6208
2023-12-27,Firefox,5142
2023-12-27,(not set),3128
2023-12-27,iPad,1595
2023-12-26,Chrome,60274
2023-12-26,iPhone,41308
2023-12-26,Edge,20405
2023-12-26,Safari,17465
2023-12-26,ChromeBook,6280
2023-12-26,Firefox,4270
2023-12-26,(not set),2767
2023-12-26,iPad,1538
2023-12-25,iPhone,34958
2023-12-25,Chrome,31293
2023-12-25,Safari,10996
2023-12-25,Edge,8428
2023-12-25,ChromeBook,5777
2023-12-25,Firefox,2758
2023-12-25,(not set),1714
2023-12-25,iPad,1267
2023-12-24,iPhone,31471
2023-12-24,Chrome,30813
2023-12-24,Safari,11290
2023-12-24,Edge,6817
2023-12-24,ChromeBook,5885
2023-12-24,Firefox,2428
2023-12-24,(not set),1462
2023-12-24,iPad,1302
2023-12-23,iPhone,35402
2023-12-23,Chrome,31002
2023-12-23,Safari,12385
2023-12-23,Edge,6651
2023-12-23,ChromeBook,6030
2023-12-23,Firefox,2568
2023-12-23,(not set),1491
2023-12-23,iPad,1345
2023-12-22,Chrome,76131
2023-12-22,iPhone,37661
2023-12-22,Edge,22929
2023-12-22,Safari,19451
2023-12-22,ChromeBook,7851
2023-12-22,Firefox,4903
2023-12-22,(not set),2859
2023-12-22,iPad,1435
2023-12-21,Chrome,105509
2023-12-21,iPhone,41587
2023-12-21,Edge,38470
2023-12-21,Safari,24042
2023-12-21,ChromeBook,11462
2023-12-21,Firefox,7331
2023-12-21,(not set),3800
2023-12-21,iPad,1484
2023-12-20,Chrome,125279
2023-12-20,Edge,44530
2023-12-20,iPhone,42993
2023-12-20,Safari,30175
2023-12-20,ChromeBook,13805
2023-12-20,Firefox,7890
2023-12-20,(not set),5267
2023-12-20,iPad,1738
2023-12-19,Chrome,121947
2023-12-19,Edge,46161
2023-12-19,iPhone,43504
2023-12-19,Safari,33359
2023-12-19,ChromeBook,15993
2023-12-19,Firefox,7886
2023-12-19,(not set),5270
2023-12-19,iPad,1794
2023-12-18,Chrome,120685
2023-12-18,Edge,46980
2023-12-18,iPhone,43937
2023-12-18,Safari,33250
2023-12-18,ChromeBook,17598
2023-12-18,Firefox,8018
2023-12-18,(not set),4679
2023-12-18,iPad,1841
2023-12-17,Chrome,41840
2023-12-17,iPhone,41285
2023-12-17,Safari,21001
2023-12-17,Edge,11496
2023-12-17,ChromeBook,8235
2023-12-17,Firefox,3730
2023-12-17,(not set),1904
2023-12-17,iPad,1684
2023-12-16,iPhone,39273
2023-12-16,Chrome,37188
2023-12-16,Safari,18759
2023-12-16,Edge,9444
2023-12-16,ChromeBook,6714
2023-12-16,Firefox,3434
2023-12-16,(not set),2040
2023-12-16,iPad,1667
2023-12-15,Chrome,102159
2023-12-15,iPhone,43875
2023-12-15,Edge,37289
2023-12-15,Safari,33537
2023-12-15,ChromeBook,18082
2023-12-15,Firefox,7182
2023-12-15,(not set),3999
2023-12-15,iPad,1811
2023-12-14,Chrome,130453
2023-12-14,Edge,48286
2023-12-14,iPhone,45152
2023-12-14,Safari,39490
2023-12-14,ChromeBook,21977
2023-12-14,Firefox,7948
2023-12-14,(not set),4595
2023-12-14,iPad,1938
2023-12-13,Chrome,133786
2023-12-13,Edge,50425
2023-12-13,iPhone,44968
2023-12-13,Safari,43411
2023-12-13,ChromeBook,23580
2023-12-13,Firefox,7984
2023-12-13,(not set),5215
2023-12-13,iPad,2068
2023-12-12,Chrome,143365
2023-12-12,Edge,51405
2023-12-12,iPhone,45890
2023-12-12,Safari,45691
2023-12-12,ChromeBook,24440
2023-12-12,Firefox,8447
2023-12-12,(not set),5045
2023-12-12,iPad,2088
2023-12-11,Chrome,143511
2023-12-11,Edge,53195
2023-12-11,Safari,48508
2023-12-11,iPhone,44634
2023-12-11,ChromeBook,23443
2023-12-11,Firefox,8695
2023-12-11,(not set),5060
2023-12-11,iPad,2240
2023-12-10,Chrome,56360
2023-12-10,iPhone,41653
2023-12-10,Safari,32433
2023-12-10,Edge,15597
2023-12-10,ChromeBook,8788
2023-12-10,Firefox,3883
2023-12-10,(not set),2073
2023-12-10,iPad,1743
2023-12-09,Chrome,43887
2023-12-09,iPhone,42549
2023-12-09,Safari,24345
2023-12-09,Edge,11460
2023-12-09,ChromeBook,7086
2023-12-09,Firefox,3396
2023-12-09,(not set),1968
2023-12-09,iPad,1633
2023-12-08,Chrome,112231
2023-12-08,iPhone,43280
2023-12-08,Safari,41269
2023-12-08,Edge,40306
2023-12-08,ChromeBook,20697
2023-12-08,Firefox,6893
2023-12-08,(not set),4104
2023-12-08,iPad,1936
2023-12-07,Chrome,145053
2023-12-07,Edge,50900
2023-12-07,Safari,47349
2023-12-07,iPhone,46163
2023-12-07,ChromeBook,25366
2023-12-07,Firefox,8841
2023-12-07,(not set),5430
2023-12-07,iPad,2162
2023-12-06,Chrome,151282
2023-12-06,Safari,58287
2023-12-06,Edge,53717
2023-12-06,iPhone,53041
2023-12-06,ChromeBook,24558
2023-12-06,Firefox,9164
2023-12-06,(not set),5402
2023-12-06,iPad,2386
2023-12-05,Chrome,150505
2023-12-05,Edge,55280
2023-12-05,Safari,53918
2023-12-05,iPhone,50112
2023-12-05,ChromeBook,25557
2023-12-05,Firefox,9036
2023-12-05,(not set),5461
2023-12-05,iPad,2469
2023-12-05,Nexus 4,1001
2023-12-04,Chrome,151990
2023-12-04,Edge,57004
2023-12-04,Safari,56534
2023-12-04,iPhone,48521
2023-12-04,ChromeBook,25607
2023-12-04,Firefox,9288
2023-12-04,(not set),5201
2023-12-04,iPad,2495
2023-12-04,Opera,1024
2023-12-03,Chrome,62332
2023-12-03,iPhone,44363
2023-12-03,Safari,38948
2023-12-03,Edge,17852
2023-12-03,ChromeBook,9536
2023-12-03,Firefox,4457
2023-12-03,(not set),2139
2023-12-03,iPad,1959
2023-12-02,iPhone,47393
2023-12-02,Chrome,47004
2023-12-02,Safari,28174
2023-12-02,Edge,12851
2023-12-02,ChromeBook,7466
2023-12-02,Firefox,3775
2023-12-02,(not set),1864
2023-12-02,iPad,1845
2023-12-01,Chrome,120968
2023-12-01,iPhone,45686
2023-12-01,Safari,44477
2023-12-01,Edge,42196
2023-12-01,ChromeBook,21807
2023-12-01,Firefox,7392
2023-12-01,(not set),4150
2023-12-01,iPad,2223
2023-11-30,Chrome,159196
2023-11-30,Edge,57758
2023-11-30,Safari,55460
2023-11-30,iPhone,55103
2023-11-30,ChromeBook,26303
2023-11-30,Firefox,9073
2023-11-30,(not set),5805
2023-11-30,iPad,2587
2023-11-30,Opera,1032
2023-11-29,Chrome,159091
2023-11-29,Safari,57012
2023-11-29,Edge,53386
2023-11-29,iPhone,52123
2023-11-29,ChromeBook,25230
2023-11-29,Firefox,9538
2023-11-29,(not set),5595
2023-11-29,iPad,2500
2023-11-29,Opera,1032
2023-11-28,Chrome,157316
2023-11-28,Edge,56827
2023-11-28,Safari,56820
2023-11-28,iPhone,54168
2023-11-28,ChromeBook,25373
2023-11-28,Firefox,9914
2023-11-28,(not set),5587
2023-11-28,iPad,2510
2023-11-27,Chrome,149974
2023-11-27,Safari,57098
2023-11-27,Edge,54132
2023-11-27,iPhone,53184
2023-11-27,ChromeBook,21884
2023-11-27,Firefox,9387
2023-11-27,(not set),5414
2023-11-27,iPad,2587
2023-11-27,Opera,1049
2023-11-26,Chrome,57521
2023-11-26,iPhone,49690
2023-11-26,Safari,33644
2023-11-26,Edge,16583
2023-11-26,ChromeBook,8115
2023-11-26,Firefox,4235
2023-11-26,(not set),2602
2023-11-26,iPad,2289
2023-11-25,Chrome,44203
2023-11-25,iPhone,41963
2023-11-25,Safari,23360
2023-11-25,Edge,11150
2023-11-25,ChromeBook,6142
2023-11-25,Firefox,3471
2023-11-25,(not set),1960
2023-11-25,iPad,1796
2023-11-24,Chrome,58533
2023-11-24,iPhone,45922
2023-11-24,Safari,23435
2023-11-24,Edge,17869
2023-11-24,ChromeBook,6388
2023-11-24,Firefox,5460
2023-11-24,(not set),2617
2023-11-24,iPad,1796
2023-11-23,Chrome,57607
2023-11-23,iPhone,46907
2023-11-23,Safari,21249
2023-11-23,Edge,17296
2023-11-23,ChromeBook,6824
2023-11-23,Firefox,5146
2023-11-23,(not set),2472
2023-11-23,iPad,1679
2023-11-22,Chrome,105587
2023-11-22,iPhone,47796
2023-11-22,Edge,37456
2023-11-22,Safari,33019
2023-11-22,ChromeBook,8258
2023-11-22,Firefox,8016
2023-11-22,(not set),4247
2023-11-22,iPad,2512
2023-11-21,Chrome,137857
2023-11-21,iPhone,53849
2023-11-21,Edge,49851
2023-11-21,Safari,42436
2023-11-21,ChromeBook,14304
2023-11-21,Firefox,8805
2023-11-21,(not set),5374
2023-11-21,iPad,2759
2023-11-20,Chrome,140363
2023-11-20,iPhone,57592
2023-11-20,Edge,51256
2023-11-20,Safari,48280
2023-11-20,ChromeBook,17365
2023-11-20,Firefox,9636
2023-11-20,(not set),5230
2023-11-20,iPad,2751
2023-11-20,SM-S901U,1014
2023-11-19,Chrome,58586
2023-11-19,iPhone,52441
2023-11-19,Safari,34258
2023-11-19,Edge,15980
2023-11-19,ChromeBook,7852
2023-11-19,Firefox,4099
2023-11-19,iPad,2469
2023-11-19,(not set),2331
2023-11-18,iPhone,55937
2023-11-18,Chrome,47960
2023-11-18,Safari,26288
2023-11-18,Edge,12122
2023-11-18,ChromeBook,6680
2023-11-18,Firefox,3732
2023-11-18,iPad,2511
2023-11-18,(not set),2229
2023-11-17,Chrome,128999
2023-11-17,iPhone,80161
2023-11-17,Safari,46734
2023-11-17,Edge,44732
2023-11-17,ChromeBook,21020
2023-11-17,Firefox,9287
2023-11-17,(not set),5074
2023-11-17,iPad,3204
2023-11-17,SM-S901U,1606
