date,os_version,visits
2023-11-09,11,93334
2023-11-16,11,92033
2023-12-29,11,91365
2023-10-26,11,89368
2023-10-20,11,88978
2023-12-15,11,88484
2023-11-22,10,86508
2023-12-30,10,85234
2023-10-13,11,84775
2023-11-20,11,83877
2023-12-21,11,83494
2023-11-03,11,82005
2023-12-22,10,80224
2023-11-21,11,80147
2023-12-26,11,77711
2023-12-03,11,75791
2023-11-17,11,75700
2023-10-27,11,73675
2023-11-10,11,68331
2023-12-02,11,68038
2023-10-08,10,66104
2023-12-03,10,63626
2023-12-22,11,63369
2023-12-10,11,63083
2023-10-15,10,62415
2023-10-07,10,61768
2023-12-02,10,59228
2023-11-05,11,58289
2023-10-22,10,57836
2023-10-08,11,57307
2023-10-21,10,56890
2023-11-05,10,56472
2023-10-15,11,56222
2023-10-29,10,55060
2023-11-22,11,54426
2023-10-14,10,53724
2023-10-22,11,53654
2023-10-29,11,53591
2023-12-10,10,53591
2023-10-07,11,53431
2023-12-17,11,52116
2023-11-12,11,52067
2023-12-09,11,52067
2023-11-04,10,51852
2023-11-26,11,51490
2023-12-16,11,49277
2023-11-12,10,48671
2023-12-09,10,48504
2023-10-28,10,48358
2023-11-26,10,47001
2023-12-17,10,45623
2023-12-16,10,45595
2023-10-21,11,45547
2023-10-14,11,45456
2023-11-19,11,45053
2023-11-04,11,44308
2023-11-24,10,43536
2023-11-11,10,42408
2023-10-28,11,42019
2023-11-11,11,41580
2023-11-19,10,41093
2023-11-24,11,40021
2023-11-18,10,39813
2023-11-18,11,39785
2023-11-25,11,37711
2023-11-25,10,37112
2023-12-23,11,36931
2023-12-23,10,32659
2023-12-25,11,28177
2023-12-24,11,26319
2023-11-23,10,25964
2023-11-23,11,25700
2023-12-24,10,24370
2023-12-25,10,24259
2024-01-02,7,5372
2024-01-03,7,4565
2024-01-04,7,4301
2024-01-01,7,2985
2023-12-31,7,2742
2024-01-02,8.1,2624
2024-01-03,8.1,2554
2023-10-10,7,2262
2023-10-18,7,2213
2024-01-01,8.1,2178
2023-10-11,7,2088
2023-12-06,7,2081
2023-10-23,7,2067
2023-12-11,7,1997
2023-12-05,7,1983
2023-10-09,7,1962
2023-10-19,7,1949
2023-12-04,7,1949
2023-10-16,7,1942
2024-01-04,8.1,1928
2023-10-12,7,1900
2023-11-01,7,1893
2023-12-01,7,1872
2023-12-07,7,1858
2023-10-17,7,1809
2023-10-30,7,1775
2023-10-31,7,1775
2023-11-08,7,1768
2023-10-24,7,1761
2023-12-13,7,1747
2023-10-13,7,1726
2023-12-31,8.1,1726
2023-11-07,7,1712
2023-11-02,7,1663
2023-11-30,7,1663
2023-12-12,7,1663
2023-10-25,7,1642
2023-11-06,7,1628
2023-11-13,7,1614
2023-11-03,7,1608
2023-11-29,7,1608
2023-10-20,7,1594
2023-12-08,7,1587
2023-12-19,7,1573
2023-11-28,7,1566
2023-12-27,7,1552
2023-11-09,7,1524
2023-12-14,7,1517
2023-10-26,7,1420
2023-10-27,7,1420
2023-11-14,7,1420
2023-11-16,7,1406
2023-12-29,7,1399
2023-12-20,7,1392
2023-12-28,7,1371
2023-11-20,7,1336
2023-12-18,7,1329
2023-11-15,7,1322
2023-11-17,7,1253
2023-11-27,7,1253
2023-12-21,7,1239
2023-12-30,7,1218
2023-11-10,7,1183
2023-10-12,8.1,1162
2023-11-21,7,1148
2023-12-15,7,1148
2023-12-20,8,1127
2023-10-18,8.1,1120
2023-12-26,7,1072
2023-12-04,8.1,1037
2023-10-17,8.1,1016
2023-10-10,8.1,1009
2023-11-07,8.1,995
2023-12-22,7,995
2023-10-08,7,988
2023-12-05,8.1,981
2023-12-03,7,960
2023-10-09,8.1,953
2023-11-06,8.1,946
2023-11-22,7,939
2023-10-25,8.1,933
2023-10-19,8.1,926
2023-10-20,8.1,926
2023-12-29,8.1,926
2023-10-11,8.1,912
2023-12-02,7,905
2023-11-02,8.1,898
2023-12-28,8.1,898
2023-10-07,7,891
2023-11-05,7,884
2023-10-30,8.1,870
2023-11-27,8.1,870
2023-12-18,8.1,870
2023-10-13,8.1,849
2023-10-15,7,842
2023-10-24,8.1,842
2023-11-14,8.1,835
2023-12-10,7,828
2023-12-11,8.1,828
2023-11-28,8.1,821
2023-12-01,8.1,814
2023-10-23,8.1,807
2023-11-29,8.1,807
2023-12-19,8.1,807
2023-11-01,8.1,800
2023-11-08,8.1,793
2023-10-21,7,786
2023-12-09,7,786
2023-12-12,8.1,779
2023-12-06,8.1,772
2023-12-26,8.1,772
2023-11-13,8.1,765
2023-11-03,8.1,759
2023-12-30,8.1,759
2023-10-27,8.1,752
2023-12-27,8.1,752
2023-11-11,7,745
2023-10-29,7,731
2023-12-14,8.1,724
2023-11-15,8.1,710
2023-12-07,8.1,710
2023-10-16,8.1,703
2023-12-17,7,689
2023-12-23,7,689
2023-11-19,7,682
2023-10-22,7,675
2023-10-26,8.1,654
2023-11-04,7,654
2023-11-12,7,654
2023-10-14,7,640
2023-11-16,8.1,640
2023-11-20,8.1,640
2023-12-20,8.1,633
2023-11-09,8.1,619
2023-11-17,8.1,619
2023-11-30,8.1,619
2023-12-13,8.1,619
2023-10-07,8.1,612
2023-12-15,8.1,612
2023-10-31,8.1,605
2023-11-26,7,605
2023-10-08,8.1,598
2023-12-16,7,598
2023-10-28,7,585
2023-10-15,8.1,578
2023-12-03,8.1,578
2023-12-21,8.1,578
2023-12-08,8.1,564
2023-12-02,8.1,557
2023-10-13,8,550
2023-11-10,8.1,550
2023-12-10,8.1,529
2023-10-14,8.1,522
2023-11-21,8.1,522
2023-11-24,7,522
2023-10-29,8.1,515
2023-12-22,8.1,515
2023-11-12,8.1,487
2023-10-21,8.1,459
2023-11-05,8.1,459
2023-12-24,7,459
2023-11-25,8.1,452
2023-11-26,8.1,452
2023-11-11,8.1,438
2023-11-18,7,438
2023-11-25,7,431
2023-10-22,8.1,424
2023-11-22,8.1,424
2023-12-25,7,418
2023-12-09,8.1,390
2023-12-17,8.1,390
2023-10-24,8,383
2023-11-24,8.1,383
2023-11-19,8.1,362
2023-11-21,8,362
2023-11-23,7,362
2023-10-10,8,355
2023-10-20,8,355
2023-11-14,8,355
2023-10-17,8,348
2023-10-18,8,348
2023-12-16,8.1,348
2023-11-04,8.1,341
2023-10-15,8,334
2023-11-03,8,327
2023-11-06,8,327
2023-11-09,8,327
2023-10-11,8,320
2023-10-26,8,320
2023-11-15,8,320
2023-10-25,8,313
2023-10-19,8,306
2023-11-10,8,306
2023-10-12,8,299
2023-10-23,8,299
2023-10-07,8,292
2023-11-01,8,292
2023-11-02,8,292
2023-11-17,8,292
2023-11-18,8.1,292
2023-10-16,8,285
2023-11-13,8,285
2023-11-18,8,278
2023-11-29,8,278
2023-10-09,8,271
2024-01-04,8,264
2024-01-03,8,257
2023-10-14,8,251
2023-12-23,8.1,251
2023-10-21,8,244
2023-10-30,8,244
2023-11-05,8,244
2023-10-28,8.1,237
2023-11-22,8,237
2023-11-28,8,230
2023-11-20,8,223
2023-12-25,8.1,223
2023-11-08,8,216
2024-01-02,8,216
2023-10-08,8,209
2023-11-04,8,209
2023-11-23,8,209
2023-11-27,8,209
2023-10-31,8,202
2023-10-27,8,195
2023-11-16,8,188
2023-11-19,8,188
2023-12-13,8,188
2023-11-07,8,181
2023-11-11,8,174
2023-12-24,8.1,174
2023-11-12,8,167
2023-11-26,8,167
2023-10-28,8,160
2023-12-11,8,153
2023-12-12,8,153
2024-01-01,8,153
2023-10-22,8,146
2023-11-25,8,146
2023-12-31,8,146
2023-11-24,8,139
2023-12-21,8,139
2023-11-23,8.1,132
2023-10-29,8,125
2024-01-01,XP,125
2024-01-04,XP,125
2023-12-15,8,118
2023-11-30,8,111
2023-12-05,8,111
2023-12-01,8,104
2023-12-14,8,104
2023-12-21,XP,104
2024-01-02,XP,104
