date,page_title,event_label,file_name,page,total_events
2024-01-04,Negotiated Rulemaking for Higher Education 2023-2024,file_download,https://www2.ed.gov/policy/highered/reg/hearulemaking/2023/program-integrity-and-institutional-quality-session-1-agenda.pdf,www2.ed.gov/policy/highered/reg/hearulemaking/2023/index.html,116
2024-01-04,"Resources | Federal Student Aid",file_download,/sites/default/files/2023-24-fafsa.pdf,studentaid.gov/resources#fafsa,112
2024-01-04,Negotiated Rulemaking for Higher Education 2023-2024,file_download,https://www2.ed.gov/policy/highered/reg/hearulemaking/2023/program-integrity-and-institutional-quality-session-1-issue-paper-accreditation-final.pdf,www2.ed.gov/policy/highered/reg/hearulemaking/2023/index.html,109
2024-01-04,"How can I download my aid data? | Federal Student Aid",file_download,/sites/default/files/2023-02/downloadmyaiddatafilelayout.pdf,studentaid.gov/help-center/answers/article/how-can-i-download-my-aid-data,107
2024-01-04,Negotiated Rulemaking for Higher Education 2023-2024,file_download,https://www2.ed.gov/policy/highered/reg/hearulemaking/2023/program-integrity-and-institutional-quality-session-1-issue-paper-cash-management-final.pdf,www2.ed.gov/policy/highered/reg/hearulemaking/2023/index.html,106
2024-01-04,"Borrower Defense Loan Discharge | Federal Student Aid",file_download,/sites/default/files/borrower-defense-application.pdf,studentaid.gov/manage-loans/forgiveness-cancellation/borrower-defense,101
2024-01-04,Artificial Intelligence and the Future of Teaching and Learning - Office of Educational Technology,file_download,/files/2023/05/ai-future-of-teaching-and-learning-report.pdf,tech.ed.gov/ai-future-of-teaching-and-learning/,100
2024-01-04,"Student Loan Deferment | Federal Student Aid",file_download,/sites/default/files/unemploymentdeferment-en-us.pdf,studentaid.gov/manage-loans/lower-payments/get-temporary-relief/deferment,98
2024-01-04,Program Overview - Office of Elementary and Secondary Education,file_download,/files/2023/11/saf_brouchure_final_.pdf,oese.ed.gov/offices/office-of-discretionary-grants-support-services/effective-educator-development-programs/school-ambassador-fellowship-program/program-overview/,96
2024-01-04,"Resources | Federal Student Aid",file_download,/sites/default/files/2023-24-fafsa-worksheet.pdf,studentaid.gov/resources#fafsa,95
2024-01-04,"Resources | Federal Student Aid",file_download,/sites/default/files/do-you-need-money.pdf,studentaid.gov/resources,93
2024-01-04,Negotiated Rulemaking for Higher Education 2023-2024,file_download,https://www2.ed.gov/policy/highered/reg/hearulemaking/2023/program-integrity-and-institutional-quality-session-1-issue-paper-state-authorization-final.pdf,www2.ed.gov/policy/highered/reg/hearulemaking/2023/index.html,87
2024-01-04,Negotiated Rulemaking for Higher Education 2023-2024,file_download,https://www2.ed.gov/policy/highered/reg/hearulemaking/2023/program-integrity-and-institutional-quality-session-1-issue-paper-distance-education-final.pdf,www2.ed.gov/policy/highered/reg/hearulemaking/2023/index.html,86
2024-01-04,Negotiated Rulemaking for Higher Education 2023-2024,file_download,https://www2.ed.gov/policy/highered/reg/hearulemaking/2023/program-integrity-and-institutional-quality-session-1-issue-paper-r2t4-final.pdf,www2.ed.gov/policy/highered/reg/hearulemaking/2023/index.html,81
2024-01-04,Negotiated Rulemaking for Higher Education 2023-2024,file_download,https://www2.ed.gov/policy/highered/reg/hearulemaking/2023/program-integrity-and-institutional-quality-protocols.pdf,www2.ed.gov/policy/highered/reg/hearulemaking/2023/index.html,75
2024-01-04,"Aid for International Study | Federal Student Aid",file_download,/sites/default/files/international-schools-in-federal-loan-programs.pdf,studentaid.gov/understand-aid/types/international,73
2024-01-04,"Biden-Harris Administration Takes Next Steps on Rulemaking to Strengthen Institutional Quality and Program Integrity | U.S. Department of Education",file_download,/policy/highered/reg/hearulemaking/2023/committee-and-subcommittee-members-list.pdf,www.ed.gov/news/press-releases/biden-harris-administration-takes-next-steps-rulemaking-strengthen-institutional-quality-and-program-integrity,73
2024-01-04,"Resources | Federal Student Aid",file_download,/sites/default/files/eligibility.pdf,studentaid.gov/resources#fafsa,73
2024-01-04,"Model Form for Disclosure to Parents of Dependent Students and Consent Form for Disclosure to Parents | Protecting Student Privacy",file_download,/sites/default/files/resource_document/file/modelform2.doc,studentprivacy.ed.gov/resources/model-form-disclosure-parents-dependent-students-and-consent-form-disclosure-parents,70
2024-01-04,Negotiated Rulemaking for Higher Education 2023-2024,file_download,https://www2.ed.gov/policy/highered/reg/hearulemaking/2023/program-integrity-and-institutional-quality-session-1-accreditation-proposed-regulatory-text-final.pdf,www2.ed.gov/policy/highered/reg/hearulemaking/2023/index.html,69
2024-01-04,"Resources | Federal Student Aid",file_download,/sites/default/files/federal-grant-programs.pdf,studentaid.gov/resources,64
2024-01-04,"Student Loan Repayment | Federal Student Aid",file_download,/sites/default/files/repaying-your-loans.pdf,studentaid.gov/manage-loans/repayment,64
2024-01-04,"Parent PLUS Loans | Federal Student Aid",file_download,/sites/default/files/direct-loan-basics-parents.pdf,studentaid.gov/understand-aid/types/loans/plus/parent,61
2024-01-04,Civil Rights Data,file_download,https://www2.ed.gov/about/offices/list/ocr/docs/2021-22-crdc-school-form.pdf,www2.ed.gov/about/offices/list/ocr/data.html,60
2024-01-04,"Sweet v. Cardona Settlement | Federal Student Aid",file_download,/sites/default/files/sweet-quarterly-report-3.pdf,studentaid.gov/announcements-events/sweet-settlement,60
2024-01-04,"Dependency Status | Federal Student Aid",file_download,/sites/default/files/is-my-parent-a-contributor.jpg,studentaid.gov/apply-for-aid/fafsa/filling-out/dependency#dependent-or-independent,57
2024-01-04,"Sweet v. Cardona Settlement | Federal Student Aid",file_download,/sites/default/files/sweet-v-cardona-school-list.pdf,studentaid.gov/announcements-events/sweet-settlement,57
2024-01-04,"An Eligible Student Guide to the Family Educational Rights and Privacy Act (FERPA) | Protecting Student Privacy",file_download,/sites/default/files/resource_document/file/an%20eligible%20student%20guide%20to%20ferpa_0.pdf,studentprivacy.ed.gov/resources/eligible-student-guide-family-educational-rights-and-privacy-act-ferpa,56
2024-01-04,Annual Performance Report -- Student Support Services Program,file_download,https://www2.ed.gov/programs/triostudsupp/sssaprinstructions202223.docx,www2.ed.gov/programs/triostudsupp/report.html,56
2024-01-04,"Every Student Succeeds Act (ESSA) | U.S. Department of Education",file_download,/114/plaws/publ95/plaw-114publ95.pdf,www.ed.gov/essa,56
2024-01-04,Negotiated Rulemaking for Higher Education 2023-2024,file_download,https://www2.ed.gov/policy/highered/reg/hearulemaking/2023/committee-and-subcommittee-members-list.pdf,www2.ed.gov/policy/highered/reg/hearulemaking/2023/index.html#iqa,55
2024-01-04,"A Parent Guide to the Family Educational Rights and Privacy Act (FERPA) | Protecting Student Privacy",file_download,/sites/default/files/resource_document/file/a%20parent%20guide%20to%20ferpa_508.pdf,studentprivacy.ed.gov/resources/parent-guide-family-educational-rights-and-privacy-act-ferpa-0,48
2024-01-04,"Resources | Federal Student Aid",file_download,/sites/default/files/is-my-parent-a-contributor.jpg,studentaid.gov/resources#fafsa,43
2024-01-04,"Pell Grant Maximum for 2023–24 Announced | Federal Student Aid",file_download,/sites/default/files/2023-01/2023-24paymentschedule.pdf,studentaid.gov/announcements-events/pell-max-award,42
2024-01-04,Annual Performance Report -- Student Support Services Program,file_download,https://www2.ed.gov/programs/triostudsupp/sssaprform202223.docx,www2.ed.gov/programs/triostudsupp/report.html,41
2024-01-04,Negotiated Rulemaking for Higher Education 2023-2024,file_download,https://www2.ed.gov/policy/highered/reg/hearulemaking/2023/trio-subcommittee-issue-paper-session-1.pdf,www2.ed.gov/policy/highered/reg/hearulemaking/2023/index.html,40
2024-01-04,"Privacy | Federal Student Aid",file_download,/wp-content/uploads/legacy_drupal_files/omb/circulars/a130/a130revised.pdf,studentaid.gov/notices/privacy,40
2024-01-04,"Resources | Federal Student Aid",file_download,/sites/default/files/2023-24-fafsa-worksheet.pdf,studentaid.gov/resources,39
2024-01-04,"Student Loan Deferment | Federal Student Aid",file_download,/sites/default/files/parentplusborrowerdeferment-en-us.pdf,studentaid.gov/manage-loans/lower-payments/get-temporary-relief/deferment,39
2024-01-04,4 Loan Forgiveness Programs for Teachers – Federal Student Aid,file_download,/sites/default/files/teacherforbearance.pdf,studentaid.gov/articles/teacher-loan-forgiveness-options/,38
2024-01-04,Artificial Intelligence and the Future of Teaching and Learning - Office of Educational Technology,file_download,/files/2023/05/ai-report-core-messaging-handout.pdf,tech.ed.gov/ai-future-of-teaching-and-learning/,38
2024-01-04,"POLICY STATEMENT: Inclusion of Children with Disabilities in Early Childhood Programs (Nov. 28, 2023) - Individuals with Disabilities Education Act",file_download,/idea/files/policy-statement-on-inclusion-11-28-2023.pdf,sites.ed.gov/idea/idea-files/policy-statement-inclusion-of-children-with-disabilities-in-early-childhood-programs/,38
2024-01-04,"Student Loan Forbearance | Federal Student Aid",file_download,/sites/default/files/studentloandebtburdenforbearance.pdf,studentaid.gov/manage-loans/lower-payments/get-temporary-relief/forbearance,38
2024-01-04,"Resources | Federal Student Aid",file_download,/sites/default/files/federal-loan-programs.pdf,studentaid.gov/resources,36
2024-01-04,Upward Bound Program Annual Performance Report,file_download,https://www2.ed.gov/programs/trioupbound/ububmsaprinstructions202223.docx,www2.ed.gov/programs/trioupbound/report.html,36
2024-01-04,2023 Awardees,file_download,/assets/infographic/2023/2023_nbrs_map_demographics.pdf,nationalblueribbonschools.ed.gov/awardwinners/,34
2024-01-04,Awards: President's Education Awards Program,file_download,https://www2.ed.gov/programs/presedaward/2023/peap-excellence.pdf,www2.ed.gov/programs/presedaward/awards.html,34
2024-01-04,Civil Rights Data,file_download,https://www2.ed.gov/about/offices/list/ocr/docs/2021-22-crdc-qa.pdf,www2.ed.gov/about/offices/list/ocr/data.html,34
2024-01-04,"Financial Responsibility Composite Scores | Federal Student Aid",file_download,/sites/default/files/ay-20-21-composite-scores.xls,studentaid.gov/data-center/school/composite-scores,34
2024-01-04,Program Overview - Office of Elementary and Secondary Education,file_download,/files/2023/11/saf-one-pager-.pdf,oese.ed.gov/offices/office-of-discretionary-grants-support-services/effective-educator-development-programs/school-ambassador-fellowship-program/program-overview/,34
2024-01-04,"Resources | Federal Student Aid",file_download,/sites/default/files/is-my-parent-a-contributor.jpg,studentaid.gov/resources,33
2024-01-04,Awards -- Upward Bound Program,file_download,https://www2.ed.gov/programs/trioupbound/ubfinal2022.xlsx,www2.ed.gov/programs/trioupbound/awards.html,32
2024-01-04,"A Better FAFSA Process Means a Better Future for Everyone | Federal Student Aid - Financial Aid Toolkit",file_download,/resources/fafsa-changes-overview.pdf,financialaidtoolkit.ed.gov/tk/announcement-detail.jsp,31
2024-01-04,Civil Rights Data,file_download,https://www2.ed.gov/about/offices/list/ocr/docs/2021-22-crdc-lea-form.pdf,www2.ed.gov/about/offices/list/ocr/data.html,30
2024-01-04,Civil Rights Data,file_download,https://www2.ed.gov/about/offices/list/ocr/docs/2023-24-crdc-qa.pdf,www2.ed.gov/about/offices/list/ocr/data.html,30
2024-01-04,"Data Home | College Scorecard",file_download,/downloads/collegescorecard_raw_data_09262023.zip,collegescorecard.ed.gov/data/,30
2024-01-04,EDFacts Business Rules Guide -- EDFacts,file_download,https://www2.ed.gov/about/inits/ed/edfacts/eden/ess/business-rules-single-inventory-2022-23-v1-10.xlsx,www2.ed.gov/about/inits/ed/edfacts/business-rules-guide.html,30
2024-01-04,Applicant Information - Office of Elementary and Secondary Education,file_download,/files/2023/12/saf-application-webinar-slides-12.12.2024.pdf,oese.ed.gov/offices/office-of-discretionary-grants-support-services/effective-educator-development-programs/school-ambassador-fellowship-program/applicant-information/,28
2024-01-04,"Parent PLUS Loans | Federal Student Aid",file_download,/sites/default/files/plus-adverse-credit.pdf,studentaid.gov/understand-aid/types/loans/plus/parent,28
2024-01-04,"Aid for International Study | Federal Student Aid",file_download,/sites/default/files/international-schools-in-federal-loan-programs.pdf,studentaid.gov/understand-aid/types/international#participating-schools,27
2024-01-04,Federal Student Aid,file_download,/sites/default/files/2021-08/2223efcformulaguide.pdf,studentaid.gov/complete-aid-process/how-calculated,27
2024-01-04,"Resources | Federal Student Aid",file_download,/sites/default/files/2023-24-fafsa.pdf,studentaid.gov/resources,27
2024-01-04,"Student Loan Forbearance | Federal Student Aid",file_download,/sites/default/files/teacherforbearance.pdf,studentaid.gov/manage-loans/lower-payments/get-temporary-relief/forbearance,27
2024-01-04,2023 Awardees,file_download,/assets/infographic/2023/2023_nbrs_map_demographics.pdf,nationalblueribbonschools.ed.gov/awardwinners,26
2024-01-04,2023 Awardees,file_download,/assets/reports/2023/all_2023_national_blue_ribbon_schools.pdf,nationalblueribbonschools.ed.gov/awardwinners/,26
2024-01-04,Applicant Information - Office of Elementary and Secondary Education,file_download,/files/2023/11/saf_brouchure_final_.pdf,oese.ed.gov/offices/office-of-discretionary-grants-support-services/effective-educator-development-programs/school-ambassador-fellowship-program/applicant-information/,26
2024-01-04,"Unpaid Refund Discharge | Federal Student Aid",file_download,/sites/default/files/attachments/dpcletters/gen1418attachloandischargeappunpaidrefund.pdf,studentaid.gov/manage-loans/forgiveness-cancellation/unpaid-refund,26
2024-01-04,Applicant Information -- Fulbright-Hays Seminars Abroad--Bilateral Projects,file_download,https://www2.ed.gov/programs/iegpssap/fy2024-seminarsabroad-applicationpackage.docx,www2.ed.gov/programs/iegpssap/applicant.html,25
2024-01-04,"Federal Pell Grants | Federal Student Aid",file_download,/sites/default/files/2023-01/2023-24paymentschedule.pdf,studentaid.gov/understand-aid/types/grants/pell#how-much-money-can-i-get,25
2024-01-04,"Filling Out the FAFSA® Form | Federal Student Aid",file_download,/sites/default/files/is-my-parent-a-contributor.jpg,studentaid.gov/apply-for-aid/fafsa/filling-out#parent-info,25
2024-01-04,"Resources | Federal Student Aid",file_download,/sites/default/files/direct-loan-basics-students.pdf,studentaid.gov/resources,25
2024-01-04,2023 Awardees,file_download,/assets/reports/2023/2023_elementary_schools.pdf,nationalblueribbonschools.ed.gov/awardwinners,24
2024-01-04,"A Parent Guide to the Family Educational Rights and Privacy Act (FERPA) | Protecting Student Privacy",file_download,/sites/default/files/resource_document/file/a%20parent%20guide%20to%20ferpa_508.pdf,studentprivacy.ed.gov/resources/parent-guide-family-educational-rights-and-privacy-act-ferpa,24
2024-01-04,Artificial Intelligence - Office of Educational Technology,file_download,/files/2023/05/ai-report-core-messaging-handout.pdf,tech.ed.gov/ai/,24
2024-01-04,"Education Department Announces Permanent Improvements to the Public Service Loan Forgiveness Program and One-time payment Count Adjustment to Bring Borrowers Closer to Forgiveness | U.S. Department of Education",file_download,/policy/highered/reg/hearulemaking/2021/futureofpslffactsheetfin.pdf,www.ed.gov/news/press-releases/education-department-announces-permanent-improvements-public-service-loan-forgiveness-program-and-one-time-payment-count-adjustment-bring-borrowers-closer-forgiveness,24
