date,browser,os_version,visits
2024-01-04,Chrome,10,303817
2024-01-04,Chrome,11,260539
2024-01-04,Edge,11,122284
2024-01-04,Edge,10,83313
2024-01-04,Firefox,10,24350
2024-01-04,Opera,10,6528
2024-01-04,Chrome,7,3737
2024-01-04,Chrome,8.1,1594
2024-01-04,Firefox,7,313
2024-01-04,Edge,7,251
2024-01-04,Chrome,8,188
2024-01-04,Edge,8.1,167
2024-01-04,Firefox,8.1,160
2024-01-04,Chrome,XP,104
2024-01-03,Chrome,10,339544
2024-01-03,Chrome,11,311632
2024-01-03,Edge,11,145617
2024-01-03,Edge,10,93752
2024-01-03,Firefox,10,28525
2024-01-03,Opera,10,7008
2024-01-03,Chrome,7,3758
2024-01-03,Chrome,8.1,2116
2024-01-03,Firefox,7,522
2024-01-03,Edge,8.1,313
2024-01-03,Edge,7,278
2024-01-03,Chrome,8,202
2024-01-03,Firefox,8.1,125
2024-01-02,Chrome,10,334777
2024-01-02,Chrome,11,319962
2024-01-02,Edge,11,146160
2024-01-02,Edge,10,96041
2024-01-02,Firefox,10,29110
2024-01-02,Opera,10,7056
2024-01-02,Chrome,7,4683
2024-01-02,Chrome,8.1,2283
2024-01-02,Firefox,7,452
2024-01-02,Edge,7,230
2024-01-02,Edge,8.1,230
2024-01-02,Chrome,8,153
2024-01-02,Firefox,8.1,104
2024-01-01,Chrome,11,223524
2024-01-01,Chrome,10,163238
2024-01-01,Edge,11,108602
2024-01-01,Edge,10,42714
2024-01-01,Firefox,10,17620
2024-01-01,Opera,10,6054
2024-01-01,Chrome,7,2526
2024-01-01,Chrome,8.1,1830
2024-01-01,Firefox,7,306
2024-01-01,Edge,8.1,188
2024-01-01,Edge,7,153
2024-01-01,Firefox,8.1,139
2024-01-01,Chrome,8,104
2024-01-01,Chrome,XP,104
2023-12-31,Chrome,11,176954
2023-12-31,Chrome,10,128234
2023-12-31,Edge,11,84629
2023-12-31,Edge,10,34384
2023-12-31,Firefox,10,12839
2023-12-31,Opera,10,4711
2023-12-31,Chrome,7,2352
2023-12-31,Chrome,8.1,1468
2023-12-31,Firefox,7,230
2023-12-31,Edge,8.1,160
2023-12-31,Edge,7,132
2023-12-31,Chrome,8,104
2023-12-30,Chrome,11,69256
2023-12-30,Chrome,10,62005
2023-12-30,Edge,11,32603
2023-12-30,Edge,10,15978
2023-12-30,Firefox,10,7077
2023-12-30,Opera,10,1552
2023-12-30,Chrome,7,1009
2023-12-30,Chrome,8.1,703
2023-12-30,Firefox,7,167
2023-12-29,Chrome,10,79952
2023-12-29,Chrome,11,62269
2023-12-29,Edge,11,29534
2023-12-29,Edge,10,24002
2023-12-29,Firefox,10,7397
2023-12-29,Opera,10,1461
2023-12-29,Chrome,7,1218
2023-12-29,Chrome,8.1,759
2023-12-29,Firefox,7,104
2023-12-28,Chrome,10,100892
2023-12-28,Chrome,11,71337
2023-12-28,Edge,11,34990
2023-12-28,Edge,10,32686
2023-12-28,Firefox,10,9583
2023-12-28,Opera,10,1677
2023-12-28,Chrome,7,1239
2023-12-28,Chrome,8.1,793
2023-12-27,Chrome,10,89208
2023-12-27,Chrome,11,70216
2023-12-27,Edge,11,35032
2023-12-27,Edge,10,29952
2023-12-27,Firefox,10,8831
2023-12-27,Chrome,7,1336
2023-12-27,Opera,10,1225
2023-12-27,Chrome,8.1,619
2023-12-27,Firefox,7,139
2023-12-26,Chrome,10,63884
2023-12-26,Chrome,11,51246
2023-12-26,Edge,11,26103
2023-12-26,Edge,10,21649
2023-12-26,Firefox,10,6451
2023-12-26,Opera,10,1183
2023-12-26,Chrome,7,946
2023-12-26,Chrome,8.1,605
2023-12-26,Firefox,7,118
2023-12-25,Chrome,11,18309
2023-12-25,Chrome,10,16646
2023-12-25,Edge,11,10049
2023-12-25,Edge,10,4753
2023-12-25,Firefox,10,1893
2023-12-25,Opera,10,564
2023-12-25,Chrome,7,320
2023-12-25,Chrome,8.1,202
2023-12-24,Chrome,11,17300
2023-12-24,Chrome,10,16910
2023-12-24,Edge,11,9193
2023-12-24,Edge,10,4753
2023-12-24,Firefox,10,2171
2023-12-24,Opera,10,501
2023-12-24,Chrome,7,390
2023-12-24,Chrome,8.1,139
2023-12-23,Chrome,11,24169
2023-12-23,Chrome,10,22325
2023-12-23,Edge,11,12380
2023-12-23,Edge,10,6277
2023-12-23,Firefox,10,3013
2023-12-23,Opera,10,870
2023-12-23,Chrome,7,626
2023-12-23,Chrome,8.1,230
2023-12-22,Chrome,10,56486
2023-12-22,Chrome,11,42617
2023-12-22,Edge,11,21100
2023-12-22,Edge,10,16583
2023-12-22,Firefox,10,5936
2023-12-22,Opera,10,1141
2023-12-22,Chrome,7,835
2023-12-22,Chrome,8.1,424
2023-12-22,Firefox,7,118
2023-12-21,Chrome,10,90182
2023-12-21,Chrome,11,56591
2023-12-21,Edge,10,29284
2023-12-21,Edge,11,27098
2023-12-21,Firefox,10,7968
2023-12-21,Opera,10,1364
2023-12-21,Chrome,7,1100
2023-12-21,Chrome,8.1,452
2023-12-21,Chrome,8,104
2023-12-21,Edge,8.1,104
2023-12-21,Firefox,7,104
2023-12-20,Chrome,10,108797
2023-12-20,Chrome,11,66987
2023-12-20,Edge,10,33027
2023-12-20,Edge,11,30870
2023-12-20,Firefox,10,9228
2023-12-20,Opera,10,1385
2023-12-20,Chrome,7,1232
2023-12-20,Firefox,8,1065
2023-12-20,Chrome,8.1,564
2023-12-20,Firefox,7,132
2023-12-19,Chrome,10,117962
2023-12-19,Chrome,11,70592
2023-12-19,Edge,10,35693
2023-12-19,Edge,11,32819
2023-12-19,Firefox,10,8608
2023-12-19,Opera,10,1545
2023-12-19,Chrome,7,1350
2023-12-19,Chrome,8.1,717
2023-12-19,Firefox,7,146
2023-12-18,Chrome,10,123488
2023-12-18,Chrome,11,72186
2023-12-18,Edge,10,33494
2023-12-18,Edge,11,33403
2023-12-18,Firefox,10,9506
2023-12-18,Opera,10,1719
2023-12-18,Chrome,7,1100
2023-12-18,Chrome,8.1,807
2023-12-18,Firefox,7,139
2023-12-17,Chrome,11,34649
2023-12-17,Chrome,10,31768
2023-12-17,Edge,11,17989
2023-12-17,Edge,10,9033
2023-12-17,Firefox,10,3772
2023-12-17,Opera,10,953
2023-12-17,Chrome,7,564
2023-12-17,Chrome,8.1,313
2023-12-16,Chrome,11,32248
2023-12-16,Chrome,10,31350
2023-12-16,Edge,11,16729
2023-12-16,Edge,10,8608
2023-12-16,Firefox,10,4148
2023-12-16,Opera,10,1106
2023-12-16,Chrome,7,480
2023-12-16,Chrome,8.1,292
2023-12-15,Chrome,10,118728
2023-12-15,Chrome,11,59764
2023-12-15,Edge,10,29492
2023-12-15,Edge,11,28281
2023-12-15,Firefox,10,8288
2023-12-15,Opera,10,1468
2023-12-15,Chrome,7,919
2023-12-15,Chrome,8.1,543
2023-12-15,Firefox,7,146
2023-12-14,Chrome,10,131818
2023-12-14,Chrome,11,69242
2023-12-14,Edge,10,34830
2023-12-14,Edge,11,31239
2023-12-14,Firefox,10,9207
2023-12-14,Opera,10,1475
2023-12-14,Chrome,7,1253
2023-12-14,Chrome,8.1,605
2023-12-14,Firefox,7,146
2023-12-14,Edge,7,111
2023-12-13,Chrome,10,126863
2023-12-13,Chrome,11,78679
2023-12-13,Edge,10,37662
2023-12-13,Edge,11,36611
2023-12-13,Firefox,10,10181
2023-12-13,Opera,10,1942
2023-12-13,Chrome,7,1524
2023-12-13,Chrome,8.1,543
2023-12-13,Firefox,7,167
2023-12-13,Chrome,8,104
2023-12-12,Chrome,10,135492
2023-12-12,Chrome,11,78734
2023-12-12,Edge,10,39151
2023-12-12,Edge,11,37787
2023-12-12,Firefox,10,10508
2023-12-12,Opera,10,1983
2023-12-12,Chrome,7,1434
2023-12-12,Chrome,8.1,682
2023-12-12,Firefox,7,132
2023-12-11,Chrome,10,142695
2023-12-11,Chrome,11,82771
2023-12-11,Edge,10,40627
2023-12-11,Edge,11,38609
2023-12-11,Firefox,10,10856
2023-12-11,Opera,10,1719
2023-12-11,Chrome,7,1656
2023-12-11,Chrome,8.1,696
2023-12-11,Firefox,7,209
2023-12-11,Edge,7,125
2023-12-10,Chrome,11,41344
2023-12-10,Chrome,10,38045
2023-12-10,Edge,11,22185
2023-12-10,Edge,10,10675
2023-12-10,Firefox,10,4245
2023-12-10,Opera,10,1009
2023-12-10,Chrome,7,710
2023-12-10,Chrome,8.1,424
2023-12-09,Chrome,10,34990
2023-12-09,Chrome,11,34044
2023-12-09,Edge,11,17829
2023-12-09,Edge,10,9506
2023-12-09,Firefox,10,3841
2023-12-09,Opera,10,981
2023-12-09,Chrome,7,633
2023-12-09,Chrome,8.1,278
2023-12-08,Chrome,10,115812
2023-12-08,Chrome,11,65310
2023-12-08,Edge,10,33668
2023-12-08,Edge,11,29611
2023-12-08,Firefox,10,8908
2023-12-08,Opera,10,1587
2023-12-08,Chrome,7,1301
2023-12-08,Chrome,8.1,473
2023-12-08,Firefox,7,174
2023-12-08,Edge,7,111
2023-12-07,Chrome,10,141421
2023-12-07,Chrome,11,82353
2023-12-07,Edge,10,41671
2023-12-07,Edge,11,39207
2023-12-07,Firefox,10,10376
2023-12-07,Opera,10,1928
2023-12-07,Chrome,7,1545
2023-12-07,Chrome,8.1,612
2023-12-07,Firefox,7,209
2023-12-06,Chrome,10,148999
2023-12-06,Chrome,11,81253
2023-12-06,Edge,10,41225
2023-12-06,Edge,11,40014
2023-12-06,Firefox,10,11740
2023-12-06,Chrome,7,1802
2023-12-06,Opera,10,1635
2023-12-06,Chrome,8.1,598
2023-12-06,Firefox,7,188
2023-12-05,Chrome,10,148526
2023-12-05,Chrome,11,92611
2023-12-05,Edge,10,43800
2023-12-05,Edge,11,42373
2023-12-05,Firefox,10,11802
2023-12-05,Chrome,7,1712
2023-12-05,Opera,10,1552
2023-12-05,Chrome,8.1,828
2023-12-05,Firefox,7,216
2023-12-04,Chrome,10,148025
2023-12-04,Chrome,11,94051
2023-12-04,Edge,11,43710
