date,browser,os,visits
2023-12-10,Edge,Macintosh,199
2023-12-10,Firefox,Linux,180
2023-12-10,Mozilla Compatible Agent,Macintosh,138
2023-12-10,(not set),(not set),127
2023-12-09,Safari,iOS,139350
2023-12-09,Chrome,Windows,72234
2023-12-09,Chrome,Linux,52065
2023-12-09,Chrome,Android,46890
2023-12-09,Chrome,Macintosh,38291
2023-12-09,Safari,Macintosh,36617
2023-12-09,Edge,Windows,27708
2023-12-09,Chrome,iOS,20116
2023-12-09,Chrome,Chrome OS,12108
2023-12-09,Firefox,Windows,4091
2023-12-09,Samsung Internet,Android,4046
2023-12-09,Safari (in-app),iOS,2088
2023-12-09,Firefox,Macintosh,1359
2023-12-09,Android Webview,Android,1024
2023-12-09,Opera,Windows,949
2023-12-09,Edge,Android,462
2023-12-09,Firefox,Android,403
2023-12-09,Amazon Silk,Android,236
2023-12-09,Edge,Macintosh,166
2023-12-09,(not set),(not set),160
2023-12-09,Firefox,Linux,158
2023-12-09,Mozilla Compatible Agent,Macintosh,143
2023-12-09,Opera,Android,111
2023-12-08,Safari,iOS,189100
2023-12-08,Chrome,Windows,182077
2023-12-08,Chrome,Macintosh,66736
2023-12-08,Chrome,Android,62379
2023-12-08,Edge,Windows,61896
2023-12-08,Safari,Macintosh,56583
2023-12-08,Chrome,Chrome OS,37505
2023-12-08,Chrome,Linux,31810
2023-12-08,Chrome,iOS,25995
2023-12-08,Firefox,Windows,8927
2023-12-08,Samsung Internet,Android,5443
2023-12-08,Safari (in-app),iOS,3209
2023-12-08,Firefox,Macintosh,2314
2023-12-08,Opera,Windows,1354
2023-12-08,Android Webview,Android,1272
2023-12-08,Edge,Android,591
2023-12-08,Firefox,Android,509
2023-12-08,Edge,Macintosh,283
2023-12-08,Amazon Silk,Android,275
2023-12-08,Firefox,Linux,202
2023-12-08,Mozilla Compatible Agent,Macintosh,174
2023-12-08,Opera,Android,167
2023-12-08,(not set),(not set),140
2023-12-08,Samsung Internet,Linux,134
2023-12-08,Opera,Macintosh,119
2023-12-07,Safari,iOS,239579
2023-12-07,Chrome,Windows,227196
2023-12-07,Edge,Windows,83474
2023-12-07,Chrome,Macintosh,80786
2023-12-07,Chrome,Android,77632
2023-12-07,Safari,Macintosh,70553
2023-12-07,Chrome,Chrome OS,48398
2023-12-07,Chrome,Linux,33148
2023-12-07,Chrome,iOS,32360
2023-12-07,Firefox,Windows,10755
2023-12-07,Samsung Internet,Android,6822
2023-12-07,Safari (in-app),iOS,4707
2023-12-07,Firefox,Macintosh,2806
2023-12-07,Opera,Windows,1630
2023-12-07,Android Webview,Android,1622
2023-12-07,Edge,Android,722
2023-12-07,Firefox,Android,570
2023-12-07,Amazon Silk,Android,369
2023-12-07,Edge,Macintosh,329
2023-12-07,Mozilla Compatible Agent,Macintosh,229
2023-12-07,Firefox,Linux,207
2023-12-07,Samsung Internet,Linux,167
2023-12-07,Opera,Android,163
2023-12-07,Opera,Macintosh,146
2023-12-07,(not set),(not set),134
2023-12-06,Safari,iOS,248682
2023-12-06,Chrome,Windows,238120
2023-12-06,Chrome,Macintosh,91406
2023-12-06,Edge,Windows,84057
2023-12-06,Safari,Macintosh,76682
2023-12-06,Chrome,Android,75666
2023-12-06,Chrome,Chrome OS,50592
2023-12-06,Chrome,Linux,40350
2023-12-06,Chrome,iOS,33294
2023-12-06,Firefox,Windows,11546
2023-12-06,Samsung Internet,Android,6826
2023-12-06,Safari (in-app),iOS,4403
2023-12-06,Firefox,Macintosh,2988
2023-12-06,Opera,Windows,1771
2023-12-06,Android Webview,Android,1573
2023-12-06,Edge,Android,763
2023-12-06,Firefox,Android,599
2023-12-06,Edge,Macintosh,381
2023-12-06,Amazon Silk,Android,339
2023-12-06,Firefox,Linux,230
2023-12-06,Mozilla Compatible Agent,Macintosh,198
2023-12-06,Samsung Internet,Linux,144
2023-12-06,Opera,Android,128
2023-12-06,Opera,Macintosh,127
