domain,visits
studentaid.gov,12815518
www2.ed.gov,167512
www.ed.gov,111497
sites.ed.gov,72577
financialaidtoolkit.ed.gov,29974
collegescorecard.ed.gov,26095
oese.ed.gov,21899
blog.ed.gov,13456
studentprivacy.ed.gov,12496
crdc.communities.ed.gov,5973
tech.ed.gov,5727
lincs.ed.gov,3747
rsa.ed.gov,2965
nationalblueribbonschools.ed.gov,2798
www.nationsreportcard.gov,2501
cte.ed.gov,2100
wioaplans.ed.gov,2088
civilrightsdata.ed.gov,2056
ocrcas.ed.gov,1988
covid-relief-data.ed.gov,1421
