date,screen_resolution,visits
2024-01-04,1440x900,341852
2024-01-04,1920x1080,287899
2024-01-04,390x844,217336
2024-01-04,1366x768,194096
2024-01-04,1536x864,164100
2024-01-04,428x926,111583
2024-01-04,1280x720,103955
2024-01-04,430x932,93530
2024-01-04,414x896,91015
2024-01-04,393x852,64185
2024-01-04,1470x956,52845
2024-01-04,375x812,41694
2024-01-04,1280x800,41283
2024-01-04,820x1180,27294
2024-01-04,2560x1440,25740
2024-01-04,1600x900,23079
2024-01-04,412x915,22147
2024-01-04,810x1080,22074
2024-01-04,1680x1050,20906
2024-01-04,1512x982,20268
2024-01-04,375x667,16816
2024-01-04,360x800,14671
2024-01-04,1024x1366,14345
2024-01-04,1536x960,14323
2024-01-04,360x780,13179
2024-01-04,1710x1107,11757
2024-01-04,1368x912,10673
2024-01-04,834x1194,10404
2024-01-04,1920x1200,9637
2024-01-04,1504x1003,9041
2024-01-04,384x824,9030
2024-01-04,320x693,9019
2024-01-04,412x892,8598
2024-01-04,1517x852,8462
2024-01-04,1728x1117,8135
2024-01-04,1792x1120,8087
2024-01-04,1536x1024,7604
2024-01-04,1300x730,7477
2024-01-04,412x883,7362
2024-01-04,1280x960,7017
2024-01-04,384x854,6942
2024-01-04,2048x1152,6929
2024-01-04,1280x1024,6886
2024-01-04,768x1024,6697
2024-01-04,384x832,6046
2024-01-04,414x736,5639
2024-01-04,385x854,5389
2024-01-04,2240x1260,5319
2024-01-04,1707x1067,4870
2024-01-04,384x857,4870
2024-01-04,1440x960,4867
2024-01-04,3440x1440,4863
2024-01-04,412x869,4737
2024-01-04,2560x1080,3377
2024-01-04,432x960,3228
2024-01-04,800x600,3193
2024-01-04,1241x697,3015
2024-01-04,1707x960,2994
2024-01-04,834x1112,2680
2024-01-04,1500x1000,2588
2024-01-04,360x772,2509
2024-01-04,412x846,2495
2024-01-04,360x760,2383
2024-01-04,360x880,2364
2024-01-04,1494x934,2177
2024-01-04,360x740,2086
2024-01-04,1360x768,2078
2024-01-04,320x568,2013
2024-01-04,1664x1110,1830
2024-01-04,432x984,1659
2024-01-04,1024x768,1633
2024-01-04,1187x667,1604
2024-01-04,320x712,1545
2024-01-04,1710x1112,1544
2024-01-04,1600x1067,1432
2024-01-04,1280x832,1375
2024-01-04,385x824,1346
2024-01-04,1280x854,1264
2024-01-04,345x883,1092
2024-01-04,412x938,1082
2024-01-04,1396x785,1049
2024-01-04,1366x912,1001
2024-01-03,1440x900,392128
2024-01-03,1920x1080,315121
2024-01-03,390x844,258111
2024-01-03,1366x768,215506
2024-01-03,1536x864,190323
2024-01-03,428x926,139581
2024-01-03,430x932,118171
2024-01-03,414x896,114473
2024-01-03,1280x720,111554
2024-01-03,393x852,79358
2024-01-03,1470x956,60272
2024-01-03,375x812,50682
2024-01-03,1280x800,48509
2024-01-03,820x1180,32891
2024-01-03,2560x1440,30403
2024-01-03,1600x900,26134
2024-01-03,810x1080,25840
2024-01-03,412x915,25739
2024-01-03,1680x1050,25377
2024-01-03,1512x982,22906
2024-01-03,375x667,20139
2024-01-03,360x800,17521
2024-01-03,1024x1366,16706
2024-01-03,360x780,16553
2024-01-03,1536x960,16290
2024-01-03,1710x1107,13376
2024-01-03,834x1194,12579
2024-01-03,1368x912,11860
2024-01-03,1920x1200,11498
2024-01-03,384x824,10997
2024-01-03,412x892,10753
2024-01-03,320x693,10353
2024-01-03,1504x1003,10345
2024-01-03,1728x1117,9523
2024-01-03,1517x852,9419
2024-01-03,1792x1120,9375
2024-01-03,412x883,9073
2024-01-03,1536x1024,8984
2024-01-03,1300x730,8588
2024-01-03,384x854,8270
2024-01-03,768x1024,8240
2024-01-03,2048x1152,8233
2024-01-03,1280x1024,7955
2024-01-03,384x832,7824
2024-01-03,414x736,6738
2024-01-03,385x854,6570
2024-01-03,412x869,6117
2024-01-03,2240x1260,5837
2024-01-03,1440x960,5768
2024-01-03,1707x1067,5762
2024-01-03,384x857,5751
2024-01-03,3440x1440,5550
2024-01-03,2560x1080,3942
2024-01-03,432x960,3798
2024-01-03,1707x960,3459
2024-01-03,1241x697,3353
2024-01-03,800x600,3271
2024-01-03,360x772,3044
2024-01-03,834x1112,3044
2024-01-03,360x880,3040
2024-01-03,412x846,3025
2024-01-03,1280x960,2839
2024-01-03,1500x1000,2827
2024-01-03,360x760,2801
2024-01-03,1494x934,2643
2024-01-03,360x740,2450
2024-01-03,1360x768,2421
2024-01-03,320x568,2411
