date,os,visits
2023-12-20,Android,80670
2023-12-20,Chrome OS,23740
2023-12-20,Linux,12717
2023-12-20,(not set),166
2023-12-19,Windows,270440
2023-12-19,iOS,245265
2023-12-19,Macintosh,147814
2023-12-19,Android,77886
2023-12-19,Chrome OS,29309
2023-12-19,Linux,13799
2023-12-19,(not set),180
2023-12-18,Windows,270171
2023-12-18,iOS,211665
2023-12-18,Macintosh,138119
2023-12-18,Android,70736
2023-12-18,Chrome OS,30916
2023-12-18,Linux,12289
2023-12-18,(not set),186
2023-12-17,iOS,134296
2023-12-17,Windows,98307
2023-12-17,Macintosh,78390
2023-12-17,Android,46064
2023-12-17,Chrome OS,11801
2023-12-17,Linux,10970
2023-12-17,(not set),163
2023-12-16,iOS,149704
2023-12-16,Windows,92479
2023-12-16,Macintosh,71330
2023-12-16,Android,47676
2023-12-16,Linux,13024
2023-12-16,Chrome OS,10346
2023-12-16,(not set),123
2023-12-15,Windows,245841
2023-12-15,iOS,210606
2023-12-15,Macintosh,116278
2023-12-15,Android,63330
2023-12-15,Chrome OS,29633
2023-12-15,Linux,19515
2023-12-15,(not set),189
2023-12-14,Windows,286203
2023-12-14,iOS,215936
2023-12-14,Macintosh,148337
2023-12-14,Android,65313
2023-12-14,Chrome OS,38567
2023-12-14,Linux,17964
2023-12-14,(not set),176
2023-12-13,Windows,296174
2023-12-13,iOS,232443
2023-12-13,Macintosh,156992
2023-12-13,Android,69168
2023-12-13,Chrome OS,42398
2023-12-13,Linux,11982
2023-12-13,(not set),217
2023-12-12,Windows,307729
2023-12-12,iOS,238499
2023-12-12,Macintosh,154317
2023-12-12,Android,70845
2023-12-12,Chrome OS,44354
2023-12-12,Linux,23448
2023-12-12,(not set),159
2023-12-11,Windows,322440
2023-12-11,iOS,235097
2023-12-11,Macintosh,162960
2023-12-11,Android,70982
2023-12-11,Chrome OS,45712
2023-12-11,Linux,20319
2023-12-11,(not set),177
2023-12-10,iOS,154979
2023-12-10,Windows,119319
2023-12-10,Macintosh,93619
2023-12-10,Android,51842
2023-12-10,Linux,22483
2023-12-10,Chrome OS,14773
2023-12-10,(not set),144
2023-12-09,iOS,161069
2023-12-09,Windows,106193
2023-12-09,Macintosh,76732
2023-12-09,Android,53437
2023-12-09,Linux,52400
2023-12-09,Chrome OS,12108
2023-12-09,(not set),185
2023-12-08,Windows,252703
2023-12-08,iOS,218900
2023-12-08,Macintosh,126873
2023-12-08,Android,69946
2023-12-08,Chrome OS,37505
2023-12-08,Linux,32360
2023-12-08,(not set),150
2023-12-07,Windows,321287
2023-12-07,iOS,274967
2023-12-07,Macintosh,153020
2023-12-07,Android,88150
2023-12-07,Chrome OS,48398
2023-12-07,Linux,33529
2023-12-07,(not set),152
2023-12-06,Windows,328269
2023-12-06,iOS,287422
2023-12-06,Macintosh,171576
2023-12-06,Android,86010
2023-12-06,Chrome OS,50592
2023-12-06,Linux,40835
2023-12-06,(not set),114
2023-12-05,Windows,348254
2023-12-05,iOS,284485
2023-12-05,Macintosh,186969
2023-12-05,Android,89287
2023-12-05,Chrome OS,53323
2023-12-05,Linux,20298
2023-12-05,(not set),185
2023-12-04,Windows,347478
2023-12-04,iOS,273801
2023-12-04,Macintosh,191612
2023-12-04,Android,85071
2023-12-04,Chrome OS,53898
2023-12-04,Linux,10929
2023-12-04,(not set),171
2023-12-03,iOS,165772
2023-12-03,Windows,140180
2023-12-03,Macintosh,111976
2023-12-03,Android,49691
2023-12-03,Chrome OS,19145
2023-12-03,Linux,9630
2023-12-03,(not set),146
2023-12-02,iOS,200568
2023-12-02,Windows,128309
2023-12-02,Macintosh,103659
2023-12-02,Android,60080
2023-12-02,Chrome OS,15905
2023-12-02,Linux,10380
2023-12-02,(not set),151
2023-12-01,Windows,310882
2023-12-01,iOS,302566
2023-12-01,Macintosh,186640
2023-12-01,Android,93685
2023-12-01,Chrome OS,53988
2023-12-01,Linux,10008
2023-12-01,(not set),165
2023-11-30,Windows,316703
2023-11-30,iOS,278720
2023-11-30,Macintosh,161985
2023-11-30,Android,93430
2023-11-30,Chrome OS,48418
2023-11-30,Linux,13690
2023-11-30,(not set),215
2023-11-29,Windows,301666
2023-11-29,iOS,265939
2023-11-29,Macintosh,149096
2023-11-29,Android,88729
2023-11-29,Chrome OS,45190
2023-11-29,Linux,13041
2023-11-29,(not set),271
2023-11-28,Windows,303628
2023-11-28,iOS,233902
2023-11-28,Macintosh,157184
2023-11-28,Android,78747
2023-11-28,Chrome OS,45011
2023-11-28,Linux,11758
2023-11-28,(not set),219
2023-11-27,Windows,284958
2023-11-27,iOS,202558
2023-11-27,Macintosh,150337
2023-11-27,Android,65041
2023-11-27,Chrome OS,41085
2023-11-27,Linux,11024
2023-11-27,(not set),168
2023-11-26,iOS,116943
2023-11-26,Windows,100360
2023-11-26,Macintosh,82039
2023-11-26,Android,37802
2023-11-26,Chrome OS,11884
2023-11-26,Linux,11595
2023-11-26,(not set),129
2023-11-25,iOS,99698
2023-11-25,Windows,76013
2023-11-25,Macintosh,56503
2023-11-25,Android,34528
2023-11-25,Linux,11769
2023-11-25,Chrome OS,8270
2023-11-25,(not set),117
2023-11-24,iOS,116469
2023-11-24,Windows,85609
2023-11-24,Macintosh,56583
2023-11-24,Android,41689
2023-11-24,Linux,11771
2023-11-24,Chrome OS,7679
2023-11-24,(not set),180
2023-11-23,iOS,81052
2023-11-23,Windows,52880
2023-11-23,Macintosh,37066
2023-11-23,Android,28544
2023-11-23,Linux,19077
2023-11-23,Chrome OS,5233
2023-11-23,(not set),158
2023-11-22,iOS,146258
2023-11-22,Windows,143141
2023-11-22,Macintosh,74825
2023-11-22,Android,51964
2023-11-22,Linux,23669
2023-11-22,Chrome OS,10756
2023-11-21,Windows,213790
2023-11-21,iOS,168785
2023-11-21,Macintosh,101566
2023-11-21,Android,57126
2023-11-21,Chrome OS,19203
2023-11-21,Linux,18994
2023-11-21,(not set),114
2023-11-20,Windows,225266
2023-11-20,iOS,157027
2023-11-20,Macintosh,111141
2023-11-20,Android,49181
2023-11-20,Chrome OS,23003
2023-11-20,Linux,10842
2023-11-20,(not set),239
2023-11-19,iOS,110510
2023-11-19,Windows,86136
2023-11-19,Macintosh,66876
2023-11-19,Android,36774
2023-11-19,Chrome OS,9761
2023-11-19,Linux,9074
2023-11-19,(not set),175
2023-11-18,iOS,118689
2023-11-18,Windows,78810
2023-11-18,Macintosh,56228
2023-11-18,Android,40424
2023-11-18,Linux,18662
2023-11-18,Chrome OS,8547
2023-11-18,(not set),134
2023-11-17,Windows,209025
2023-11-17,iOS,168170
2023-11-17,Macintosh,99949
2023-11-17,Android,57124
2023-11-17,Chrome OS,26168
2023-11-17,Linux,17840
2023-11-17,(not set),198
2023-11-16,Windows,267684
2023-11-16,iOS,209715
2023-11-16,Macintosh,127254
2023-11-16,Android,68403
2023-11-16,Chrome OS,37679
2023-11-16,Linux,17576
2023-11-16,(not set),316
2023-11-15,Windows,279651
2023-11-15,iOS,221970
2023-11-15,Macintosh,138624
2023-11-15,Android,73732
2023-11-15,Chrome OS,41169
2023-11-15,Linux,11863
2023-11-15,(not set),263
2023-11-14,Windows,271646
2023-11-14,iOS,208757
2023-11-14,Macintosh,147566
2023-11-14,Android,65691
2023-11-14,Chrome OS,41448
2023-11-14,Linux,19421
2023-11-14,(not set),269
2023-11-13,Windows,281689
2023-11-13,iOS,198153
2023-11-13,Macintosh,144064
2023-11-13,Android,65718
2023-11-13,Chrome OS,39585
2023-11-13,Linux,18205
2023-11-13,(not set),243
2023-11-12,iOS,140674
2023-11-12,Windows,101922
2023-11-12,Macintosh,77140
2023-11-12,Android,49025
2023-11-12,Linux,20238
2023-11-12,Chrome OS,11914
2023-11-12,(not set),169
2023-11-11,iOS,135753
2023-11-11,Windows,85985
2023-11-11,Macintosh,60458
2023-11-11,Android,50617
2023-11-11,Linux,26796
2023-11-11,Chrome OS,9022
2023-11-11,(not set),264
2023-11-10,iOS,181595
2023-11-10,Windows,174031
2023-11-10,Macintosh,96379
2023-11-10,Android,62522
2023-11-10,Linux,31906
2023-11-10,Chrome OS,18673
2023-11-10,(not set),206
2023-11-09,Windows,253504
2023-11-09,iOS,230573
2023-11-09,Macintosh,124798
2023-11-09,Android,79007
2023-11-09,Chrome OS,33535
2023-11-09,Linux,30596
2023-11-09,(not set),252
2023-11-08,Windows,283454
2023-11-08,iOS,219714
2023-11-08,Macintosh,137339
2023-11-08,Android,70153
2023-11-08,Chrome OS,36451
2023-11-08,Linux,14673
2023-11-08,(not set),233
2023-11-07,Windows,312247
2023-11-07,iOS,300592
2023-11-07,Macintosh,155439
2023-11-07,Android,99188
2023-11-07,Linux,39456
2023-11-07,Chrome OS,34200
2023-11-07,(not set),202
2023-11-06,Windows,282693
2023-11-06,iOS,218739
2023-11-06,Macintosh,152967
2023-11-06,Android,69822
2023-11-06,Linux,38436
2023-11-06,Chrome OS,34348
2023-11-06,(not set),140
2023-11-05,iOS,147342
2023-11-05,Windows,116682
2023-11-05,Macintosh,89917
2023-11-05,Android,47909
2023-11-05,Linux,19606
2023-11-05,Chrome OS,12374
2023-11-05,(not set),125
2023-11-04,iOS,158190
2023-11-04,Windows,96042
2023-11-04,Macintosh,75286
2023-11-04,Android,53483
2023-11-04,Chrome OS,9226
2023-11-04,Linux,4323
2023-11-04,(not set),211
2023-11-03,iOS,247789
2023-11-03,Windows,232816
2023-11-03,Macintosh,152950
2023-11-03,Android,81880
2023-11-03,Linux,27369
2023-11-03,Chrome OS,26408
2023-11-03,(not set),162
2023-11-02,Windows,283835
2023-11-02,iOS,243647
2023-11-02,Macintosh,176082
2023-11-02,Android,77149
2023-11-02,Chrome OS,34409
2023-11-02,Linux,12619
2023-11-02,(not set),186
2023-11-01,Windows,302579
2023-11-01,iOS,265997
2023-11-01,Macintosh,167571
2023-11-01,Android,87266
2023-11-01,Chrome OS,36735
2023-11-01,Linux,13953
2023-11-01,(not set),175
2023-10-31,Windows,277535
2023-10-31,iOS,247711
2023-10-31,Macintosh,139609
2023-10-31,Android,82776
2023-10-31,Chrome OS,31716
2023-10-31,Linux,12053
2023-10-31,(not set),222
2023-10-30,Windows,303645
2023-10-30,iOS,246030
2023-10-30,Macintosh,146883
2023-10-30,Android,82598
2023-10-30,Chrome OS,34111
2023-10-30,Linux,10184
2023-10-30,(not set),155
2023-10-29,iOS,151646
2023-10-29,Windows,107426
2023-10-29,Macintosh,79109
2023-10-29,Android,51928
2023-10-29,Chrome OS,12394
2023-10-29,Linux,8496
2023-10-29,(not set),120
2023-10-28,iOS,135716
2023-10-28,Windows,89177
2023-10-28,Macintosh,58491
2023-10-28,Android,47331
2023-10-28,Linux,9886
2023-10-28,Chrome OS,8598
2023-10-27,Windows,216169
2023-10-27,iOS,196184
2023-10-27,Macintosh,101304
2023-10-27,Android,66170
2023-10-27,Chrome OS,24605
2023-10-27,Linux,20492
2023-10-27,(not set),105
2023-10-26,Windows,270839
2023-10-26,iOS,219974
2023-10-26,Macintosh,127071
2023-10-26,Android,71807
2023-10-26,Chrome OS,33808
2023-10-26,Linux,16175
2023-10-25,Windows,291744
2023-10-25,iOS,239836
2023-10-25,Macintosh,142954
2023-10-25,Android,78045
2023-10-25,Chrome OS,38949
2023-10-25,Linux,23581
2023-10-24,Windows,289628
2023-10-24,iOS,239256
2023-10-24,Macintosh,152970
2023-10-24,Android,78948
2023-10-24,Chrome OS,39117
2023-10-24,Linux,21075
2023-10-23,Windows,298019
2023-10-23,iOS,242314
2023-10-23,Macintosh,150499
2023-10-23,Android,78461
2023-10-23,Chrome OS,35480
2023-10-23,Linux,14660
2023-10-22,iOS,165176
2023-10-22,Windows,115955
2023-10-22,Macintosh,87456
2023-10-22,Android,56343
2023-10-22,Chrome OS,12287
2023-10-22,Linux,1450
2023-10-21,iOS,174551
2023-10-21,Windows,102164
2023-10-21,Macintosh,69343
2023-10-21,Android,58202
2023-10-21,Chrome OS,9610
2023-10-21,Linux,1557
2023-10-20,iOS,309984
2023-10-20,Windows,255921
2023-10-20,Macintosh,124138
2023-10-20,Android,102191
2023-10-20,Chrome OS,26818
2023-10-20,Linux,2734
2023-10-19,iOS,377192
2023-10-19,Windows,307602
2023-10-19,Macintosh,172470
2023-10-19,Android,126359
2023-10-19,Chrome OS,35242
2023-10-19,Linux,3009
2023-10-18,iOS,387239
2023-10-18,Windows,333154
2023-10-18,Macintosh,181707
2023-10-18,Android,128076
2023-10-18,Chrome OS,37912
2023-10-18,Linux,5195
2023-10-17,Windows,317612
2023-10-17,iOS,299901
2023-10-17,Macintosh,201091
2023-10-17,Android,99379
2023-10-17,Chrome OS,37866
2023-10-17,Linux,7660
2023-10-16,Windows,304461
2023-10-16,iOS,222881
2023-10-16,Macintosh,160088
2023-10-16,Android,72585
2023-10-16,Chrome OS,33833
2023-10-16,Linux,10916
2023-10-15,iOS,140561
2023-10-15,Windows,118795
2023-10-15,Macintosh,89425
2023-10-15,Android,49950
2023-10-15,Chrome OS,12193
2023-10-15,Linux,1377
2023-10-14,iOS,141981
2023-10-14,Windows,103151
2023-10-14,Macintosh,70265
2023-10-14,Android,50485
2023-10-14,Chrome OS,9159
2023-10-14,Linux,1489
2023-10-14,(not set),107
2023-10-13,Windows,238454
2023-10-13,iOS,208808
2023-10-13,Macintosh,111311
2023-10-13,Android,70788
2023-10-13,Chrome OS,24176
2023-10-13,Linux,17688
2023-10-13,(not set),110
2023-10-12,Windows,297887
2023-10-12,iOS,254731
2023-10-12,Macintosh,164877
2023-10-12,Android,84637
2023-10-12,Chrome OS,31636
2023-10-12,Linux,15292
2023-10-11,Windows,320371
2023-10-11,iOS,263207
2023-10-11,Macintosh,155558
2023-10-11,Android,85583
2023-10-11,Chrome OS,36241
2023-10-11,Linux,17589
2023-10-10,Windows,333475
2023-10-10,iOS,268286
2023-10-10,Macintosh,162571
2023-10-10,Android,85979
2023-10-10,Chrome OS,33746
2023-10-10,Linux,21201
2023-10-10,(not set),216
2023-10-09,Windows,284719
2023-10-09,iOS,259648
2023-10-09,Macintosh,158836
2023-10-09,Android,80695
2023-10-09,Chrome OS,26090
2023-10-09,Linux,15364
2023-10-08,iOS,181927
2023-10-08,Windows,128371
2023-10-08,Macintosh,96118
2023-10-08,Android,61560
2023-10-08,Chrome OS,12310
2023-10-08,Linux,8517
2023-10-07,iOS,216349
2023-10-07,Windows,118543
2023-10-07,Macintosh,83391
2023-10-07,Android,76653
2023-10-07,Chrome OS,9826
2023-10-07,Linux,8959
2023-10-07,(not set),121
