date,os_version,visits
2023-12-18,7,6445
2024-01-04,7,6439
2024-01-03,7,6427
2023-12-31,7,6088
2024-01-02,7,5824
2023-11-24,8.1,4795
2023-12-25,2000,4732
2023-11-25,8.1,4499
2023-11-26,8.1,4294
2023-10-19,8,4279
2023-12-04,8.1,4217
2023-12-02,8.1,4138
2023-11-27,8.1,4091
2023-12-05,8.1,4086
2023-12-03,8.1,4072
2023-11-29,8.1,3982
2023-12-09,8.1,3890
2023-12-29,8.1,3868
2023-12-06,8.1,3866
2023-12-10,8.1,3863
2023-12-28,8.1,3831
2023-11-28,8.1,3798
2023-12-01,8.1,3793
2023-11-23,8.1,3792
2023-12-26,8.1,3743
2023-11-30,8.1,3717
2023-12-27,8.1,3703
2023-12-11,8.1,3685
2023-12-07,8.1,3682
2023-12-15,8.1,3666
2024-01-04,8.1,3618
2024-01-02,8.1,3594
2023-12-19,8.1,3571
2024-01-01,8.1,3544
2023-12-22,8.1,3536
2023-12-18,8.1,3529
2023-12-08,8.1,3517
2023-12-13,8.1,3514
2023-12-20,8.1,3487
2023-12-16,8.1,3480
2023-12-14,8.1,3472
2023-12-21,8.1,3459
2024-01-03,8.1,3438
2023-12-17,8.1,3427
2023-10-09,8.1,3419
2023-12-12,8.1,3399
2023-10-16,8.1,3386
2023-10-08,8.1,3367
2023-10-14,8.1,3358
2023-10-22,8.1,3270
2023-10-11,8.1,3265
2023-10-10,8.1,3263
2023-12-25,8.1,3218
2023-10-18,8.1,3202
2023-12-30,8.1,3178
2023-12-23,8.1,3172
2023-10-07,8.1,3161
2023-10-21,8.1,3160
2023-11-12,8.1,3143
2023-11-11,8.1,3112
2023-10-29,8.1,3111
2023-12-31,8.1,3109
2023-10-23,8.1,3105
2023-10-17,8.1,3097
2023-11-18,8.1,3093
2023-10-19,8.1,3072
2023-11-04,8.1,3072
2023-11-14,8.1,3070
2023-10-12,8.1,3055
2023-10-13,8.1,3055
2023-11-10,8.1,3053
2023-11-19,8.1,3040
2023-10-25,8.1,3023
2023-10-26,8.1,3021
2023-10-15,8.1,3017
2023-10-24,8.1,3015
2023-11-08,8.1,3004
2023-12-24,8.1,3002
2023-11-16,8.1,2994
2023-11-15,8.1,2982
2023-11-13,8.1,2957
2023-10-20,8.1,2951
2023-11-21,8.1,2942
2023-11-07,8.1,2936
2023-10-28,8.1,2926
2023-11-09,8.1,2920
2023-11-06,8.1,2898
2023-11-05,8.1,2893
2023-11-22,8.1,2867
2023-10-30,8.1,2859
2023-11-20,8.1,2793
2023-10-27,8.1,2771
2023-11-02,8.1,2758
2023-11-01,8.1,2745
2023-10-31,8.1,2706
2023-11-03,8.1,2622
2023-11-17,8.1,2615
2023-10-13,8,2559
2023-11-16,8,2528
2023-10-16,8,2520
2023-11-22,8,2512
2023-10-12,8,2488
2023-11-07,8,2474
2023-11-30,8,2414
2023-10-09,8,2407
2023-12-05,8,2403
2023-11-14,8,2387
2023-12-29,2000,2385
2023-11-15,8,2380
2023-11-28,8,2375
2023-11-06,8,2369
2023-11-09,8,2353
2023-11-08,8,2351
2023-11-20,8,2337
2023-10-31,8,2324
2023-10-17,8,2308
2023-10-11,8,2303
2023-10-10,8,2301
2023-11-03,8,2275
2023-10-24,8,2268
2023-11-21,8,2250
2023-11-17,8,2235
2023-11-13,8,2230
2023-11-29,8,2199
2023-12-12,8,2184
2023-12-27,8,2179
2023-10-26,8,2175
2023-10-25,8,2160
2023-12-14,8,2155
2023-12-21,8,2146
2023-11-02,8,2136
2023-11-01,8,2125
2023-12-06,8,2120
2023-10-18,8,2114
2023-11-27,8,2097
2023-12-20,8,2089
2023-10-30,8,2084
2023-10-20,8,2074
2023-10-27,8,2073
2023-12-04,8,2068
2023-12-01,8,2061
2023-12-19,8,2058
2023-10-23,8,2045
2023-12-18,8,2019
2023-12-07,8,2013
2023-12-22,8,2012
2023-11-10,8,1996
2023-12-13,8,1983
2023-12-11,8,1980
2023-11-23,8,1968
2023-12-28,8,1920
2023-12-08,8,1907
2024-01-02,8,1907
2023-11-18,8,1860
2023-12-26,8,1852
2024-01-03,8,1828
2023-10-14,8,1826
2023-10-22,8,1789
2023-10-21,8,1777
2023-11-12,8,1769
2023-12-15,8,1757
2023-10-29,8,1751
2023-11-05,8,1744
2024-01-04,8,1739
2023-10-15,8,1736
2023-12-29,8,1705
2023-11-04,8,1704
2023-10-08,8,1702
2023-11-24,8,1695
2023-10-28,8,1657
2023-12-24,2000,1652
2023-12-26,2000,1640
2023-11-19,8,1631
2023-11-26,8,1612
2023-11-11,8,1601
2023-10-07,8,1562
2023-11-25,8,1486
2023-12-02,8,1394
2023-12-09,8,1321
2023-12-16,8,1311
2023-12-03,8,1264
2023-12-25,8,1170
2023-12-23,8,1166
2023-12-10,8,1156
2023-12-17,8,1100
2023-12-30,8,1025
2023-12-24,8,1022
2023-12-31,8,1000
