date,browser,os,visits
2023-12-27,(not set),(not set),1924
2023-12-27,Edge,Macintosh,1576
2023-12-27,UC Browser,Android,1316
2023-12-27,(not set),iOS,1105
2023-12-27,Opera Mini,(not set),800
2023-12-27,Iron,iOS,635
2023-12-27,Opera,Macintosh,631
2023-12-27,YaBrowser,Windows,588
2023-12-27,Coc Coc,Windows,373
2023-12-27,Mozilla,Linux,316
2023-12-27,Opera Mini,Android,297
2023-12-27,Whale Browser,Windows,275
2023-12-27,Edge,Linux,238
2023-12-27,(not set),Android,209
2023-12-27,YaBrowser,Android,192
2023-12-27,Opera,Linux,163
2023-12-27,Android Runtime,Android,161
2023-12-27,Safari,Linux,144
2023-12-27,Whale Browser,Android,130
2023-12-27,Chrome,Fuchsia,124
2023-12-27,Aloha Browser,iOS,113
2023-12-27,Samsung Internet,Tizen,109
2023-12-26,Safari,iOS,1669384
2023-12-26,Chrome,Android,1528803
2023-12-26,Chrome,Windows,923720
2023-12-26,Edge,Windows,338672
2023-12-26,Chrome,iOS,256467
2023-12-26,Safari,Macintosh,209880
2023-12-26,Chrome,Macintosh,156743
2023-12-26,Chrome,Linux,153925
2023-12-26,Samsung Internet,Android,85701
2023-12-26,Safari (in-app),iOS,57245
2023-12-26,Firefox,Windows,46231
2023-12-26,Android Webview,Android,36346
2023-12-26,Chrome,Chrome OS,23966
2023-12-26,Firefox,Macintosh,10964
2023-12-26,Firefox,Android,9876
2023-12-26,Opera,Windows,8010
2023-12-26,Opera,Android,6412
2023-12-26,Firefox,Linux,5737
2023-12-26,Amazon Silk,Android,5597
2023-12-26,Edge,Android,4550
2023-12-26,Internet Explorer,Windows,3583
2023-12-26,Samsung Internet,Linux,1861
2023-12-26,Mozilla Compatible Agent,Macintosh,1796
2023-12-26,(not set),(not set),1652
2023-12-26,Edge,Macintosh,1618
2023-12-26,UC Browser,Android,1165
2023-12-26,Opera,Macintosh,799
2023-12-26,Opera Mini,(not set),761
2023-12-26,YaBrowser,Windows,658
2023-12-26,(not set),iOS,559
2023-12-26,Coc Coc,Windows,356
2023-12-26,Iron,iOS,350
2023-12-26,Mozilla,Linux,318
2023-12-26,Whale Browser,Windows,292
2023-12-26,Opera Mini,Android,276
2023-12-26,Edge,Linux,215
2023-12-26,YaBrowser,Android,202
2023-12-26,(not set),Android,199
2023-12-26,Opera,Linux,199
2023-12-26,Safari,Linux,181
2023-12-26,Chrome,Fuchsia,130
2023-12-26,Whale Browser,Android,123
2023-12-26,Android Runtime,Android,114
2023-12-25,Safari,iOS,1169098
2023-12-25,Chrome,Android,1156032
2023-12-25,Chrome,Windows,326442
2023-12-25,Chrome,iOS,200173
2023-12-25,Chrome,Linux,146276
2023-12-25,Safari,Macintosh,124965
2023-12-25,Edge,Windows,100663
2023-12-25,Chrome,Macintosh,83559
2023-12-25,Samsung Internet,Android,62870
2023-12-25,Safari (in-app),iOS,46818
2023-12-25,Android Webview,Android,30925
2023-12-25,Firefox,Windows,21138
2023-12-25,Chrome,Chrome OS,11967
