date,browser,os,visits
2024-01-02,Android Webview,Android,17088
2024-01-02,Amazon Silk,Android,16498
2024-01-02,Firefox,Android,11566
2024-01-02,Firefox,Linux,10507
2024-01-02,Safari,Linux,6853
2024-01-02,Opera,Windows,4980
2024-01-02,(not set),(not set),4282
2024-01-02,Edge,Android,3252
2024-01-02,Samsung Internet,Linux,2218
2024-01-02,Chrome,(not set),1812
2024-01-02,Mozilla Compatible Agent,Macintosh,1559
2024-01-02,Opera,Android,1361
2024-01-02,Edge,Macintosh,1320
2024-01-02,Samsung Internet,Tizen,408
2024-01-02,Opera,Macintosh,356
2024-01-02,Edge,Linux,318
2024-01-02,Firefox,OS/2,304
2024-01-02,YaBrowser,Windows,301
2024-01-02,Whale Browser,Windows,256
2024-01-02,Firefox,Firefox OS,183
2024-01-02,Opera,Linux,183
2024-01-02,PaleMoon,Windows,167
2024-01-02,Whale Browser,Android,154
2024-01-02,Chrome,Fuchsia,152
2024-01-02,YaBrowser,Android,142
2024-01-02,(not set),iOS,119
2024-01-02,SeaMonkey,Windows,112
2024-01-02,Opera Mini,(not set),107
2024-01-02,Safari,Windows,107
2024-01-01,Safari,iOS,837108
2024-01-01,Chrome,Android,482641
2024-01-01,Chrome,Windows,426779
2024-01-01,Safari,Macintosh,255111
2024-01-01,Edge,Windows,187311
2024-01-01,Chrome,iOS,111732
2024-01-01,Chrome,Linux,111309
2024-01-01,Chrome,Macintosh,87884
2024-01-01,Chrome,Chrome OS,81911
2024-01-01,Firefox,Windows,73659
2024-01-01,Internet Explorer,Windows,54565
2024-01-01,Samsung Internet,Android,49108
2024-01-01,Firefox,Macintosh,16263
2024-01-01,Amazon Silk,Android,16053
2024-01-01,Safari (in-app),iOS,15377
2024-01-01,Android Webview,Android,12691
2024-01-01,Firefox,Android,11417
2024-01-01,Firefox,Linux,9128
2024-01-01,Safari,Linux,7823
2024-01-01,(not set),(not set),4385
2024-01-01,Opera,Windows,4111
2024-01-01,Edge,Android,3057
2024-01-01,Samsung Internet,Linux,2235
2024-01-01,Chrome,(not set),2098
2024-01-01,Opera,Android,1345
2024-01-01,Mozilla Compatible Agent,Macintosh,1227
2024-01-01,Edge,Macintosh,654
2024-01-01,Samsung Internet,Tizen,401
2024-01-01,Firefox,OS/2,335
2024-01-01,Opera,Macintosh,289
2024-01-01,Edge,Linux,288
2024-01-01,YaBrowser,Windows,238
2024-01-01,Firefox,Firefox OS,170
2024-01-01,Opera,Linux,157
2024-01-01,PaleMoon,Windows,134
2024-01-01,Chrome,Fuchsia,131
2024-01-01,Whale Browser,Windows,123
2024-01-01,Whale Browser,Android,122
2024-01-01,Vivaldi,Windows,117
2024-01-01,YaBrowser,Android,115
2023-12-31,Safari,iOS,728560
2023-12-31,Chrome,Android,419434
2023-12-31,Chrome,Windows,351704
2023-12-31,Safari,Macintosh,229688
2023-12-31,Edge,Windows,162492
2023-12-31,Chrome,Linux,107358
2023-12-31,Chrome,iOS,92940
2023-12-31,Chrome,Chrome OS,78658
2023-12-31,Chrome,Macintosh,69501
2023-12-31,Firefox,Windows,67078
2023-12-31,Samsung Internet,Android,44057
2023-12-31,Safari (in-app),iOS,17183
2023-12-31,Firefox,Macintosh,15008
2023-12-31,Android Webview,Android,15004
2023-12-31,Amazon Silk,Android,14639
2023-12-31,Firefox,Android,10865
2023-12-31,Internet Explorer,Windows,9137
2023-12-31,Firefox,Linux,8538
2023-12-31,Safari,Linux,7496
2023-12-31,(not set),(not set),4304
2023-12-31,Opera,Windows,3363
2023-12-31,Edge,Android,2709
2023-12-31,Samsung Internet,Linux,1902
2023-12-31,Chrome,(not set),1780
2023-12-31,Opera,Android,1283
2023-12-31,Mozilla Compatible Agent,Macintosh,1163
2023-12-31,Edge,Macintosh,505
2023-12-31,Samsung Internet,Tizen,350
2023-12-31,Firefox,OS/2,289
2023-12-31,Edge,Linux,251
2023-12-31,YaBrowser,Windows,231
2023-12-31,Opera,Macintosh,212
2023-12-31,Vivaldi,Windows,198
2023-12-31,Firefox,Firefox OS,155
2023-12-31,PaleMoon,Windows,148
2023-12-31,Opera,Linux,130
2023-12-31,Safari,Playstation 4,111
2023-12-31,UC Browser,Android,111
2023-12-31,Chrome,Fuchsia,104
2023-12-30,Safari,iOS,772674
2023-12-30,Chrome,Android,447323
2023-12-30,Chrome,Windows,404035
2023-12-30,Safari,Macintosh,251203
2023-12-30,Edge,Windows,183136
2023-12-30,Chrome,Linux,107310
2023-12-30,Chrome,iOS,103728
2023-12-30,Chrome,Chrome OS,80792
2023-12-30,Chrome,Macintosh,78495
2023-12-30,Firefox,Windows,70948
2023-12-30,Samsung Internet,Android,47744
2023-12-30,Internet Explorer,Windows,33643
2023-12-30,Safari (in-app),iOS,18402
2023-12-30,Firefox,Macintosh,16542
2023-12-30,Amazon Silk,Android,15474
2023-12-30,Android Webview,Android,14882
2023-12-30,Firefox,Android,11632
2023-12-30,Firefox,Linux,9197
2023-12-30,Safari,Linux,7462
2023-12-30,(not set),(not set),4081
2023-12-30,Opera,Windows,3526
2023-12-30,Edge,Android,3069
2023-12-30,Samsung Internet,Linux,2119
2023-12-30,Chrome,(not set),2047
2023-12-30,Opera,Android,1288
2023-12-30,Mozilla Compatible Agent,Macintosh,1279
2023-12-30,Edge,Macintosh,545
2023-12-30,Samsung Internet,Tizen,370
2023-12-30,Firefox,OS/2,317
2023-12-30,Edge,Linux,313
2023-12-30,YaBrowser,Windows,224
2023-12-30,Opera,Macintosh,217
2023-12-30,Firefox,Firefox OS,168
2023-12-30,Opera,Linux,150
2023-12-30,PaleMoon,Windows,124
2023-12-30,UC Browser,Android,120
2023-12-30,Chrome,Fuchsia,113
2023-12-30,Vivaldi,Windows,107
2023-12-30,Safari,Playstation 4,106
2023-12-29,Safari,iOS,787672
2023-12-29,Chrome,Windows,629693
2023-12-29,Chrome,Android,454552
2023-12-29,Edge,Windows,261470
2023-12-29,Safari,Macintosh,247187
2023-12-29,Chrome,Linux,112690
2023-12-29,Chrome,iOS,102609
2023-12-29,Chrome,Macintosh,97108
2023-12-29,Firefox,Windows,87668
2023-12-29,Chrome,Chrome OS,83218
2023-12-29,Samsung Internet,Android,47444
2023-12-29,Internet Explorer,Windows,29262
2023-12-29,Safari (in-app),iOS,21413
2023-12-29,Firefox,Macintosh,18092
2023-12-29,Android Webview,Android,16987
2023-12-29,Amazon Silk,Android,14757
2023-12-29,Firefox,Android,10961
2023-12-29,Firefox,Linux,9638
2023-12-29,Safari,Linux,7797
2023-12-29,Opera,Windows,4359
2023-12-29,(not set),(not set),4240
2023-12-29,Edge,Android,3074
2023-12-29,Chrome,(not set),2294
2023-12-29,Samsung Internet,Linux,1923
2023-12-29,Mozilla Compatible Agent,Macintosh,1375
2023-12-29,Opera,Android,1313
2023-12-29,Edge,Macintosh,742
2023-12-29,Samsung Internet,Tizen,400
2023-12-29,Firefox,OS/2,322
2023-12-29,Edge,Linux,309
2023-12-29,YaBrowser,Windows,308
2023-12-29,Opera,Macintosh,299
2023-12-29,Firefox,Firefox OS,181
2023-12-29,PaleMoon,Windows,161
2023-12-29,Opera,Linux,152
2023-12-29,Chrome,Fuchsia,139
2023-12-29,UC Browser,Android,114
2023-12-29,Whale Browser,Android,110
2023-12-28,Safari,iOS,846733
2023-12-28,Chrome,Windows,707485
2023-12-28,Chrome,Android,478592
2023-12-28,Edge,Windows,294663
2023-12-28,Safari,Macintosh,252973
2023-12-28,Chrome,Linux,109702
2023-12-28,Chrome,iOS,106474
2023-12-28,Chrome,Macintosh,99341
2023-12-28,Firefox,Windows,93036
2023-12-28,Chrome,Chrome OS,82214
2023-12-28,Internet Explorer,Windows,74130
2023-12-28,Samsung Internet,Android,49420
2023-12-28,Safari (in-app),iOS,20760
2023-12-28,Firefox,Macintosh,19031
2023-12-28,Android Webview,Android,19012
2023-12-28,Amazon Silk,Android,15333
2023-12-28,Firefox,Android,11745
2023-12-28,Firefox,Linux,10136
2023-12-28,Safari,Linux,6962
2023-12-28,Opera,Windows,4310
2023-12-28,(not set),(not set),3845
2023-12-28,Edge,Android,3140
2023-12-28,Samsung Internet,Linux,2038
2023-12-28,Chrome,(not set),1594
2023-12-28,Mozilla Compatible Agent,Macintosh,1464
2023-12-28,Opera,Android,1361
2023-12-28,Edge,Macintosh,803
2023-12-28,YaBrowser,Windows,411
2023-12-28,Samsung Internet,Tizen,394
2023-12-28,Firefox,OS/2,334
2023-12-28,Opera,Macintosh,304
2023-12-28,Edge,Linux,293
2023-12-28,Firefox,Firefox OS,190
2023-12-28,Opera,Linux,184
2023-12-28,PaleMoon,Windows,171
2023-12-28,Vivaldi,Windows,140
2023-12-28,Whale Browser,Windows,139
2023-12-28,Whale Browser,Android,114
2023-12-28,Chrome,Fuchsia,110
2023-12-28,Safari,Playstation 4,104
2023-12-28,SeaMonkey,Windows,101
2023-12-28,UC Browser,Android,101
2023-12-27,Safari,iOS,814763
2023-12-27,Chrome,Windows,664543
2023-12-27,Chrome,Android,482625
2023-12-27,Edge,Windows,280110
2023-12-27,Safari,Macintosh,255515
2023-12-27,Chrome,Linux,107027
2023-12-27,Chrome,iOS,106727
2023-12-27,Chrome,Macintosh,98125
2023-12-27,Firefox,Windows,89083
2023-12-27,Chrome,Chrome OS,85314
2023-12-27,Samsung Internet,Android,51054
2023-12-27,Internet Explorer,Windows,42313
2023-12-27,Safari (in-app),iOS,21185
2023-12-27,Android Webview,Android,20039
2023-12-27,Firefox,Macintosh,18608
2023-12-27,Amazon Silk,Android,16497
2023-12-27,Firefox,Android,12096
2023-12-27,Firefox,Linux,9854
2023-12-27,Safari,Linux,6468
2023-12-27,Opera,Windows,4068
2023-12-27,Edge,Android,3164
2023-12-27,Samsung Internet,Linux,2087
2023-12-27,Mozilla Compatible Agent,Macintosh,1403
2023-12-27,Opera,Android,1304
2023-12-27,(not set),(not set),1194
2023-12-27,Edge,Macintosh,704
2023-12-27,YaBrowser,Windows,495
2023-12-27,Samsung Internet,Tizen,373
2023-12-27,Firefox,OS/2,315
2023-12-27,Edge,Linux,292
2023-12-27,Opera,Macintosh,282
2023-12-27,Firefox,Firefox OS,195
2023-12-27,PaleMoon,Windows,176
2023-12-27,Vivaldi,Windows,168
2023-12-27,Opera,Linux,164
2023-12-27,Whale Browser,Windows,143
2023-12-27,Whale Browser,Android,138
2023-12-27,Chrome,Fuchsia,122
2023-12-27,SeaMonkey,Windows,111
2023-12-27,Safari,Playstation 4,102
2023-12-27,UC Browser,Android,102
2023-12-26,Safari,iOS,891290
2023-12-26,Chrome,Windows,598779
2023-12-26,Chrome,Android,523994
2023-12-26,Safari,Macintosh,271675
2023-12-26,Edge,Windows,269775
2023-12-26,Chrome,iOS,115376
2023-12-26,Chrome,Linux,103267
2023-12-26,Chrome,Macintosh,94253
2023-12-26,Firefox,Windows,86096
2023-12-26,Chrome,Chrome OS,83109
2023-12-26,Samsung Internet,Android,54986
2023-12-26,Internet Explorer,Windows,29076
2023-12-26,Safari (in-app),iOS,20044
2023-12-26,Android Webview,Android,19416
2023-12-26,Firefox,Macintosh,18260
2023-12-26,Amazon Silk,Android,16928
2023-12-26,Firefox,Android,12757
2023-12-26,Firefox,Linux,9887
2023-12-26,Safari,Linux,6428
2023-12-26,Opera,Windows,3924
2023-12-26,Edge,Android,3274
2023-12-26,Samsung Internet,Linux,2291
2023-12-26,Opera,Android,1389
2023-12-26,Mozilla Compatible Agent,Macintosh,1387
2023-12-26,(not set),(not set),1227
2023-12-26,Edge,Macintosh,679
2023-12-26,YaBrowser,Windows,437
2023-12-26,Samsung Internet,Tizen,399
2023-12-26,Firefox,OS/2,310
2023-12-26,Edge,Linux,302
2023-12-26,Opera,Macintosh,236
2023-12-26,Opera,Linux,201
2023-12-26,Firefox,Firefox OS,192
2023-12-26,PaleMoon,Windows,170
2023-12-26,Vivaldi,Windows,169
2023-12-26,Whale Browser,Windows,145
2023-12-26,Whale Browser,Android,123
2023-12-26,Chrome,Fuchsia,120
2023-12-26,UC Browser,Android,117
2023-12-26,Safari,Playstation 4,105
2023-12-26,Opera Mini,(not set),104
2023-12-26,(not set),iOS,102
2023-12-26,SeaMonkey,Windows,101
2023-12-25,Safari,iOS,800681
2023-12-25,Chrome,Android,511364
2023-12-25,Chrome,Windows,343359
2023-12-25,Safari,Macintosh,223320
2023-12-25,Edge,Windows,167810
2023-12-25,Chrome,iOS,109150
2023-12-25,Chrome,Linux,100642
2023-12-25,Chrome,Chrome OS,79667
2023-12-25,Firefox,Windows,65749
2023-12-25,Chrome,Macintosh,62676
2023-12-25,Internet Explorer,Windows,57031
2023-12-25,Samsung Internet,Android,51919
2023-12-25,Amazon Silk,Android,17509
2023-12-25,Android Webview,Android,16351
2023-12-25,Safari (in-app),iOS,14904
2023-12-25,Firefox,Macintosh,13515
2023-12-25,Firefox,Android,12835
2023-12-25,Firefox,Linux,8831
2023-12-25,Safari,Linux,6054
2023-12-25,Edge,Android,3329
2023-12-25,Opera,Windows,3293
2023-12-25,Samsung Internet,Linux,2136
2023-12-25,Opera,Android,1354
2023-12-25,(not set),(not set),1172
2023-12-25,Mozilla Compatible Agent,Macintosh,1126
2023-12-25,Edge,Macintosh,473
2023-12-25,YaBrowser,Windows,440
2023-12-25,Samsung Internet,Tizen,384
2023-12-25,Firefox,OS/2,330
2023-12-25,Edge,Linux,310
2023-12-25,Opera,Macintosh,205
2023-12-25,Firefox,Firefox OS,176
2023-12-25,PaleMoon,Windows,165
2023-12-25,Vivaldi,Windows,157
2023-12-25,Opera,Linux,155
2023-12-25,Whale Browser,Android,117
2023-12-25,Safari,Playstation 4,107
2023-12-24,Safari,iOS,777686
2023-12-24,Chrome,Android,474489
2023-12-24,Chrome,Windows,353382
2023-12-24,Safari,Macintosh,227961
2023-12-24,Edge,Windows,167795
2023-12-24,Chrome,Linux,101533
2023-12-24,Chrome,iOS,97592
2023-12-24,Chrome,Chrome OS,77823
2023-12-24,Firefox,Windows,66919
2023-12-24,Chrome,Macintosh,63389
2023-12-24,Samsung Internet,Android,51560
2023-12-24,Internet Explorer,Windows,21671
2023-12-24,Safari (in-app),iOS,18077
2023-12-24,Android Webview,Android,16989
2023-12-24,Amazon Silk,Android,16545
2023-12-24,Firefox,Macintosh,14167
2023-12-24,Firefox,Android,11851
2023-12-24,Firefox,Linux,8783
2023-12-24,Safari,Linux,5542
2023-12-24,Edge,Android,3326
2023-12-24,Opera,Windows,3305
2023-12-24,Samsung Internet,Linux,2216
2023-12-24,Opera,Android,1319
2023-12-24,Mozilla Compatible Agent,Macintosh,1186
2023-12-24,(not set),(not set),1109
2023-12-24,Edge,Macintosh,435
2023-12-24,YaBrowser,Windows,379
2023-12-24,Samsung Internet,Tizen,369
2023-12-24,Firefox,OS/2,352
2023-12-24,Edge,Linux,301
2023-12-24,Opera,Macintosh,208
2023-12-24,Firefox,Firefox OS,182
2023-12-24,Opera,Linux,175
2023-12-24,Chrome,Fuchsia,148
2023-12-24,PaleMoon,Windows,146
2023-12-24,Vivaldi,Windows,128
2023-12-24,Whale Browser,Android,105
2023-12-24,Coc Coc,Windows,103
2023-12-23,Safari,iOS,782511
2023-12-23,Chrome,Android,468137
2023-12-23,Chrome,Windows,388390
2023-12-23,Safari,Macintosh,235256
2023-12-23,Edge,Windows,176901
2023-12-23,Chrome,iOS,103144
2023-12-23,Chrome,Linux,98661
2023-12-23,Chrome,Chrome OS,78264
2023-12-23,Firefox,Windows,73956
2023-12-23,Internet Explorer,Windows,70947
2023-12-23,Chrome,Macintosh,68713
2023-12-23,Samsung Internet,Android,48431
2023-12-23,Safari (in-app),iOS,24651
2023-12-23,Android Webview,Android,18190
2023-12-23,Amazon Silk,Android,16377
2023-12-23,Firefox,Macintosh,15468
2023-12-23,Firefox,Android,11689
2023-12-23,Firefox,Linux,9067
2023-12-23,Safari,Linux,5621
2023-12-23,Opera,Windows,3366
2023-12-23,Edge,Android,3168
2023-12-23,Samsung Internet,Linux,2184
2023-12-23,Mozilla Compatible Agent,Macintosh,1434
2023-12-23,Opera,Android,1332
2023-12-23,(not set),(not set),1314
2023-12-23,Edge,Macintosh,479
2023-12-23,Samsung Internet,Tizen,377
2023-12-23,Firefox,OS/2,334
2023-12-23,YaBrowser,Windows,328
2023-12-23,Edge,Linux,298
2023-12-23,Opera,Macintosh,249
2023-12-23,Firefox,Firefox OS,208
2023-12-23,Opera,Linux,172
2023-12-23,PaleMoon,Windows,140
2023-12-23,Chrome,Fuchsia,134
2023-12-23,Vivaldi,Windows,127
2023-12-23,SeaMonkey,Windows,116
2023-12-23,YaBrowser,Android,116
2023-12-23,Safari,Playstation 4,103
2023-12-22,Safari,iOS,771872
2023-12-22,Chrome,Windows,600552
2023-12-22,Chrome,Android,452341
2023-12-22,Edge,Windows,258432
2023-12-22,Safari,Macintosh,243818
2023-12-22,Chrome,Linux,102714
2023-12-22,Chrome,iOS,100139
2023-12-22,Chrome,Macintosh,92838
2023-12-22,Firefox,Windows,86306
2023-12-22,Chrome,Chrome OS,85990
2023-12-22,Internet Explorer,Windows,76239
2023-12-22,Samsung Internet,Android,47601
2023-12-22,Safari (in-app),iOS,25358
2023-12-22,Android Webview,Android,18347
2023-12-22,Firefox,Macintosh,17813
2023-12-22,Amazon Silk,Android,15069
2023-12-22,Firefox,Android,11268
2023-12-22,Firefox,Linux,9211
2023-12-22,Safari,Linux,5950
2023-12-22,Opera,Windows,4001
2023-12-22,Edge,Android,3134
2023-12-22,Samsung Internet,Linux,2027
2023-12-22,(not set),(not set),1918
2023-12-22,Mozilla Compatible Agent,Macintosh,1563
2023-12-22,Opera,Android,1279
2023-12-22,Edge,Macintosh,753
2023-12-22,YaBrowser,Windows,426
2023-12-22,Samsung Internet,Tizen,360
2023-12-22,Firefox,OS/2,317
2023-12-22,Edge,Linux,277
2023-12-22,Vivaldi,Windows,254
2023-12-22,Opera,Macintosh,251
2023-12-22,Firefox,Firefox OS,182
2023-12-22,Opera,Linux,167
2023-12-22,PaleMoon,Windows,162
2023-12-22,Safari,Playstation 4,114
2023-12-22,Whale Browser,Android,104
2023-12-22,Chrome,Fuchsia,102
2023-12-22,Whale Browser,Windows,102
2023-12-21,Safari,iOS,727817
2023-12-21,Chrome,Windows,709666
2023-12-21,Chrome,Android,437856
2023-12-21,Edge,Windows,298859
2023-12-21,Safari,Macintosh,246738
2023-12-21,Chrome,Macintosh,110884
2023-12-21,Chrome,Linux,102231
2023-12-21,Chrome,Chrome OS,99741
2023-12-21,Firefox,Windows,94160
2023-12-21,Chrome,iOS,93790
2023-12-21,Samsung Internet,Android,45853
2023-12-21,Safari (in-app),iOS,22216
2023-12-21,Firefox,Macintosh,18580
2023-12-21,Internet Explorer,Windows,18174
2023-12-21,Android Webview,Android,16592
2023-12-21,Amazon Silk,Android,13763
2023-12-21,Firefox,Linux,10285
2023-12-21,Firefox,Android,10248
2023-12-21,Safari,Linux,6193
2023-12-21,Opera,Windows,4303
2023-12-21,Edge,Android,2994
2023-12-21,Samsung Internet,Linux,2013
2023-12-21,Mozilla Compatible Agent,Macintosh,1438
2023-12-21,(not set),(not set),1302
2023-12-21,Opera,Android,1228
2023-12-21,Edge,Macintosh,856
2023-12-21,YaBrowser,Windows,507
2023-12-21,Samsung Internet,Tizen,367
2023-12-21,Edge,Linux,304
2023-12-21,Firefox,OS/2,297
2023-12-21,Opera,Macintosh,268
2023-12-21,PaleMoon,Windows,193
2023-12-21,Opera,Linux,173
2023-12-21,Firefox,Firefox OS,158
2023-12-21,Whale Browser,Android,120
2023-12-21,Vivaldi,Windows,118
2023-12-21,Chrome,Fuchsia,112
2023-12-21,Whale Browser,Windows,112
2023-12-21,UC Browser,Android,108
2023-12-21,Safari,Playstation 4,106
2023-12-21,Safari,Windows,104
2023-12-20,Chrome,Windows,781275
2023-12-20,Safari,iOS,706456
2023-12-20,Chrome,Android,417212
2023-12-20,Edge,Windows,310987
2023-12-20,Safari,Macintosh,262998
2023-12-20,Chrome,Macintosh,118285
2023-12-20,Chrome,Chrome OS,113328
2023-12-20,Chrome,Linux,100628
2023-12-20,Firefox,Windows,96426
2023-12-20,Chrome,iOS,90659
2023-12-20,Samsung Internet,Android,42624
2023-12-20,Internet Explorer,Windows,27828
2023-12-20,Safari (in-app),iOS,22533
2023-12-20,Firefox,Macintosh,19455
2023-12-20,Android Webview,Android,16801
2023-12-20,Amazon Silk,Android,13638
2023-12-20,Firefox,Android,10216
2023-12-20,Firefox,Linux,10209
2023-12-20,Safari,Linux,6324
2023-12-20,Opera,Windows,4302
2023-12-20,Edge,Android,2873
2023-12-20,Samsung Internet,Linux,1864
2023-12-20,Mozilla Compatible Agent,Macintosh,1509
2023-12-20,Opera,Android,1281
2023-12-20,(not set),(not set),1253
2023-12-20,Edge,Macintosh,1007
2023-12-20,YaBrowser,Windows,534
2023-12-20,Samsung Internet,Tizen,388
2023-12-20,Opera,Macintosh,292
2023-12-20,Edge,Linux,287
2023-12-20,Firefox,OS/2,264
2023-12-20,PaleMoon,Windows,174
2023-12-20,Opera,Linux,166
2023-12-20,Whale Browser,Android,163
2023-12-20,Firefox,Firefox OS,155
2023-12-20,Whale Browser,Windows,137
2023-12-20,UC Browser,Android,127
2023-12-20,Chrome,Fuchsia,109
2023-12-20,Vivaldi,Windows,108
2023-12-20,Safari,Windows,104
2023-12-19,Chrome,Windows,820808
2023-12-19,Safari,iOS,724954
2023-12-19,Chrome,Android,435924
2023-12-19,Edge,Windows,327097
2023-12-19,Safari,Macintosh,261590
2023-12-19,Chrome,Chrome OS,132222
2023-12-19,Chrome,Macintosh,125785
2023-12-19,Firefox,Windows,100374
2023-12-19,Chrome,Linux,98443
2023-12-19,Chrome,iOS,93560
2023-12-19,Samsung Internet,Android,44598
2023-12-19,Firefox,Macintosh,20873
2023-12-19,Safari (in-app),iOS,19144
2023-12-19,Android Webview,Android,15299
2023-12-19,Amazon Silk,Android,14384
2023-12-19,Internet Explorer,Windows,13001
2023-12-19,Firefox,Linux,10604
2023-12-19,Firefox,Android,10155
2023-12-19,Safari,Linux,6099
2023-12-19,Opera,Windows,4482
2023-12-19,Edge,Android,3017
2023-12-19,Samsung Internet,Linux,1916
2023-12-19,Mozilla Compatible Agent,Macintosh,1411
2023-12-19,Opera,Android,1333
2023-12-19,(not set),(not set),1259
2023-12-19,Edge,Macintosh,1047
2023-12-19,YaBrowser,Windows,612
2023-12-19,Samsung Internet,Tizen,370
2023-12-19,Opera,Macintosh,319
2023-12-19,Edge,Linux,301
2023-12-19,Firefox,OS/2,261
2023-12-19,PaleMoon,Windows,204
2023-12-19,Opera,Linux,185
2023-12-19,Firefox,Firefox OS,160
2023-12-19,Whale Browser,Windows,145
2023-12-19,UC Browser,Android,128
2023-12-19,Chrome,Fuchsia,120
2023-12-19,Coc Coc,Windows,118
2023-12-19,YaBrowser,Android,113
2023-12-19,SeaMonkey,Windows,110
2023-12-19,Whale Browser,Android,109
2023-12-19,Mozilla,Windows,104
2023-12-19,Safari,Windows,101
2023-12-18,Safari,iOS,965845
2023-12-18,Chrome,Windows,926111
2023-12-18,Chrome,Android,572181
2023-12-18,Edge,Windows,385910
2023-12-18,Safari,Macintosh,327171
2023-12-18,Chrome,Macintosh,147218
2023-12-18,Chrome,Chrome OS,144881
2023-12-18,Firefox,Windows,121005
2023-12-18,Chrome,iOS,119971
2023-12-18,Chrome,Linux,104767
2023-12-18,Samsung Internet,Android,58055
2023-12-18,Firefox,Macintosh,25518
2023-12-18,Safari (in-app),iOS,24469
2023-12-18,Android Webview,Android,20578
2023-12-18,Amazon Silk,Android,19427
2023-12-18,Firefox,Android,13249
2023-12-18,Firefox,Linux,11712
2023-12-18,Safari,Linux,6000
