date,browser,visits
2024-01-04,Internet Explorer,71504
2024-01-03,Internet Explorer,59083
2024-01-02,Internet Explorer,35386
2024-01-01,Internet Explorer,54565
2023-12-31,Internet Explorer,9140
2023-12-30,Internet Explorer,33643
2023-12-29,Internet Explorer,29280
2023-12-28,Internet Explorer,74130
2023-12-27,Internet Explorer,42313
2023-12-26,Internet Explorer,29089
2023-12-25,Internet Explorer,57031
2023-12-24,Internet Explorer,21671
2023-12-23,Internet Explorer,70947
2023-12-22,Internet Explorer,76239
2023-12-21,Internet Explorer,18178
2023-12-20,Internet Explorer,27828
2023-12-19,Internet Explorer,13006
2023-12-18,Internet Explorer,2584
2023-12-17,Internet Explorer,1642
2023-12-16,Internet Explorer,1665
2023-12-15,Internet Explorer,2249
2023-12-14,Internet Explorer,2415
2023-12-13,Internet Explorer,2266
2023-12-12,Internet Explorer,2272
2023-12-11,Internet Explorer,2263
2023-12-10,Internet Explorer,1598
2023-12-09,Internet Explorer,1665
2023-12-08,Internet Explorer,2110
2023-12-07,Internet Explorer,2288
2023-12-06,Internet Explorer,77904
2023-12-05,Internet Explorer,51588
2023-12-04,Internet Explorer,81260
2023-12-03,Internet Explorer,32330
2023-12-02,Internet Explorer,18533
2023-12-01,Internet Explorer,30769
2023-11-30,Internet Explorer,5719
2023-11-29,Internet Explorer,51267
2023-11-28,Internet Explorer,3199
2023-11-27,Internet Explorer,9250
2023-11-26,Internet Explorer,8276
2023-11-25,Internet Explorer,2133
2023-11-24,Internet Explorer,51592
2023-11-23,Internet Explorer,2312
2023-11-22,Internet Explorer,2726
2023-11-21,Internet Explorer,3000
2023-11-20,Internet Explorer,2949
2023-11-19,Internet Explorer,2067
2023-11-18,Internet Explorer,2087
2023-11-17,Internet Explorer,2717
2023-11-16,Internet Explorer,2871
2023-11-15,Internet Explorer,2953
2023-11-14,Internet Explorer,3050
2023-11-13,Internet Explorer,2752
2023-11-12,Internet Explorer,2086
2023-11-11,Internet Explorer,2043
2023-11-10,Internet Explorer,2532
2023-11-09,Internet Explorer,2926
2023-11-08,Internet Explorer,2855
2023-11-07,Internet Explorer,2795
2023-11-06,Internet Explorer,2902
2023-11-05,Internet Explorer,2116
2023-11-04,Internet Explorer,2304
2023-11-03,Internet Explorer,3520
2023-11-02,Internet Explorer,4452
2023-11-01,Internet Explorer,4327
2023-10-31,Internet Explorer,4334
2023-10-30,Internet Explorer,4616
2023-10-29,Internet Explorer,3381
2023-10-28,Internet Explorer,3372
2023-10-27,Internet Explorer,4121
2023-10-26,Internet Explorer,4466
2023-10-25,Internet Explorer,4699
2023-10-24,Internet Explorer,4622
2023-10-23,Internet Explorer,4326
2023-10-22,Internet Explorer,3274
2023-10-21,Internet Explorer,3287
2023-10-20,Internet Explorer,4361
2023-10-19,Internet Explorer,4385
2023-10-18,Internet Explorer,4515
2023-10-17,Internet Explorer,4618
2023-10-16,Internet Explorer,4495
2023-10-15,Internet Explorer,3262
2023-10-14,Internet Explorer,3503
2023-10-13,Internet Explorer,4438
2023-10-12,Internet Explorer,4357
2023-10-11,Internet Explorer,4198
2023-10-10,Internet Explorer,4080
2023-10-09,Internet Explorer,3938
2023-10-08,Internet Explorer,3029
2023-10-07,Internet Explorer,3179
