date,mobile_device,visits
2023-09-02,(not set),767629
2023-09-02,0PM912,2
2023-09-02,0PM92,1
2023-09-02,1,3
2023-09-02,1 Plus,5
2023-09-02,1.3,8
2023-09-02,1.4,17
2023-09-02,100003561,9
2023-09-02,100003562,17
2023-09-02,100005206,3
2023-09-02,100011885,43
2023-09-02,100011886,56
2023-09-02,100011886A,2
2023-09-02,100015685-A,4
2023-09-02,100026191,10
2023-09-02,100043279,1
2023-09-02,100044018G,1
2023-09-02,100044018P,4
2023-09-02,100071481,23
2023-09-02,100071483,23
2023-09-02,100071485,57
2023-09-02,1050F,12
2023-09-02,10T,3
2023-09-02,13 Lite,2
2023-09-02,1380F,1
2023-09-02,1601,4
2023-09-02,1609,5
2023-09-02,1610,16
2023-09-02,16s,1
2023-09-02,1707,1
2023-09-02,1713,1
2023-09-02,1714,4
2023-09-02,1716,9
2023-09-02,1718,8
2023-09-02,1723,4
2023-09-02,1724,13
2023-09-02,1726,3
2023-09-02,1727,3
2023-09-02,18,1
2023-09-02,1801,9
2023-09-02,1802,5
2023-09-02,1803,6
2023-09-02,1804,7
2023-09-02,1806,3
2023-09-02,1807,8
2023-09-02,1808,10
2023-09-02,1811,22
2023-09-02,1812,2
2023-09-02,1812_19,1
2023-09-02,1814,6
2023-09-02,1815,4
2023-09-02,1816,7
2023-09-02,1817,3
2023-09-02,1818,9
2023-09-02,1819,12
2023-09-02,1820,77
2023-09-02,1823,1
2023-09-02,1825-I01,1
2023-09-02,1851,1
2023-09-02,1901,49
2023-09-02,1902,15
2023-09-02,1904,23
2023-09-02,1906,96
2023-09-02,1906_20,1
2023-09-02,1907,14
2023-09-02,1907_19,5
2023-09-02,1908,6
2023-09-02,1908_19,1
2023-09-02,1909,4
2023-09-02,1910,1
2023-09-02,1915,12
2023-09-02,1916,3
2023-09-02,1917,1
2023-09-02,1919,6
2023-09-02,1920,16
2023-09-02,1920_20,1
2023-09-02,1921,1
2023-09-02,1933,3
2023-09-02,1935,5
2023-09-02,1938,19
2023-09-02,1951,9
2023-09-02,2,3
2023-09-02,2 Pro,1
2023-09-02,2 V,15
2023-09-02,2 V Tella,12
2023-09-02,2.1,5
2023-09-02,2.2,6
2023-09-02,2.3,9
2023-09-02,2.4,4
2023-09-02,2007,8
2023-09-02,2019,9
2023-09-02,2021/22 UHD Android TV,1
2023-09-02,2032,2
2023-09-02,2050,2
2023-09-02,2050RU,1
2023-09-02,21051182C,2
2023-09-02,21051182G,3
2023-09-02,21061110AG,7
2023-09-02,21061119AG,12
2023-09-02,21061119AL,3
2023-09-02,21061119BI,10
2023-09-02,21061119DG,5
2023-09-02,2106118C,2
2023-09-02,2107113SG,14
2023-09-02,2107119DC,3
2023-09-02,21081111RG,21
2023-09-02,21091116AC,5
2023-09-02,21091116AG,11
2023-09-02,21091116AI,3
2023-09-02,21091116C,11
2023-09-02,21091116I,13
2023-09-02,21091116UG,8
2023-09-02,21091116UI,1
2023-09-02,2109119DG,51
2023-09-02,2109119DI,2
2023-09-02,211033MI,14
2023-09-02,21121119SC,13
2023-09-02,21121119SG,13
2023-09-02,21121119TL,6
2023-09-02,21121119VL,5
2023-09-02,21121210G,5
2023-09-02,2112123AC,3
2023-09-02,2112123AG,6
2023-09-02,22011119UY,4
2023-09-02,2201116PG,16
2023-09-02,2201116PI,1
2023-09-02,2201116SG,24
2023-09-02,2201116SI,2
2023-09-02,2201116TG,33
2023-09-02,2201117PG,7
2023-09-02,2201117PI,4
2023-09-02,2201117SG,16
2023-09-02,2201117SI,3
2023-09-02,2201117SL,4
2023-09-02,2201117SY,21
2023-09-02,2201117TG,28
2023-09-02,2201117TI,19
2023-09-02,2201117TL,14
2023-09-02,2201117TY,27
2023-09-02,2201122C,4
2023-09-02,2201122G,5
2023-09-02,2201123C,5
2023-09-02,2201123G,3
2023-09-02,22021211RC,1
2023-09-02,22021211RG,2
2023-09-02,220233L2C,2
2023-09-02,220233L2G,41
2023-09-02,220233L2I,23
2023-09-02,22031116AI,1
2023-09-02,22031116BG,1
2023-09-02,2203121C,1
2023-09-02,2203129G,8
2023-09-02,220333QAG,29
2023-09-02,220333QBI,24
2023-09-02,220333QL,36
2023-09-02,220333QNY,14
2023-09-02,220333QPG,10
2023-09-02,22041211AC,20
2023-09-02,22041216C,7
2023-09-02,22041216G,4
2023-09-02,22041216I,4
2023-09-02,22041216UC,1
2023-09-02,22041219C,1
2023-09-02,22041219G,1
2023-09-02,22041219I,13
2023-09-02,22041219NY,1
2023-09-02,22041219PI,8
2023-09-02,2206122SC,10
2023-09-02,2207117BPG,11
2023-09-02,22071212AG,14
2023-09-02,22071219AI,3
2023-09-02,22071219CG,2
2023-09-02,22071219CI,3
2023-09-02,220733SFG,23
2023-09-02,220733SG,49
2023-09-02,220733SH,3
2023-09-02,220733SI,21
2023-09-02,220733SL,32
2023-09-02,220733SPH,8
2023-09-02,220733SPI,13
2023-09-02,220743FI,7
2023-09-02,22081212C,2
2023-09-02,22081212UG,15
2023-09-02,22081283G,1
2023-09-02,22087RA4DI,1
2023-09-02,2209116AG,10
2023-09-02,2209129SC,1
2023-09-02,22101316C,5
2023-09-02,22101316G,14
2023-09-02,22101316I,3
2023-09-02,22101316UCP,1
2023-09-02,22101316UG,4
2023-09-02,22101316UP,2
2023-09-02,22101317C,2
2023-09-02,22101320C,1
2023-09-02,22101320G,14
2023-09-02,22101320I,2
2023-09-02,2210132C,3
2023-09-02,2210132G,1
2023-09-02,22111317I,9
2023-09-02,22111317PG,3
2023-09-02,22111317PI,1
2023-09-02,2211133C,8
2023-09-02,2211133G,2
2023-09-02,22120RN86C,1
2023-09-02,22120RN86G,8
2023-09-02,22120RN86I,4
2023-09-02,22126RN91Y,12
2023-09-02,22127PC95I,1
2023-09-02,22127RK46C,137
2023-09-02,2212ARNC4L,13
2023-09-02,23013PC75G,2
2023-09-02,23013RK75C,1
2023-09-02,23021RAA2Y,5
2023-09-02,23021RAAEG,12
2023-09-02,23026RN54G,45
2023-09-02,23027RAD4I,2
2023-09-02,23028RA60L,4
2023-09-02,23028RN4DG,8
2023-09-02,23028RN4DI,31
2023-09-02,23028RNCAG,17
2023-09-02,23030RAC7Y,12
2023-09-02,2303ERA42L,8
2023-09-02,23043RP34C,2
2023-09-02,23043RP34G,2
2023-09-02,23046RP50C,1
2023-09-02,23049PCD8G,7
2023-09-02,23049RAD8C,6
2023-09-02,2304FPN6DC,2
2023-09-02,2Q55100,6
2023-09-02,2e,1
2023-09-02,3.1 A,9
2023-09-02,3.1 C,3
2023-09-02,3.1 Plus,11
2023-09-02,3.2,5
2023-09-02,3.4,7
2023-09-02,302U,1
2023-09-02,3830,3
2023-09-02,3V,16
2023-09-02,4.2,2
2023-09-02,4013X,4
2023-09-02,4016X,1
2023-09-02,4034G,1
2023-09-02,4034T,1
2023-09-02,4044C,10
2023-09-02,4044O,10
2023-09-02,4047D,1
2023-09-02,4049G,1
2023-09-02,4056W,5
2023-09-02,4056Z,2
2023-09-02,4060A,3
2023-09-02,4060O,2
2023-09-02,4063F,12
2023-09-02,4087U_EEA,3
2023-09-02,4188C,30
2023-09-02,4188O,2
2023-09-02,4188R,38
2023-09-02,4188S,11
2023-09-02,5.0,1
2023-09-02,5.1,1
2023-09-02,5.1 Plus,4
2023-09-02,5.3,3
2023-09-02,5.4,2
2023-09-02,5001J,1
2023-09-02,5002A,3
2023-09-02,5002B,17
2023-09-02,5002C,10
2023-09-02,5002E,21
2023-09-02,5002H_EEA,5
2023-09-02,5002L,6
2023-09-02,5002R,125
2023-09-02,5002S,5
2023-09-02,5002W,3
2023-09-02,5004C,1
2023-09-02,5004R,19
2023-09-02,5004S,8
2023-09-02,5005R,21
2023-09-02,5007A,3
2023-09-02,5007G,1
2023-09-02,5007S,91
2023-09-02,5007W,29
2023-09-02,5007Z,59
2023-09-02,5008R,12
2023-09-02,5010G,6
2023-09-02,5015D,1
2023-09-02,5024A,8
2023-09-02,5024J,1
2023-09-02,5026A,1
2023-09-02,5027B,1
2023-09-02,5028A,19
2023-09-02,5029D,1
2023-09-02,5029E,17
2023-09-02,5029F,1
2023-09-02,5030A,11
2023-09-02,5030D EEA,2
2023-09-02,5030M,1
2023-09-02,5031D,2
2023-09-02,5031G,6
2023-09-02,5032W,11
2023-09-02,5033A,3
2023-09-02,5033D_EEA,1
2023-09-02,5033E,14
2023-09-02,5033EP,17
2023-09-02,5033F,1
2023-09-02,5033F_EEA,5
2023-09-02,5033G,1
2023-09-02,5033M,11
2023-09-02,5033MP,1
2023-09-02,5033S,1
2023-09-02,5033T,1
2023-09-02,5033X_EEA,2
2023-09-02,5041C,28
2023-09-02,5044C,1
2023-09-02,5044O,1
2023-09-02,5044R,15
2023-09-02,5044S,2
2023-09-02,5046G,2
2023-09-02,5048U,1
2023-09-02,5049S,34
2023-09-02,5049W,3
2023-09-02,5049Z,1
2023-09-02,5051X,1
2023-09-02,5054O,9
2023-09-02,5056N,2
2023-09-02,5058A,5
2023-09-02,5058I,1
2023-09-02,5059R,17
2023-09-02,5059S,24
2023-09-02,5061A,1
2023-09-02,5062W,23
2023-09-02,5062Z,23
2023-09-02,5087Z,82
2023-09-02,5090Y,6
2023-09-02,5098O,2
2023-09-02,5099A,3
2023-09-02,5099Y,1
2023-09-02,510,1
2023-09-02,5102L,1
2023-09-02,5102O,2
2023-09-02,5102P,2
2023-09-02,5131A,9
2023-09-02,6.1,8
2023-09-02,6.1 Plus,2
2023-09-02,6.2,1
2023-09-02,6002A,5
2023-09-02,6025D,2
2023-09-02,605SH,1
2023-09-02,6062W,2
2023-09-02,6102D,1
2023-09-02,6102H,1
2023-09-02,6125D,8
2023-09-02,6125F,17
2023-09-02,6159K,1
2023-09-02,6165A,7
2023-09-02,6165H,2
2023-09-02,6165S,13
2023-09-02,640,21
2023-09-02,6501,2
2023-09-02,6800Pro,2
2023-09-02,7 Plus,1
2023-09-02,7.1,1
2023-09-02,7.2,11
2023-09-02,7040,5
2023-09-02,706SH,2
2023-09-02,733TPC,1
2023-09-02,7540N,1
2023-09-02,7840,1
2023-09-02,8 V 5G UW,15
2023-09-02,8.3 5G,8
2023-09-02,8010,2
2023-09-02,8030,3
2023-09-02,8050E,1
2023-09-02,8050G,9
2023-09-02,8067,4
2023-09-02,8088X_EEA,1
2023-09-02,8094X,1
2023-09-02,830F,1
2023-09-02,9,1
2023-09-02,9000,1
2023-09-02,9006W,15
2023-09-02,9007T,1
2023-09-02,9009G,4
2023-09-02,9013A,2
2023-09-02,9013T,1
2023-09-02,9015B,2
2023-09-02,901ZT,1
2023-09-02,9024O,2
2023-09-02,9024W,6
2023-09-02,9027W,1
2023-09-02,9029W,2
2023-09-02,9029Z,9
2023-09-02,9032T,1
2023-09-02,9032W,9
2023-09-02,9032Z,70
2023-09-02,9045,2
2023-09-02,9048S,15
2023-09-02,9137W,47
2023-09-02,9183W,2
2023-09-02,9198S,14
2023-09-02,9300,1
2023-09-02,9309X,2
2023-09-02,9800,2
2023-09-02,A006,11
2023-09-02,A009,8
2023-09-02,A01L,5
2023-09-02,A0620,1
2023-09-02,A10,1
2023-09-02,A10-70F,40
2023-09-02,A1000,2
2023-09-02,A1000s,2
2023-09-02,A101FC,2
2023-09-02,A101OP,3
2023-09-02,A101SH,1
2023-09-02,A103OP,2
2023-09-02,A11,4
2023-09-02,A11 Pro Max,3
2023-09-02,A11w,1
2023-09-02,A14,2
2023-09-02,A16 Plus,16
2023-09-02,A1601,32
2023-09-02,A200,16
2023-09-02,A2010P,1
