date,mobile_device,visits
2024-01-04,iPhone,1227045
2024-01-04,Chrome,1137912
2024-01-04,Safari,532993
2024-01-04,Edge,460263
2024-01-04,Firefox,141374
2024-01-04,ChromeBook,140851
2024-01-04,(not set),80603
2024-01-04,Internet Explorer,71277
2024-01-04,iPad,55589
2024-01-04,65E83GAVT,47961
2024-01-04,SM-S901U,27394
2024-01-04,SM-S908U,21594
2024-01-04,SM-S918U,21367
2024-01-04,SM-G991U,19982
2024-01-04,SM-S911U,19569
2024-01-04,Firefox for Android,13884
2024-01-04,SM-G998U,13018
2024-01-04,Pixel 7,12179
2024-01-04,SM-S916U,11788
2024-01-04,SM-S906U,11363
2024-01-04,Pixel 6,10998
2024-01-04,Pixel 6a,10786
2024-01-04,SM-G970U,10041
2024-01-04,SM-A146U,9555
2024-01-04,Pixel 7 Pro,9422
2024-01-04,SM-G781V,8121
2024-01-04,SM-G973U,8116
2024-01-04,SM-G960U,7877
2024-01-04,SM-G996U,7865
2024-01-04,SM-G781U,7762
2024-01-04,85A60GAVT,7482
2024-01-04,SM-A326B,7215
2024-01-04,Pixel 6 Pro,6159
2024-01-04,SM-G990U,5839
2024-01-04,SM-A136U,5742
2024-01-04,moto g pure,5639
2024-01-04,Moto G Power (2021),5531
2024-01-04,Opera,5521
2024-01-04,ES340,5462
2024-01-04,Edge 5G UW,5427
2024-01-04,SM-G975U,5191
2024-01-04,Moto G Power (2022),5033
2024-01-04,SM-A037U,4930
2024-01-04,SM-G990U2,4897
2024-01-04,SM-A426U,4621
2024-01-04,SM-S918U1,4354
2024-01-04,Pixel 7a,4335
2024-01-04,KFTRWI,4322
2024-01-04,SM-G950U,4255
2024-01-04,Pixel 8 Pro,4199
2024-01-04,SM-N986U,4073
2024-01-04,SM-G986U,4015
2024-01-04,Moto G Stylus 5G,3924
2024-01-04,SM-G965U,3879
2024-01-04,SM-A536U,3796
2024-01-04,SM-A125U,3739
2024-01-04,Pixel 4a,3618
2024-01-04,Moto G 5G (2022),3583
2024-01-04,KFMAWI,3577
2024-01-04,SM-S908U1,3568
2024-01-04,SM-N960U,3366
2024-01-04,SM-A546U,3192
2024-01-04,Pixel 8,3163
2024-01-04,Moto G Stylus 5G (2022),3114
2024-01-04,Moto G Power,3093
2024-01-04,SM-A526U,3007
2024-01-04,KFONWI,2965
2024-01-04,SM-A037F,2928
2024-01-04,Pixel 5,2823
2024-01-04,SM-S136DL,2703
2024-01-04,SM-G981U,2690
2024-01-04,HA75A6500UWT,2599
2024-01-04,SM-X200,2535
2024-01-04,Moto G Stylus,2510
2024-01-04,SM-A515U,2498
2024-01-04,SM-G991U1,2489
2024-01-04,SM-S901U1,2487
2024-01-04,one 5G ace,2479
2024-01-04,SM-A716U,2468
2024-01-04,SM-N975U,2453
2024-01-04,SM-G781U1,2419
2024-01-04,SM-N981U,2404
2024-01-04,SM-A102U,2364
2024-01-04,moto g play (2023),2308
2024-01-04,SM-G970U1,2282
2024-01-04,SM-S711U,2136
2024-01-04,75A53FXVT,2128
2024-01-04,SM-G998U1,2105
2024-01-04,SM-G973U1,2083
2024-01-04,One 5G UW Ace,2040
2024-01-04,SM-S911U1,1989
2024-01-04,moto g play (2021),1960
2024-01-04,SM-A135U,1910
2024-01-04,SM-G988U,1908
2024-01-04,Edge (2022),1902
2024-01-04,SM-F711U,1884
2024-01-04,SM-F721U,1884
2024-01-04,SM-T510,1861
2024-01-04,SM-S146VL,1800
2024-01-04,SM-A505U,1792
2024-01-04,SM-G981V,1783
2024-01-04,Moto Z4,1755
2024-01-04,DE2118,1754
2024-01-04,Pixel 5a,1749
2024-01-04,SM-A536U1,1733
2024-01-04,Pixel 3a,1710
2024-01-04,moto g 5G - 2023,1704
2024-01-04,moto g stylus 5G - 2023,1690
2024-01-04,One 5G UW,1687
2024-01-04,SM-G960U1,1673
2024-01-04,SM-T500,1634
2024-01-04,SM-T580,1612
2024-01-04,Edge Plus 5G UW (2022),1601
2024-01-04,Moto G Stylus (2022),1601
2024-01-04,Moto G7 Power,1589
2024-01-04,SM-G955U,1585
2024-01-04,SM-F936U,1558
2024-01-04,SM-N950U,1544
2024-01-04,SM-S536DL,1543
2024-01-04,SM-A146U1,1503
2024-01-04,Pixel 4a (5G),1465
2024-01-04,TB-X606F,1459
2024-01-04,iPhone 13,1457
2024-01-04,SM-N970U,1450
2024-01-04,SM-T220,1434
2024-01-04,SM-S906U1,1426
2024-01-04,SM-G930V,1421
2024-01-04,KSFUWI,1395
2024-01-04,SM-F731U,1391
2024-01-04,SM-A546U1,1348
2024-01-04,Pixel 3,1343
2024-01-04,SM-A236U,1305
2024-01-04,SM-G975U1,1293
2024-01-04,SM-A205U,1292
2024-01-04,iPhone 14 Pro Max,1289
2024-01-04,SM-G981U1,1280
2024-01-04,SM-G990U1,1264
2024-01-04,E6910,1243
2024-01-04,SM-A536V,1226
2024-01-04,Moto G Power 5G - 2023,1209
2024-01-04,KFKAWI,1194
2024-01-04,iPhone 11,1191
2024-01-04,iPhone 13 Pro Max,1189
2024-01-04,SM-F946U,1172
2024-01-04,SM-F926U,1155
2024-01-04,SM-A516U,1132
2024-01-04,moto e,1121
2024-01-04,SM-P610,1093
2024-01-04,SM-S102DL,1089
2024-01-04,LM-V600,1072
2024-01-04,SM-A215U,1066
2024-01-04,SM-S916U1,1041
2024-01-04,SM-A716V,1020
2024-01-04,SM-G996U1,1008
2024-01-03,iPhone,1114943
2024-01-03,Chrome,1069957
2024-01-03,Safari,515847
2024-01-03,Edge,418542
2024-01-03,Firefox,136820
2024-01-03,ChromeBook,125533
2024-01-03,(not set),71732
2024-01-03,Internet Explorer,58765
2024-01-03,iPad,52160
2024-01-03,65E83GAVT,47389
2024-01-03,SM-S901U,24003
2024-01-03,SM-S908U,20068
2024-01-03,SM-S918U,19410
2024-01-03,SM-G991U,18327
2024-01-03,SM-S911U,17496
2024-01-03,Firefox for Android,13152
2024-01-03,SM-G998U,11855
2024-01-03,Pixel 7,10953
2024-01-03,SM-S916U,10739
2024-01-03,SM-S906U,10344
2024-01-03,Pixel 6a,10123
2024-01-03,Pixel 6,9570
2024-01-03,SM-G970U,9147
2024-01-03,SM-A146U,9062
2024-01-03,Pixel 7 Pro,7979
2024-01-03,85A60GAVT,7876
2024-01-03,SM-G781V,7405
2024-01-03,SM-G973U,7355
2024-01-03,SM-G960U,7287
2024-01-03,SM-G781U,7247
2024-01-03,SM-G996U,6874
2024-01-03,SM-A326B,6503
2024-01-03,Pixel 6 Pro,5664
2024-01-03,ES340,5483
2024-01-03,SM-A136U,5328
2024-01-03,SM-G990U,5323
2024-01-03,Opera,5301
2024-01-03,Edge 5G UW,5131
2024-01-03,moto g pure,5016
2024-01-03,Moto G Power (2021),4946
2024-01-03,SM-G975U,4763
2024-01-03,Moto G Power (2022),4630
2024-01-03,SM-A037U,4623
2024-01-03,SM-A426U,4296
2024-01-03,SM-G990U2,4239
2024-01-03,KFTRWI,4047
2024-01-03,SM-S918U1,4000
2024-01-03,SM-G950U,3984
2024-01-03,Pixel 7a,3803
2024-01-03,SM-N986U,3783
2024-01-03,SM-G986U,3770
2024-01-03,Moto G Stylus 5G,3693
2024-01-03,Pixel 8 Pro,3662
2024-01-03,SM-A125U,3559
2024-01-03,SM-G965U,3496
2024-01-03,SM-S908U1,3409
2024-01-03,SM-A536U,3289
2024-01-03,SM-N960U,3277
2024-01-03,Pixel 4a,3249
2024-01-03,KFMAWI,3191
2024-01-03,Moto G 5G (2022),3138
