date,os_version,visits
2023-11-07,10,343994
2023-10-17,10,334916
2023-11-06,10,329274
2023-11-02,10,325437
2023-11-09,10,324777
2023-10-24,10,322847
2023-11-15,10,321930
2023-12-12,10,318438
2023-11-01,10,316936
2024-01-04,10,315721
2023-11-08,10,314819
2023-10-25,10,314396
2023-11-13,10,313900
2023-11-28,10,312728
2023-10-16,10,311433
2023-10-23,10,311060
2023-11-03,10,310530
2023-12-13,10,310495
2023-11-14,10,310403
2024-01-03,10,309762
2023-10-11,10,309010
2023-12-20,10,308244
2023-10-12,10,306915
2023-10-31,10,305630
2023-12-11,10,304834
2023-12-19,10,304376
2023-12-14,10,304005
2023-12-21,10,303537
2023-12-04,10,300132
2023-12-05,10,300119
2023-10-26,10,297529
2023-11-30,10,296872
2024-01-02,10,296585
2023-11-29,10,296498
2023-10-10,10,296306
2023-10-30,10,295834
2023-11-27,10,295175
2023-12-07,10,294460
2023-12-06,10,293983
2023-11-21,10,293920
2023-12-01,10,292809
2023-11-22,10,291960
2023-10-19,10,291899
2023-10-18,10,289979
2023-10-13,10,288493
2023-12-15,10,288098
2023-11-10,10,287666
2023-11-20,10,286195
2023-11-16,10,281981
2023-10-27,10,277353
2023-10-20,10,276767
2023-12-27,10,275872
2023-11-17,10,275025
2023-12-08,10,274959
2023-12-29,10,272110
2023-12-28,10,271966
2023-10-09,10,266582
2023-12-18,10,260624
2023-12-22,10,253982
2023-12-26,10,232566
2023-11-04,10,229000
2023-11-24,10,227721
2023-11-11,10,226334
2023-10-07,10,223215
2023-11-05,10,222732
2023-11-23,10,219734
2023-11-12,10,219140
2023-11-18,10,213096
2023-10-15,10,212694
2023-10-14,10,211258
2023-10-28,10,208441
2023-12-02,10,206926
2023-10-08,10,206316
2023-12-16,10,205306
2023-12-03,10,203243
2023-11-19,10,202489
2023-10-29,10,201755
2023-11-26,10,199747
2024-01-01,10,197880
2023-10-22,10,194939
2023-12-30,10,194468
2023-11-25,10,192326
2023-12-17,10,190789
2023-12-31,10,187555
2023-12-10,10,184678
2023-12-23,10,183698
2023-10-21,10,179159
2023-12-24,10,167523
2023-12-25,10,166480
2023-12-09,10,163394
2023-12-04,11,116256
2023-12-13,11,116055
2023-11-27,11,116034
2023-11-06,11,115905
2023-11-13,11,114054
2023-11-03,11,114044
2023-12-05,11,113848
2023-11-14,11,113485
2023-11-09,11,112841
2023-11-07,11,112756
2023-12-12,11,112389
2023-11-28,11,112298
2023-11-29,11,112220
2023-11-02,11,110096
2023-12-06,11,110043
2023-12-14,11,109755
2023-11-01,11,109731
2023-11-08,11,109427
2023-12-07,11,108995
2023-12-21,11,108970
2023-11-10,11,108830
2023-12-20,11,108144
2023-12-11,11,108073
2024-01-02,11,106815
2023-11-22,11,106681
2023-12-01,11,106408
2023-10-17,11,105519
2023-10-23,11,105279
2023-12-15,11,104417
2023-12-19,11,104127
2023-11-21,11,103868
2023-11-15,11,103347
2023-11-30,11,103333
2024-01-04,11,103177
2023-10-25,11,102780
2023-10-31,11,102334
2023-10-16,11,102283
2023-10-24,11,101831
2023-11-04,11,101426
2023-11-11,11,101405
2023-12-08,11,101215
2023-10-30,11,101039
2024-01-03,11,100931
2023-11-12,11,100615
2023-11-16,11,99161
2023-12-03,11,99042
2023-11-05,11,98825
2023-12-27,11,98695
2023-12-28,11,98452
2023-10-18,11,98082
2023-12-29,11,98070
2023-10-11,11,98008
2023-11-23,11,97989
2023-10-26,11,97780
2023-10-19,11,97581
2023-11-24,11,97367
2023-11-19,11,97225
2023-12-22,11,97119
2023-10-12,11,96463
2023-11-20,11,96242
2023-11-17,11,96233
2023-12-02,11,95290
2023-11-26,11,94885
2023-10-27,11,93689
2023-11-18,11,92351
2023-10-10,11,92070
2023-10-09,11,91334
2023-11-25,11,91313
2023-10-20,11,90377
2023-12-31,11,90098
2023-12-26,11,89879
2024-01-01,11,89525
2023-10-13,11,89184
2023-12-18,11,89113
2023-12-16,11,88632
2023-10-29,11,88181
2023-10-28,11,88112
2023-12-30,11,87832
2023-10-15,11,87793
2023-10-08,11,85760
2023-10-14,11,85080
2023-10-22,11,85073
2023-10-07,11,83018
2023-12-17,11,82150
2023-12-23,11,79648
2023-12-10,11,79266
2023-12-24,11,78697
2023-12-04,2000,78125
2023-12-09,11,75509
2023-12-25,11,74656
2023-12-28,2000,70311
2023-10-21,11,69543
2023-12-06,2000,69285
2023-12-23,2000,68852
2023-12-22,2000,68093
2024-01-04,2000,67956
2023-12-25,2000,54733
2024-01-01,2000,52850
2023-12-05,2000,48998
2024-01-03,2000,48958
2023-11-24,2000,43935
