date,screen_resolution,visits
2024-01-04,1920x1080,903151
2024-01-04,390x844,397763
2024-01-04,1536x864,216375
2024-01-04,1366x768,176097
2024-01-04,1440x900,168760
2024-01-04,414x896,160163
2024-01-04,1280x720,145451
2024-01-04,375x812,139382
2024-01-04,393x852,136702
2024-01-04,375x667,127337
2024-01-04,428x926,124122
2024-01-04,800x600,110162
2024-01-04,430x932,109683
2024-01-04,412x915,102438
2024-01-04,2560x1440,81663
2024-01-04,768x1024,71242
2024-01-04,360x780,70126
2024-01-04,360x800,68975
2024-01-04,810x1080,68504
2024-01-04,1600x900,68474
2024-01-04,1920x1200,52271
2024-01-04,1280x800,51088
2024-01-04,1680x1050,48400
2024-01-04,412x892,41946
2024-01-04,1280x1024,33444
2024-01-04,320x693,32907
2024-01-04,820x1180,32036
2024-01-04,1024x768,28465
2024-01-04,385x854,27568
2024-01-04,1024x1366,26848
2024-01-04,320x568,25913
2024-01-04,384x854,25596
2024-01-04,384x824,24341
2024-01-04,384x832,22735
2024-01-04,2048x1152,22516
2024-01-04,412x869,21167
2024-01-04,834x1194,20697
2024-01-04,414x736,20169
2024-01-04,412x883,19803
2024-01-04,360x760,19451
2024-01-04,1536x960,19063
2024-01-04,3440x1440,18797
2024-01-04,384x857,16975
2024-01-04,360x640,16640
2024-01-04,1470x956,15898
2024-01-04,834x1112,15575
2024-01-04,1512x982,15448
2024-01-04,360x740,15428
2024-01-04,640x480,14354
2024-01-04,432x960,14353
2024-01-04,1280x960,14041
2024-01-04,1728x1117,13224
2024-01-04,412x846,11249
2024-01-04,320x712,10566
2024-01-04,2240x1260,10091
2024-01-04,800x1280,9874
2024-01-04,3840x2160,9701
2024-01-04,1792x1120,9099
2024-01-04,2560x1080,9093
2024-01-04,360x772,8379
2024-01-04,432x984,8324
2024-01-04,393x851,8103
2024-01-04,1360x768,7781
2024-01-04,360x720,7344
2024-01-04,320x694,7081
2024-01-04,1368x912,6670
2024-01-04,601x962,6335
2024-01-04,393x873,5941
2024-01-04,1517x852,5887
2024-01-04,744x1133,5256
2024-01-04,339x753,5170
2024-01-04,1707x1067,5128
2024-01-04,1707x960,4939
2024-01-04,360x880,4890
2024-01-04,1504x1003,4788
2024-01-04,412x877,4566
2024-01-04,385x824,4308
2024-01-04,1300x730,4107
2024-01-04,1710x1107,4085
2024-01-04,376x835,3761
2024-01-04,1440x960,3600
2024-01-04,962x601,3500
2024-01-04,448x998,3432
2024-01-04,1080x1920,3374
2024-01-04,412x938,3254
2024-01-04,339x735,3187
2024-01-04,1344x840,3169
2024-01-04,320x640,3066
2024-01-04,1093x615,2796
2024-01-04,412x823,2777
2024-01-04,412x732,2737
2024-01-04,320x676,2635
2024-01-04,3840x1600,2615
2024-01-04,360x820,2611
2024-01-04,377x837,2491
2024-01-04,320x658,2434
2024-01-04,2752x1152,2384
2024-01-04,320x569,2335
2024-01-04,1098x618,2310
2024-01-04,360x803,2286
2024-01-04,345x883,2276
2024-01-04,2195x1235,2269
2024-01-04,5120x1440,2184
2024-01-04,347x772,2119
2024-01-04,388x861,2108
2024-01-04,1241x697,2030
2024-01-04,3840x1080,2002
2024-01-04,1334x800,1997
2024-01-04,1600x1200,1892
2024-01-04,1152x720,1885
2024-01-04,346x768,1885
2024-01-04,360x804,1829
2024-01-04,320x687,1759
2024-01-04,800x1334,1745
2024-01-04,412x960,1712
2024-01-04,1536x1024,1699
2024-01-04,360x806,1683
2024-01-04,1536x865,1680
2024-01-04,3072x1728,1618
2024-01-04,2560x1600,1616
2024-01-04,1187x667,1605
2024-01-04,1664x1110,1577
2024-01-04,1746x982,1567
2024-01-04,1280x768,1551
2024-01-04,601x1007,1543
2024-01-04,1500x1000,1515
2024-01-04,1760x990,1498
2024-01-04,1440x810,1491
2024-01-04,412x1006,1466
2024-01-04,352x781,1430
2024-01-04,393x808,1427
2024-01-04,691x829,1422
2024-01-04,1408x792,1385
2024-01-04,960x600,1355
2024-01-04,1024x640,1337
2024-01-04,1482x1069,1319
2024-01-04,2048x1080,1314
2024-01-04,915x412,1306
2024-01-04,960x540,1293
2024-01-04,600x1024,1288
2024-01-04,534x854,1284
2024-01-04,1024x820,1282
2024-01-04,1376x774,1277
2024-01-04,388x883,1265
2024-01-04,486x1079,1255
2024-01-04,393x786,1241
2024-01-04,1024x2160,1233
2024-01-04,339x727,1220
2024-01-04,1205x753,1214
2024-01-04,1496x967,1201
2024-01-04,412x918,1122
2024-01-04,1476x830,1087
2024-01-04,384x811,1079
2024-01-04,1067x600,1062
2024-01-04,339x716,1049
2024-01-04,2560x1441,1046
2024-01-04,780x360,1026
2024-01-04,1229x692,1016
2024-01-04,346x692,1007
2024-01-04,2294x960,1004
2024-01-03,1920x1080,815885
2024-01-03,390x844,362676
2024-01-03,1536x864,204095
2024-01-03,1366x768,159638
2024-01-03,1440x900,154132
2024-01-03,414x896,141456
2024-01-03,1280x720,140306
2024-01-03,375x812,129451
2024-01-03,393x852,120596
2024-01-03,428x926,119348
2024-01-03,375x667,112605
2024-01-03,430x932,97968
2024-01-03,412x915,91131
2024-01-03,800x600,89321
2024-01-03,2560x1440,76946
2024-01-03,768x1024,69083
2024-01-03,1600x900,66767
2024-01-03,360x800,65236
2024-01-03,810x1080,63907
2024-01-03,360x780,62449
2024-01-03,1920x1200,50082
2024-01-03,1280x800,50060
2024-01-03,1680x1050,45551
2024-01-03,412x892,36989
2024-01-03,1280x1024,32205
2024-01-03,820x1180,30444
2024-01-03,320x693,29969
2024-01-03,385x854,26486
2024-01-03,1024x1366,25774
2024-01-03,384x854,24896
2024-01-03,320x568,24451
2024-01-03,1024x768,24111
2024-01-03,2048x1152,22369
2024-01-03,384x824,22320
2024-01-03,384x832,20633
2024-01-03,834x1194,19631
2024-01-03,412x869,19178
2024-01-03,414x736,18497
2024-01-03,1536x960,18032
2024-01-03,360x760,17950
2024-01-03,3440x1440,17822
2024-01-03,412x883,17746
2024-01-03,360x640,16376
2024-01-03,384x857,15631
2024-01-03,1470x956,15117
2024-01-03,1512x982,14987
2024-01-03,360x740,14828
2024-01-03,640x480,14690
2024-01-03,834x1112,14437
2024-01-03,432x960,13420
2024-01-03,1728x1117,12952
2024-01-03,412x846,10396
2024-01-03,1280x960,10096
2024-01-03,320x712,9814
2024-01-03,3840x2160,9721
2024-01-03,2240x1260,9449
2024-01-03,800x1280,9199
2024-01-03,1792x1120,8706
2024-01-03,2560x1080,8317
2024-01-03,432x984,7765
2024-01-03,360x772,7673
2024-01-03,393x851,7545
2024-01-03,1360x768,7479
2024-01-03,360x720,7090
2024-01-03,320x694,6500
2024-01-03,601x962,6262
2024-01-03,393x873,6136
2024-01-03,1368x912,5873
2024-01-03,744x1133,5115
2024-01-03,1707x1067,5060
2024-01-03,339x753,4722
2024-01-03,1707x960,4613
2024-01-03,360x880,4610
2024-01-03,1504x1003,4437
2024-01-03,385x824,4169
2024-01-03,1710x1107,4030
2024-01-03,1517x852,3999
2024-01-03,412x877,3901
2024-01-03,376x835,3541
2024-01-03,1440x960,3379
2024-01-03,962x601,3363
2024-01-03,1300x730,3361
2024-01-03,1080x1920,3254
2024-01-03,1344x840,3156
2024-01-03,339x735,3141
2024-01-03,448x998,2998
2024-01-03,412x938,2955
2024-01-03,320x640,2861
2024-01-03,1093x615,2761
2024-01-03,412x732,2685
2024-01-03,412x823,2647
2024-01-03,3840x1600,2556
2024-01-03,360x820,2518
2024-01-03,320x676,2420
2024-01-03,377x837,2375
2024-01-03,2752x1152,2302
2024-01-03,320x569,2294
2024-01-03,320x658,2261
2024-01-03,1098x618,2203
2024-01-03,360x803,2155
2024-01-03,2195x1235,2137
2024-01-03,345x883,2049
2024-01-03,347x772,2014
2024-01-03,5120x1440,2003
2024-01-03,3840x1080,1883
2024-01-03,388x861,1875
2024-01-03,1152x720,1871
2024-01-03,1600x1200,1871
2024-01-03,1334x800,1869
2024-01-03,346x768,1780
2024-01-03,1241x697,1732
2024-01-03,800x1334,1728
2024-01-03,360x806,1717
2024-01-03,2048x1080,1701
2024-01-03,2560x1600,1669
2024-01-03,1536x865,1614
2024-01-03,320x687,1589
2024-01-03,1536x1024,1580
2024-01-03,1664x1110,1571
2024-01-03,3072x1728,1560
2024-01-03,1187x667,1541
2024-01-03,360x804,1535
2024-01-03,412x960,1522
2024-01-03,1280x768,1521
2024-01-03,1760x990,1485
2024-01-03,1746x982,1458
2024-01-03,601x1007,1445
2024-01-03,1500x1000,1439
2024-01-03,1440x810,1431
2024-01-03,352x781,1361
2024-01-03,393x808,1361
2024-01-03,960x600,1347
2024-01-03,1408x792,1326
2024-01-03,1024x640,1323
2024-01-03,1482x1069,1317
2024-01-03,412x1006,1301
2024-01-03,691x829,1252
2024-01-03,1205x753,1249
2024-01-03,960x540,1249
2024-01-03,1376x774,1246
2024-01-03,534x854,1220
2024-01-03,1024x820,1205
2024-01-03,600x1024,1189
2024-01-03,388x883,1183
2024-01-03,393x786,1173
2024-01-03,1024x2160,1172
2024-01-03,915x412,1122
2024-01-03,1496x967,1097
2024-01-03,1476x830,1096
2024-01-03,486x1079,1086
2024-01-03,412x918,1071
2024-01-03,1067x600,1070
2024-01-03,339x727,1059
2024-01-03,384x811,1057
2024-01-03,1494x934,1021
2024-01-02,1920x1080,777291
2024-01-02,390x844,307087
2024-01-02,1536x864,183492
2024-01-02,1440x900,146740
2024-01-02,1366x768,141755
2024-01-02,414x896,125470
2024-01-02,1280x720,119383
2024-01-02,375x812,107275
2024-01-02,393x852,105220
2024-01-02,375x667,100168
2024-01-02,428x926,99796
2024-01-02,430x932,88862
2024-01-02,412x915,79537
2024-01-02,800x600,74640
2024-01-02,2560x1440,69356
2024-01-02,1600x900,59705
2024-01-02,768x1024,59695
2024-01-02,360x780,56153
2024-01-02,360x800,56055
2024-01-02,810x1080,55503
2024-01-02,1280x800,44735
2024-01-02,1920x1200,43699
2024-01-02,1680x1050,39220
2024-01-02,412x892,32185
2024-01-02,320x693,27204
2024-01-02,820x1180,27181
2024-01-02,1280x1024,26921
2024-01-02,385x854,22560
2024-01-02,1024x1366,22554
2024-01-02,1024x768,21635
2024-01-02,384x854,21091
2024-01-02,320x568,20885
2024-01-02,2048x1152,19907
2024-01-02,384x824,19752
2024-01-02,384x832,18010
2024-01-02,412x869,17273
2024-01-02,834x1194,16598
2024-01-02,640x480,16284
2024-01-02,3440x1440,16107
2024-01-02,1536x960,16079
2024-01-02,412x883,16076
2024-01-02,414x736,15897
2024-01-02,360x760,15040
2024-01-02,360x640,14177
2024-01-02,384x857,13889
2024-01-02,1470x956,13732
2024-01-02,1512x982,13680
2024-01-02,834x1112,13325
2024-01-02,360x740,12732
2024-01-02,432x960,11801
2024-01-02,1728x1117,11735
2024-01-02,3840x2160,9672
2024-01-02,412x846,9504
2024-01-02,2240x1260,8838
2024-01-02,320x712,8529
2024-01-02,1792x1120,8206
2024-01-02,800x1280,8167
2024-01-02,2560x1080,7605
2024-01-02,1360x768,6985
2024-01-02,360x772,6876
2024-01-02,393x851,6649
2024-01-02,432x984,6452
2024-01-02,360x720,6178
2024-01-02,393x873,5945
2024-01-02,320x694,5506
2024-01-02,1280x960,5439
2024-01-02,601x962,5417
2024-01-02,1368x912,5290
2024-01-02,1707x1067,4797
2024-01-02,1707x960,4548
2024-01-02,744x1133,4401
2024-01-02,1504x1003,4032
2024-01-02,360x880,4001
2024-01-02,339x753,3974
2024-01-02,412x877,3521
2024-01-02,385x824,3507
2024-01-02,1710x1107,3369
2024-01-02,1080x1920,3050
2024-01-02,376x835,3013
2024-01-02,1440x960,3007
2024-01-02,962x601,2959
2024-01-02,1344x840,2859
2024-01-02,448x998,2622
2024-01-02,339x735,2553
2024-01-02,1093x615,2537
2024-01-02,320x640,2534
2024-01-02,1517x852,2503
2024-01-02,412x938,2454
2024-01-02,360x820,2346
2024-01-02,412x823,2310
2024-01-02,412x732,2294
2024-01-02,1300x730,2245
2024-01-02,377x837,2161
2024-01-02,320x676,2158
2024-01-02,3840x1600,2135
2024-01-02,1098x618,2090
2024-01-02,2752x1152,2064
2024-01-02,2195x1235,2051
2024-01-02,320x658,2039
2024-01-02,360x803,1929
2024-01-02,5120x1440,1900
2024-01-02,320x569,1880
2024-01-02,345x883,1872
2024-01-02,347x772,1767
2024-01-02,3840x1080,1767
2024-01-02,1334x800,1719
2024-01-02,1152x720,1703
2024-01-02,2048x1080,1696
2024-01-02,1600x1200,1675
2024-01-02,388x861,1642
2024-01-02,2560x1600,1600
2024-01-02,360x806,1588
2024-01-02,800x1334,1555
2024-01-02,346x768,1509
2024-01-02,360x804,1505
2024-01-02,3072x1728,1492
2024-01-02,320x687,1446
2024-01-02,1536x865,1442
2024-01-02,1664x1110,1398
2024-01-02,412x960,1366
2024-01-02,601x1007,1343
2024-01-02,1746x982,1333
2024-01-02,1280x768,1331
2024-01-02,1536x1024,1310
2024-01-02,1482x1069,1307
2024-01-02,1760x990,1306
2024-01-02,1408x792,1286
2024-01-02,1440x810,1286
2024-01-02,1241x697,1256
2024-01-02,1500x1000,1255
2024-01-02,960x600,1168
2024-01-02,1024x640,1166
2024-01-02,412x1006,1163
2024-01-02,1187x667,1158
2024-01-02,1376x774,1144
2024-01-02,534x854,1141
2024-01-02,1024x820,1126
2024-01-02,960x540,1126
2024-01-02,352x781,1116
2024-01-02,691x829,1111
2024-01-02,600x1024,1095
2024-01-02,915x412,1089
2024-01-02,1205x753,1087
2024-01-02,393x786,1086
2024-01-02,393x808,1080
2024-01-02,388x883,1068
2024-01-02,1496x967,1066
2024-01-02,1476x830,1060
2024-01-02,1067x600,1011
2024-01-01,1920x1080,352223
2024-01-01,390x844,291870
2024-01-01,414x896,113543
2024-01-01,1536x864,106423
2024-01-01,1440x900,105883
2024-01-01,375x812,103746
2024-01-01,393x852,99450
2024-01-01,1366x768,96126
2024-01-01,428x926,92092
2024-01-01,375x667,91614
2024-01-01,800x600,86185
2024-01-01,430x932,80656
2024-01-01,412x915,74030
2024-01-01,1280x720,65546
2024-01-01,768x1024,56709
2024-01-01,360x800,53039
2024-01-01,810x1080,50972
2024-01-01,360x780,50614
2024-01-01,1600x900,37536
2024-01-01,2560x1440,34448
2024-01-01,1280x800,32959
2024-01-01,412x892,29980
2024-01-01,820x1180,25949
2024-01-01,320x693,24829
2024-01-01,385x854,20921
2024-01-01,1024x1366,20869
2024-01-01,384x854,19534
2024-01-01,320x568,19393
2024-01-01,1680x1050,17658
2024-01-01,1024x768,17046
2024-01-01,384x824,16798
2024-01-01,834x1194,16322
2024-01-01,412x869,16170
2024-01-01,384x832,15967
2024-01-01,414x736,15143
2024-01-01,1280x1024,14679
2024-01-01,640x480,14613
2024-01-01,412x883,14496
2024-01-01,360x760,13844
2024-01-01,360x640,13470
2024-01-01,834x1112,12714
2024-01-01,1920x1200,12653
2024-01-01,360x740,12124
2024-01-01,384x857,11997
2024-01-01,2048x1152,11318
2024-01-01,432x960,10360
2024-01-01,1470x956,9664
2024-01-01,412x846,9034
2024-01-01,1512x982,8287
2024-01-01,3840x2160,8216
2024-01-01,1536x960,8188
2024-01-01,800x1280,7817
2024-01-01,320x712,7686
