date,os,visits
2023-10-14,iOS,948223
2023-10-14,Windows,789360
2023-10-14,Android,680983
2023-10-14,Macintosh,386989
2023-10-14,Linux,95744
2023-10-14,Chrome OS,84591
2023-10-14,(not set),1868
2023-10-14,Tizen,577
2023-10-14,OS/2,339
2023-10-14,Firefox OS,181
2023-10-14,Fuchsia,166
2023-10-14,Playstation 4,149
2023-10-13,Windows,1360032
2023-10-13,iOS,959054
2023-10-13,Android,729108
2023-10-13,Macintosh,464774
2023-10-13,Chrome OS,134046
2023-10-13,Linux,107758
2023-10-13,(not set),1774
2023-10-13,Tizen,624
2023-10-13,OS/2,329
2023-10-13,Firefox OS,206
2023-10-13,Playstation 4,136
2023-10-13,Fuchsia,115
2023-10-12,Windows,1545245
2023-10-12,iOS,1063114
2023-10-12,Android,784474
2023-10-12,Macintosh,516844
2023-10-12,Chrome OS,152459
2023-10-12,Linux,109484
2023-10-12,(not set),1855
2023-10-12,Tizen,590
2023-10-12,OS/2,363
2023-10-12,Firefox OS,197
2023-10-12,Playstation 4,160
2023-10-12,Fuchsia,129
2023-10-11,Windows,1645033
2023-10-11,iOS,1052445
2023-10-11,Android,762107
2023-10-11,Macintosh,530244
2023-10-11,Chrome OS,146598
2023-10-11,Linux,98838
2023-10-11,(not set),1340
2023-10-11,Tizen,604
2023-10-11,OS/2,356
2023-10-11,Firefox OS,213
2023-10-11,Playstation 4,169
2023-10-11,Fuchsia,123
2023-10-10,Windows,1550317
2023-10-10,iOS,1005579
2023-10-10,Android,718441
2023-10-10,Macintosh,508338
2023-10-10,Chrome OS,146522
2023-10-10,Linux,101010
2023-10-10,(not set),2007
2023-10-10,Tizen,585
2023-10-10,OS/2,341
2023-10-10,Firefox OS,150
2023-10-10,Playstation 4,149
2023-10-09,Windows,1336761
2023-10-09,iOS,932836
2023-10-09,Android,671743
2023-10-09,Macintosh,500475
2023-10-09,Chrome OS,122808
2023-10-09,Linux,97091
2023-10-09,(not set),1052
2023-10-09,Tizen,574
2023-10-09,OS/2,316
2023-10-09,Firefox OS,165
2023-10-09,Playstation 4,137
2023-10-09,Fuchsia,122
2023-10-08,iOS,898291
2023-10-08,Windows,737057
2023-10-08,Android,672145
2023-10-08,Macintosh,398691
2023-10-08,Linux,91225
2023-10-08,Chrome OS,86740
2023-10-08,(not set),924
2023-10-08,Tizen,502
2023-10-08,OS/2,312
2023-10-08,Firefox OS,167
2023-10-08,Playstation 4,165
2023-10-08,Fuchsia,132
2023-10-07,iOS,952874
2023-10-07,Windows,790571
2023-10-07,Android,643649
2023-10-07,Macintosh,396478
2023-10-07,Linux,89344
2023-10-07,Chrome OS,85427
2023-10-07,(not set),1158
2023-10-07,Tizen,535
2023-10-07,OS/2,358
2023-10-07,Firefox OS,171
2023-10-07,Playstation 4,156
2023-10-07,Fuchsia,128
